model_name,iteration,accuracy,precision,recall,f1,dset_size
lenet5_batchNorm7,9,0.6646551724137931,0.705252430610029,0.6341387926528491,0.622588167408669,0.1
lenet5_batchNorm7,5,0.6672413793103448,0.7075746735223218,0.6384184906408628,0.6262317046498158,0.1
lenet5_batchNorm7,2,0.6629310344827586,0.7058910463306008,0.6351245353211039,0.6218947743215099,0.1
lenet5_batchNorm7,14,0.6646551724137931,0.7076787999614382,0.6359104116900152,0.6214175548277971,0.1
lenet5_batchNorm7,15,0.6629310344827586,0.7028719796825912,0.6300530285035725,0.6178326807436438,0.1
lenet5_batchNorm7,10,0.6689655172413793,0.7096195810518016,0.6370387968922829,0.6254020462376476,0.1
lenet5_batchNorm7,3,0.6551724137931034,0.7003910970150807,0.6260893993440905,0.6129485298260025,0.1
lenet5_batchNorm7,19,0.6603448275862069,0.7070471645835723,0.6330642706814638,0.6224117301094998,0.1
lenet5_batchNorm7,11,0.6655172413793103,0.7104681598768007,0.6341120887201555,0.6244959510223008,0.1
lenet5_batchNorm7,7,0.6612068965517242,0.7010391667804288,0.6350178681153739,0.6209934624727647,0.1
lenet5_batchNorm7,12,0.6629310344827586,0.704170707229908,0.6296002488289659,0.6195186122511357,0.1
lenet5_batchNorm7,1,0.6689655172413793,0.7033521287046922,0.6403857904287275,0.6271716922431475,0.1
lenet5_batchNorm7,16,0.6586206896551724,0.7043044749761364,0.6303736181604445,0.6180983418074277,0.1
lenet5_batchNorm7,18,0.656896551724138,0.700281043245275,0.6269253161302121,0.6125658532439389,0.1
lenet5_batchNorm7,17,0.6655172413793103,0.7040887983025652,0.6396895976469246,0.6250931459205532,0.1
lenet5_batchNorm7,4,0.6612068965517242,0.7028782691525872,0.634950878960997,0.6218721169658272,0.1
lenet5_batchNorm7,13,0.6620689655172414,0.7057211578083852,0.6346825665527598,0.6236268767058639,0.1
lenet5_batchNorm7,20,0.6663793103448276,0.7049609530992387,0.6380382309800059,0.6242328873922729,0.1
lenet5_batchNorm7,6,0.6603448275862069,0.7023407302342479,0.6339432108239664,0.6213866765679409,0.1
lenet5_batchNorm7,8,0.6681034482758621,0.7152101442168404,0.6381149839493415,0.626975010177474,0.1
lenet5_batchNorm7,36,0.6637931034482759,0.6989981352435335,0.6343814211616489,0.6217806913927996,0.1
lenet5_batchNorm7,37,0.6586206896551724,0.6989390961864825,0.6252029713609781,0.6132374680518047,0.1
lenet5_batchNorm7,35,0.6689655172413793,0.7011508125459319,0.6371812234665352,0.6238166516530899,0.1
lenet5_batchNorm7,32,0.6586206896551724,0.7029044607558113,0.6305403669692259,0.6180963651825871,0.1
lenet5_batchNorm7,22,0.6603448275862069,0.6950411972374584,0.6282104231101326,0.6164205835368292,0.1
lenet5_batchNorm7,28,0.6715517241379311,0.7050568450865999,0.6399487658801521,0.6281565336212342,0.1
lenet5_batchNorm7,21,0.6594827586206896,0.7015158098572092,0.631013911337121,0.6162061877239811,0.1
lenet5_batchNorm7,33,0.6629310344827586,0.699984302116579,0.6349464184787481,0.6212450428968975,0.1
lenet5_batchNorm7,40,0.6603448275862069,0.703218505142037,0.6347630861617304,0.6206506381619958,0.1
lenet5_batchNorm7,38,0.6663793103448276,0.7036568713159732,0.6378937859391367,0.6244414662436982,0.1
lenet5_batchNorm7,31,0.6551724137931034,0.6996741802467068,0.6244988208723521,0.6123302383450506,0.1
lenet5_batchNorm7,25,0.6655172413793103,0.7074102170065081,0.6403697709087119,0.6283007298450117,0.1
lenet5_batchNorm7,34,0.6724137931034483,0.7131110956255933,0.64395448485735,0.6305990311159259,0.1
lenet5_batchNorm7,27,0.6620689655172414,0.7038314594344592,0.6326207271922716,0.6197547108440937,0.1
lenet5_batchNorm7,24,0.6646551724137931,0.7044612198019187,0.6355189801929085,0.6231822541671057,0.1
lenet5_batchNorm7,39,0.656896551724138,0.6980279016510759,0.6305291276348614,0.6177472964571191,0.1
lenet5_batchNorm7,29,0.6663793103448276,0.7034267595227668,0.6340463966224434,0.620456969902518,0.1
lenet5_batchNorm7,26,0.6637931034482759,0.7067891256933849,0.6376850312420996,0.6268330080900126,0.1
lenet5_batchNorm7,23,0.6594827586206896,0.7006281428710847,0.6343447343200811,0.6182702344946692,0.1
lenet5_batchNorm7,30,0.6612068965517242,0.702241580574243,0.6330934399117836,0.6202615563599501,0.1
lenet5_batchNorm7,59,0.6646551724137931,0.704495562068389,0.6345597066426486,0.6238531442024758,0.1
lenet5_batchNorm7,45,0.6689655172413793,0.7055561923897447,0.6334276713578889,0.6226831679896871,0.1
lenet5_batchNorm7,53,0.6689655172413793,0.7160623269813278,0.6428230524420263,0.6291807718112057,0.1
lenet5_batchNorm7,42,0.6629310344827586,0.7059174978041023,0.6338654964408315,0.6193100101755247,0.1
lenet5_batchNorm7,48,0.6646551724137931,0.7035170848856999,0.635683283994079,0.6233045805353139,0.1
lenet5_batchNorm7,44,0.6646551724137931,0.7032133170388486,0.634897835289935,0.6201318321966285,0.1
lenet5_batchNorm7,60,0.6629310344827586,0.7030534913745535,0.6354563454301383,0.6215404107995178,0.1
lenet5_batchNorm7,54,0.6594827586206896,0.7010854697054733,0.6323516421414496,0.6196359050345656,0.1
lenet5_batchNorm7,55,0.6603448275862069,0.6996398002908653,0.6290892504231411,0.6167702138846074,0.1
lenet5_batchNorm7,52,0.6586206896551724,0.6977549294162796,0.6292531209669344,0.6148239211685651,0.1
lenet5_batchNorm7,49,0.6551724137931034,0.7023867902235024,0.6325553123223708,0.6189511193563427,0.1
lenet5_batchNorm7,43,0.656896551724138,0.697313801173051,0.6255684871863308,0.6095287000843587,0.1
lenet5_batchNorm7,58,0.6603448275862069,0.7030519314084842,0.6356103890042183,0.619248221555986,0.1
lenet5_batchNorm7,50,0.6577586206896552,0.7035585849736543,0.6341635340084808,0.6211320757553384,0.1
lenet5_batchNorm7,46,0.6586206896551724,0.701743249064339,0.6297293323877478,0.6178083380338563,0.1
lenet5_batchNorm7,47,0.6767241379310345,0.7084348896670616,0.6453529536748254,0.6333903208277343,0.1
lenet5_batchNorm7,56,0.6637931034482759,0.7123142551292498,0.6344301656480561,0.6238528593437109,0.1
lenet5_batchNorm7,51,0.6620689655172414,0.7109543189968304,0.6315123079324362,0.6198958218555373,0.1
lenet5_batchNorm7,57,0.6689655172413793,0.7112359485039347,0.642061952295609,0.6286889830816733,0.1
lenet5_batchNorm7,41,0.6603448275862069,0.6980336783949597,0.6316766712184086,0.6172874897701962,0.1
lenet5_batchNorm7,67,0.6655172413793103,0.7027602988324517,0.6341708499171193,0.6255455435772825,0.1
lenet5_batchNorm7,77,0.656896551724138,0.7023238730828583,0.6294640482185244,0.6189196182196666,0.1
lenet5_batchNorm7,69,0.6663793103448276,0.7062037796305233,0.6345250710263424,0.6256602065715018,0.1
lenet5_batchNorm7,72,0.6629310344827586,0.7057191107221644,0.6362043820077715,0.6225394392963702,0.1
lenet5_batchNorm7,79,0.6689655172413793,0.7128436770838829,0.6390483062175654,0.6254772685168299,0.1
lenet5_batchNorm7,62,0.6508620689655172,0.6925004427214507,0.6259456094759936,0.609624789325185,0.1
lenet5_batchNorm7,70,0.656896551724138,0.6968305315019585,0.6307002885362956,0.6167192836430896,0.1
lenet5_batchNorm7,73,0.6629310344827586,0.7054132547164873,0.632939469588326,0.6220914115795398,0.1
lenet5_batchNorm7,68,0.6698275862068965,0.7091108325023004,0.6399485548953401,0.6274046204922394,0.1
lenet5_batchNorm7,71,0.6491379310344828,0.6979377452631375,0.6245900424613753,0.610377599442651,0.1
lenet5_batchNorm7,78,0.656896551724138,0.6971363828787955,0.629324520739746,0.6153123316827653,0.1
lenet5_batchNorm7,66,0.6655172413793103,0.7014348267578434,0.6364239577175207,0.6220241805047093,0.1
lenet5_batchNorm7,65,0.6612068965517242,0.6975854286596533,0.6315780164644196,0.6183940032688904,0.1
lenet5_batchNorm7,76,0.6698275862068965,0.710249471361708,0.6402145095655742,0.6294409978636514,0.1
lenet5_batchNorm7,63,0.6560344827586206,0.7068180570698932,0.6334074871840194,0.6209324026237931,0.1
lenet5_batchNorm7,75,0.6637931034482759,0.7012762112311373,0.6373853934220312,0.6234293535724824,0.1
lenet5_batchNorm7,74,0.6612068965517242,0.7029679850155275,0.6370465332485588,0.6232616796403703,0.1
lenet5_batchNorm7,64,0.656896551724138,0.6949758805579551,0.627730030901149,0.6132925478035774,0.1
lenet5_batchNorm7,80,0.6672413793103448,0.7009239803792396,0.6371643535185372,0.6247870516618226,0.1
lenet5_batchNorm7,61,0.6655172413793103,0.7015610191954393,0.6373518977954846,0.6235350126200004,0.1
lenet5_batchNorm7,90,0.6629310344827586,0.7005109861777428,0.6378701281309789,0.6233208069281,0.1
lenet5_batchNorm7,87,0.6586206896551724,0.7014044012750207,0.6324297408136872,0.6175913279281622,0.1
lenet5_batchNorm7,93,0.6715517241379311,0.702969024686552,0.6361941209697092,0.6261500985386468,0.1
lenet5_batchNorm7,86,0.6637931034482759,0.7060731117186296,0.6357818541893161,0.6219704706133297,0.1
lenet5_batchNorm7,88,0.6681034482758621,0.7097172605548333,0.6394063774717089,0.6274783111057249,0.1
lenet5_batchNorm7,95,0.6637931034482759,0.7036939414848746,0.6371930073129938,0.621057894317055,0.1
lenet5_batchNorm7,97,0.6603448275862069,0.6970363498016483,0.6305541548945331,0.6189096720315747,0.1
lenet5_batchNorm7,94,0.656896551724138,0.7024704683192642,0.6318746551895433,0.6166778338493399,0.1
lenet5_batchNorm7,99,0.6655172413793103,0.7065491779471869,0.6351986995724926,0.6244446192671462,0.1
lenet5_batchNorm7,98,0.6620689655172414,0.6993537185161784,0.6313349067935753,0.6182387957544762,0.1
lenet5_batchNorm7,85,0.6525862068965518,0.6944805503529322,0.6259547130770462,0.6120075939873799,0.1
lenet5_batchNorm7,83,0.6551724137931034,0.6944425261551631,0.62627461894675,0.6142014640313395,0.1
lenet5_batchNorm7,89,0.6586206896551724,0.7019224763982221,0.6312160430764936,0.6189279992586978,0.1
lenet5_batchNorm7,84,0.6646551724137931,0.7063771518690168,0.6404526781541351,0.6266467618846521,0.1
lenet5_batchNorm7,91,0.6603448275862069,0.7076200406163983,0.6344771966417903,0.6198556268722513,0.1
lenet5_batchNorm7,82,0.6681034482758621,0.7058221157253268,0.6393005669635247,0.6249968223754819,0.1
lenet5_batchNorm7,96,0.6637931034482759,0.7093487232222289,0.6306026448753126,0.6183026268630065,0.1
lenet5_batchNorm7,100,0.6586206896551724,0.7010361178085295,0.6319892516709558,0.6200228524750999,0.1
lenet5_batchNorm7,92,0.6629310344827586,0.7014686413282735,0.6333193562694001,0.6181609950095148,0.1
lenet5_batchNorm7,81,0.6612068965517242,0.7019460628543628,0.6316872476598248,0.6182387251722078,0.1
lenet5_batchNorm7,6,0.6566440349175557,0.701052939011087,0.6265651862601123,0.6137176054716866,0.2
lenet5_batchNorm7,9,0.6498545101842871,0.6978114180193666,0.6269987406117833,0.6128852723466305,0.2
lenet5_batchNorm7,7,0.6605237633365665,0.7021114320736622,0.6343479758269475,0.621004775247103,0.2
lenet5_batchNorm7,1,0.6527643064985451,0.6983030227076744,0.6326209785857337,0.6151389417860852,0.2
lenet5_batchNorm7,11,0.6702230843840931,0.7165713134537695,0.6453176257210596,0.6337767265229926,0.2
lenet5_batchNorm7,5,0.6682832201745877,0.7126542563889352,0.6384879388460634,0.6270476983340512,0.2
lenet5_batchNorm7,18,0.6634335596508244,0.7097475055932159,0.6414274857320585,0.6267532732740749,0.2
lenet5_batchNorm7,19,0.6576139670223085,0.6952089840509624,0.6291765347696664,0.6116274367983674,0.2
lenet5_batchNorm7,2,0.6663433559650824,0.7142141905713982,0.6312644259588607,0.620372417170966,0.2
lenet5_batchNorm7,3,0.6673132880698351,0.7035310980539612,0.6325985273627455,0.6217279025254854,0.2
lenet5_batchNorm7,20,0.6614936954413191,0.6979604104032195,0.6345947203656642,0.6197500304853077,0.2
lenet5_batchNorm7,8,0.6673132880698351,0.6998636155035904,0.6366890107095622,0.6262495082773288,0.2
lenet5_batchNorm7,12,0.6576139670223085,0.6936489246618913,0.6273641982484108,0.6132469825005347,0.2
lenet5_batchNorm7,4,0.6517943743937924,0.6893269743952706,0.6253991863539535,0.6112903696850865,0.2
lenet5_batchNorm7,10,0.6614936954413191,0.7045718634705367,0.6356076457214409,0.6214446774234471,0.2
lenet5_batchNorm7,16,0.6799224054316197,0.7090114829574878,0.6437046572156693,0.6315550287518802,0.2
lenet5_batchNorm7,17,0.6644034917555771,0.6954526924896708,0.6252357920601787,0.6124855730455318,0.2
lenet5_batchNorm7,14,0.6585838991270611,0.7022987988467155,0.6339281690954881,0.6240215693231737,0.2
lenet5_batchNorm7,15,0.6614936954413191,0.7021586759146028,0.6339907098512036,0.6220704972970007,0.2
lenet5_batchNorm7,13,0.6566440349175557,0.7048498757265661,0.6307558169687216,0.6176326530868439,0.2
lenet5_batchNorm7,37,0.6624636275460718,0.7009357879716296,0.6301340348170241,0.6196256722328936,0.2
lenet5_batchNorm7,22,0.6585838991270611,0.7009035756819617,0.6332296429779587,0.6248170358231857,0.2
lenet5_batchNorm7,32,0.6614936954413191,0.7029710186267403,0.6356961765396141,0.6244676612035566,0.2
lenet5_batchNorm7,38,0.6595538312318138,0.7087649434762564,0.6297861020963397,0.6187907909365462,0.2
lenet5_batchNorm7,26,0.6508244422890398,0.6919497358503879,0.6252228747463471,0.6087766455879569,0.2
lenet5_batchNorm7,31,0.6702230843840931,0.7119398639758869,0.6419243731464785,0.630660519695205,0.2
lenet5_batchNorm7,29,0.6488845780795345,0.7073010970778949,0.6216900360147815,0.6102996201425599,0.2
lenet5_batchNorm7,40,0.6614936954413191,0.7021849669050667,0.631145365169202,0.6165538341334984,0.2
lenet5_batchNorm7,34,0.6556741028128031,0.7085296133372043,0.6366813890015628,0.6206361288679544,0.2
lenet5_batchNorm7,24,0.6527643064985451,0.6862285171734801,0.6211863873434995,0.6032533479083435,0.2
lenet5_batchNorm7,27,0.6566440349175557,0.6902722579547881,0.6279323124665074,0.6118871911270036,0.2
lenet5_batchNorm7,21,0.6537342386032978,0.6922636153367995,0.6228668551296482,0.6096567848185673,0.2
lenet5_batchNorm7,35,0.6653734238603298,0.7182993038305936,0.636732678665989,0.6276681875900948,0.2
lenet5_batchNorm7,23,0.6624636275460718,0.701451775645723,0.6304134874413512,0.6184559338641845,0.2
lenet5_batchNorm7,39,0.6566440349175557,0.6956935626710111,0.6342611189764028,0.6196652036657565,0.2
lenet5_batchNorm7,30,0.6566440349175557,0.6916641340924563,0.6319020604830403,0.615400909391993,0.2
lenet5_batchNorm7,33,0.6576139670223085,0.7026801624196881,0.6325985827579687,0.6193508463718611,0.2
lenet5_batchNorm7,28,0.6605237633365665,0.6972762016668648,0.6224404111224447,0.6113500526377711,0.2
lenet5_batchNorm7,25,0.6450048496605237,0.6920314808731156,0.6210359961401469,0.602374537374828,0.2
lenet5_batchNorm7,36,0.6566440349175557,0.7006924283862473,0.6313007328169227,0.6158201331163791,0.2
lenet5_batchNorm7,50,0.6556741028128031,0.6947623793427312,0.6205210551503397,0.6042442857463126,0.2
lenet5_batchNorm7,51,0.6614936954413191,0.6980717053086365,0.6290633645686834,0.6165943527265418,0.2
lenet5_batchNorm7,60,0.6750727449078564,0.7141086949530461,0.654413272951128,0.6416704115506182,0.2
lenet5_batchNorm7,47,0.6711930164888458,0.7144083974059952,0.6427955680862324,0.6324146525213719,0.2
lenet5_batchNorm7,42,0.6479146459747818,0.6920800626073124,0.6221472997684626,0.6076364468678174,0.2
lenet5_batchNorm7,57,0.6430649854510184,0.6932353526099979,0.6200751458606206,0.6064405631503644,0.2
lenet5_batchNorm7,52,0.6682832201745877,0.7151881881212935,0.6449320294791984,0.6306836132312374,0.2
lenet5_batchNorm7,48,0.6576139670223085,0.7068978947991522,0.6296410847525362,0.6171944369966719,0.2
lenet5_batchNorm7,55,0.6770126091173618,0.7247104305679847,0.6454003513832398,0.6343481407303517,0.2
lenet5_batchNorm7,43,0.6692531522793405,0.7173847124582065,0.6403545636982357,0.6282067317740648,0.2
lenet5_batchNorm7,49,0.6556741028128031,0.7019236021879477,0.6308669707975738,0.617181619090686,0.2
lenet5_batchNorm7,44,0.6517943743937924,0.7027543656230822,0.6259481777436855,0.6142690638109444,0.2
lenet5_batchNorm7,45,0.6517943743937924,0.6876924983947041,0.6219023763889385,0.6086493372586272,0.2
lenet5_batchNorm7,54,0.6498545101842871,0.6957000621485439,0.6205541870161171,0.6080414242165825,0.2
lenet5_batchNorm7,46,0.6537342386032978,0.6926079363222895,0.6306873951533026,0.6150152221666016,0.2
lenet5_batchNorm7,41,0.6721629485935985,0.7100908149032168,0.6426084600927155,0.6272622740532066,0.2
lenet5_batchNorm7,58,0.6663433559650824,0.6988849597151285,0.6323320178687799,0.6147286630601376,0.2
lenet5_batchNorm7,59,0.6547041707080504,0.6981856407786972,0.625478733459752,0.6072465999206285,0.2
lenet5_batchNorm7,53,0.6653734238603298,0.7086319226412452,0.6353244666257466,0.6229660397107496,0.2
lenet5_batchNorm7,56,0.6576139670223085,0.7071183738710588,0.628022266914554,0.613808466040705,0.2
lenet5_batchNorm7,70,0.6527643064985451,0.6968519408184957,0.6273707246243478,0.6136255079300449,0.2
lenet5_batchNorm7,76,0.6605237633365665,0.7056507925756177,0.6341852238987025,0.6204628809375335,0.2
lenet5_batchNorm7,77,0.6605237633365665,0.6901049970966189,0.6325717790232996,0.6148651466182744,0.2
lenet5_batchNorm7,67,0.6595538312318138,0.7038690111203804,0.6349789965380953,0.6203586479808088,0.2
lenet5_batchNorm7,79,0.6576139670223085,0.6912450509830924,0.6313495465967915,0.6154283802705109,0.2
lenet5_batchNorm7,71,0.6750727449078564,0.7131213051620657,0.6452080314199085,0.6352467545382185,0.2
lenet5_batchNorm7,63,0.6702230843840931,0.70630663307978,0.6362022958654683,0.6252267874302022,0.2
lenet5_batchNorm7,66,0.6605237633365665,0.7067986844939772,0.6375735122699008,0.6254848124538147,0.2
lenet5_batchNorm7,73,0.6702230843840931,0.7088734154415326,0.6351413150822929,0.6285564444799633,0.2
lenet5_batchNorm7,64,0.6576139670223085,0.7001205262240917,0.6287987769814716,0.616461416145033,0.2
lenet5_batchNorm7,75,0.646944713870029,0.6874698139333001,0.623780618490519,0.606049101584914,0.2
lenet5_batchNorm7,69,0.6663433559650824,0.7132937824372126,0.6386650487369705,0.6227238252166531,0.2
lenet5_batchNorm7,62,0.6479146459747818,0.6897085959807,0.6219534233220572,0.604000319946135,0.2
lenet5_batchNorm7,68,0.6663433559650824,0.7036667178152489,0.6428167773471974,0.6281109003889382,0.2
lenet5_batchNorm7,78,0.6624636275460718,0.705994366248333,0.6375931119285979,0.6259597353047118,0.2
lenet5_batchNorm7,72,0.6595538312318138,0.7063844334581326,0.6323895880870876,0.6196044089752502,0.2
lenet5_batchNorm7,65,0.6770126091173618,0.7128105027509036,0.6376881342101981,0.6292419971404692,0.2
lenet5_batchNorm7,74,0.6614936954413191,0.7036344510161598,0.6321939691518824,0.6185921699867687,0.2
lenet5_batchNorm7,61,0.6614936954413191,0.6944095427594792,0.6279960476746493,0.6169530784528421,0.2
lenet5_batchNorm7,80,0.6517943743937924,0.6910009152292058,0.623759902703547,0.6110494416465564,0.2
lenet5_batchNorm7,90,0.6644034917555771,0.7142310244899923,0.6441948640969397,0.6266760076459943,0.2
lenet5_batchNorm7,85,0.6653734238603298,0.7001711514169757,0.639104782419876,0.6240909653242335,0.2
lenet5_batchNorm7,96,0.6537342386032978,0.6934432704492013,0.6321697665519957,0.61641116805838,0.2
lenet5_batchNorm7,87,0.6663433559650824,0.697781108455192,0.6356567396907157,0.6224630391866187,0.2
lenet5_batchNorm7,92,0.6605237633365665,0.70544985501997,0.6368087842154407,0.6214952204503396,0.2
lenet5_batchNorm7,88,0.6644034917555771,0.7029088649399131,0.6308308680822252,0.6199010918309149,0.2
lenet5_batchNorm7,91,0.6682832201745877,0.7020461388757859,0.6419163492533162,0.6291098453039942,0.2
lenet5_batchNorm7,100,0.6527643064985451,0.6883646593323169,0.616520099133664,0.6047445264928972,0.2
lenet5_batchNorm7,95,0.6585838991270611,0.6992519948199386,0.6346983066228165,0.6227284884556568,0.2
lenet5_batchNorm7,99,0.6653734238603298,0.7102981808137794,0.6387412524935607,0.626126127964109,0.2
lenet5_batchNorm7,97,0.6614936954413191,0.6998783331834131,0.6307428194815843,0.614272203915663,0.2
lenet5_batchNorm7,93,0.6576139670223085,0.6903802437270555,0.6338915981743836,0.6177748643567311,0.2
lenet5_batchNorm7,82,0.6644034917555771,0.7050790679418906,0.6350193546958148,0.6217564141066637,0.2
lenet5_batchNorm7,81,0.6614936954413191,0.69279663695998,0.629019257245339,0.616923410966361,0.2
lenet5_batchNorm7,83,0.6498545101842871,0.6897732236070144,0.6235697015948385,0.6076387642046811,0.2
lenet5_batchNorm7,86,0.6585838991270611,0.7052125051756148,0.630212574607165,0.6144602910544574,0.2
lenet5_batchNorm7,98,0.6770126091173618,0.720412852471459,0.6438714586440122,0.6376266865874587,0.2
lenet5_batchNorm7,89,0.6644034917555771,0.7046579529394883,0.6366357018555298,0.6228543863086371,0.2
lenet5_batchNorm7,94,0.6682832201745877,0.7071014476375341,0.6435230408573034,0.6269272311437091,0.2
lenet5_batchNorm7,84,0.6517943743937924,0.6940376237602022,0.6274994888677823,0.6109694143736952,0.2
lenet5_batchNorm7,10,0.6740576496674058,0.7056129172150342,0.6442600050950624,0.62835671851723,0.3
lenet5_batchNorm7,20,0.6651884700665188,0.6917938075699578,0.6332920710712369,0.6188595016988685,0.3
lenet5_batchNorm7,6,0.6618625277161863,0.6965321198285037,0.6321125534650407,0.6181168212515041,0.3
lenet5_batchNorm7,5,0.6685144124168514,0.7125197681926373,0.6442882769133849,0.6357632516637529,0.3
lenet5_batchNorm7,11,0.6773835920177383,0.7060542283082848,0.647354941794663,0.6360164821284013,0.3
lenet5_batchNorm7,3,0.655210643015521,0.6967265342255667,0.6271201574847063,0.612540685572222,0.3
lenet5_batchNorm7,19,0.6685144124168514,0.7089860444768599,0.6364174063667,0.6241062623021526,0.3
lenet5_batchNorm7,15,0.664079822616408,0.7152237578376419,0.63067255923437,0.6234871533084665,0.3
lenet5_batchNorm7,9,0.6463414634146342,0.6971443625522074,0.6252636478607142,0.6102788730494464,0.3
lenet5_batchNorm7,14,0.6651884700665188,0.7067898494649145,0.6425511384703222,0.6210276702997505,0.3
lenet5_batchNorm7,18,0.6585365853658537,0.693038666466862,0.6294088619877424,0.614701184706669,0.3
lenet5_batchNorm7,7,0.6651884700665188,0.7068613673181627,0.6287420011563224,0.6142402445489212,0.3
lenet5_batchNorm7,1,0.664079822616408,0.6925743327982923,0.6286097909341245,0.6175237217445899,0.3
lenet5_batchNorm7,12,0.6662971175166297,0.7111749309493463,0.6416313666971731,0.6262704235077234,0.3
lenet5_batchNorm7,4,0.6430155210643016,0.6809944390881706,0.6154688601237915,0.5984609863933286,0.3
lenet5_batchNorm7,16,0.6796008869179601,0.724168986772838,0.6533246759502662,0.6455468165701975,0.3
lenet5_batchNorm7,8,0.6674057649667405,0.709355390037858,0.644067442946632,0.6309250287856264,0.3
lenet5_batchNorm7,17,0.6674057649667405,0.7073244928364978,0.6384457702069334,0.6273642301124369,0.3
lenet5_batchNorm7,2,0.6796008869179601,0.7164561644487606,0.6508727189804017,0.6381760068414668,0.3
lenet5_batchNorm7,13,0.6707317073170732,0.7094795973977925,0.6480777533982895,0.6317326749434528,0.3
lenet5_batchNorm7,25,0.6729490022172949,0.7078871428899398,0.6414666600286038,0.6275830792410572,0.3
lenet5_batchNorm7,29,0.6796008869179601,0.7134810313039415,0.6468507477100495,0.637599752755443,0.3
lenet5_batchNorm7,24,0.6707317073170732,0.7285042104860932,0.6453492533403284,0.6346594765958203,0.3
lenet5_batchNorm7,38,0.6541019955654102,0.7008536882702083,0.6240580273037732,0.611811307721897,0.3
lenet5_batchNorm7,26,0.6662971175166297,0.7078958901467318,0.6365396521563024,0.6243928368829976,0.3
lenet5_batchNorm7,31,0.6696230598669624,0.7129208859432277,0.6459202078903892,0.6337973590392562,0.3
lenet5_batchNorm7,28,0.6651884700665188,0.7030775372761193,0.6375298748333312,0.6250248462739127,0.3
lenet5_batchNorm7,21,0.6662971175166297,0.7033730404467325,0.6313083414534583,0.6234923062706862,0.3
lenet5_batchNorm7,32,0.6541019955654102,0.6887669308141444,0.6205134444119148,0.6079971122371991,0.3
lenet5_batchNorm7,27,0.664079822616408,0.7046271976043041,0.6278214716429982,0.6192835145292853,0.3
lenet5_batchNorm7,36,0.6485587583148559,0.6873162581969805,0.6231984575465906,0.6101338480867354,0.3
lenet5_batchNorm7,34,0.6674057649667405,0.6978549855975149,0.6314884240475336,0.6153971180862379,0.3
lenet5_batchNorm7,30,0.6784922394678492,0.7181705723766634,0.6503525666707229,0.635936507051279,0.3
lenet5_batchNorm7,37,0.6607538802660754,0.6991976421740396,0.6413152288644859,0.6281658498900963,0.3
lenet5_batchNorm7,22,0.6718403547671841,0.6982854039924582,0.6335852914691774,0.6208473294348902,0.3
lenet5_batchNorm7,35,0.6674057649667405,0.714298822135011,0.6359432130685028,0.6261287810748148,0.3
