model_name,iteration,class_label,accuracy,step,batch_size
lenet5_batchNorm1,10,1,0.5440251572327044,10,32
lenet5_batchNorm1,10,6,0.18478260869565216,10,32
lenet5_batchNorm1,10,3,0.6614173228346457,10,32
lenet5_batchNorm1,10,4,0.65,10,32
lenet5_batchNorm1,10,0,0.5454545454545454,10,32
lenet5_batchNorm1,10,5,0.5892857142857143,10,32
lenet5_batchNorm1,10,7,0.3113207547169811,10,32
lenet5_batchNorm1,10,2,0.49390243902439024,10,32
lenet5_batchNorm1,10,8,0.6153846153846154,10,32
lenet5_batchNorm1,10,9,0.060240963855421686,10,32
lenet5_batchNorm1,1,0,0.5568181818181818,10,32
lenet5_batchNorm1,1,2,0.49390243902439024,10,32
lenet5_batchNorm1,1,1,0.4811320754716981,10,32
lenet5_batchNorm1,1,8,0.6538461538461539,10,32
lenet5_batchNorm1,1,4,0.625,10,32
lenet5_batchNorm1,1,7,0.3113207547169811,10,32
lenet5_batchNorm1,1,3,0.6377952755905512,10,32
lenet5_batchNorm1,1,5,0.5357142857142857,10,32
lenet5_batchNorm1,1,9,0.07228915662650602,10,32
lenet5_batchNorm1,1,6,0.17391304347826086,10,32
lenet5_batchNorm1,7,8,0.6025641025641025,10,32
lenet5_batchNorm1,4,1,0.49056603773584906,10,32
lenet5_batchNorm1,7,1,0.5125786163522013,10,32
lenet5_batchNorm1,4,2,0.5182926829268293,10,32
lenet5_batchNorm1,7,7,0.3113207547169811,10,32
lenet5_batchNorm1,4,4,0.5666666666666667,10,32
lenet5_batchNorm1,7,3,0.6614173228346457,10,32
lenet5_batchNorm1,4,5,0.5446428571428571,10,32
lenet5_batchNorm1,7,4,0.5416666666666666,10,32
lenet5_batchNorm1,7,2,0.47560975609756095,10,32
lenet5_batchNorm1,4,8,0.6410256410256411,10,32
lenet5_batchNorm1,11,3,0.7322834645669292,10,32
lenet5_batchNorm1,7,5,0.5446428571428571,10,32
lenet5_batchNorm1,4,0,0.5227272727272727,10,32
lenet5_batchNorm1,11,7,0.3584905660377358,10,32
lenet5_batchNorm1,4,3,0.7716535433070866,10,32
lenet5_batchNorm1,7,6,0.14130434782608695,10,32
lenet5_batchNorm1,11,1,0.5031446540880503,10,32
lenet5_batchNorm1,4,7,0.3018867924528302,10,32
lenet5_batchNorm1,7,0,0.5568181818181818,10,32
lenet5_batchNorm1,11,0,0.5795454545454546,10,32
lenet5_batchNorm1,4,6,0.16304347826086957,10,32
lenet5_batchNorm1,7,9,0.04819277108433735,10,32
lenet5_batchNorm1,11,2,0.5121951219512195,10,32
lenet5_batchNorm1,4,9,0.04819277108433735,10,32
lenet5_batchNorm1,11,4,0.5166666666666667,10,32
lenet5_batchNorm1,11,5,0.6160714285714286,10,32
lenet5_batchNorm1,3,8,0.5641025641025641,10,32
lenet5_batchNorm1,11,8,0.6025641025641025,10,32
lenet5_batchNorm1,11,6,0.15217391304347827,10,32
lenet5_batchNorm1,3,4,0.5666666666666667,10,32
lenet5_batchNorm1,11,9,0.03614457831325301,10,32
