model_name,iteration,accuracy,precision,recall,f1,steps,batch_size
lenet5_batchNorm5,6,0.7290372670807453,0.7247526542322517,0.6878777363055886,0.6749288103581165,1,512
lenet5_batchNorm5,12,0.7267080745341615,0.7221681803727575,0.684999168332681,0.6719037217682737,1,512
lenet5_batchNorm5,18,0.7282608695652174,0.723299687032035,0.6865956850235373,0.673482140853893,1,512
lenet5_batchNorm5,9,0.7305900621118012,0.7262928080385808,0.6893285653507573,0.6763339628362621,1,512
lenet5_batchNorm5,3,0.7282608695652174,0.7244672343556282,0.6875632708967836,0.6745220256705537,1,512
lenet5_batchNorm5,19,0.7298136645962733,0.7255114175537953,0.6891164232207597,0.6758714396820316,1,512
lenet5_batchNorm5,14,0.7298136645962733,0.7254191210747585,0.6890140999419523,0.6758050712127812,1,512
lenet5_batchNorm5,5,0.7298136645962733,0.7256263411960739,0.6881922017143938,0.6754577019815973,1,512
lenet5_batchNorm5,1,0.7298136645962733,0.7255666824154389,0.6888211325320037,0.6758324985153263,1,512
lenet5_batchNorm5,2,0.7290372670807453,0.7246264147578294,0.6878777363055886,0.6748232849669351,1,512
lenet5_batchNorm5,17,0.7313664596273292,0.7285031955221124,0.6903404172179173,0.678332680169701,1,512
lenet5_batchNorm5,11,0.7290372670807453,0.7247526542322517,0.6878777363055886,0.6749288103581165,1,512
lenet5_batchNorm5,8,0.7298136645962733,0.725305052317843,0.6897865910548864,0.676648890612829,1,512
lenet5_batchNorm5,10,0.7290372670807453,0.7255736408450302,0.6878777363055886,0.6751884674342048,1,512
lenet5_batchNorm5,7,0.7282608695652174,0.7239056167104525,0.6875632708967836,0.6744038928083869,1,512
lenet5_batchNorm5,15,0.7298136645962733,0.7241973427677076,0.6882606573551385,0.6760021627084714,1,512
lenet5_batchNorm5,20,0.7298136645962733,0.7260805931439859,0.6885258418432478,0.675806163883626,1,512
lenet5_batchNorm5,16,0.7305900621118012,0.7248281340339839,0.6899574961683674,0.6766945423833663,1,512
lenet5_batchNorm5,13,0.7290372670807453,0.7252812625388154,0.6885066671231987,0.6754257138277635,1,512
lenet5_batchNorm5,4,0.7290372670807453,0.7251101903881926,0.6879461919463334,0.6757564717239581,1,512
lenet5_batchNorm5,30,0.7290372670807453,0.7251337011981349,0.6886996345331473,0.6753982865252184,1,512
lenet5_batchNorm5,32,0.7290372670807453,0.725357849619227,0.6883549367297668,0.6757891756694268,1,512
lenet5_batchNorm5,40,0.7282608695652174,0.724503451930298,0.6868098283099698,0.6747266596086476,1,512
lenet5_batchNorm5,31,0.7313664596273292,0.7260510188797027,0.6904900202609856,0.6772974118412202,1,512
lenet5_batchNorm5,25,0.7282608695652174,0.7245419852218037,0.6880898784355862,0.6747976859246179,1,512
lenet5_batchNorm5,27,0.7290372670807453,0.7247526542322517,0.6878777363055886,0.6749288103581165,1,512
lenet5_batchNorm5,23,0.7290372670807453,0.7245310673861667,0.6878777363055886,0.6748858446619038,1,512
lenet5_batchNorm5,34,0.7313664596273292,0.726698818326023,0.6899333065215363,0.676697796860163,1,512
lenet5_batchNorm5,28,0.7298136645962733,0.7257944808059932,0.689082555582697,0.6765168269810343,1,512
lenet5_batchNorm5,37,0.7290372670807453,0.7244039160866802,0.6869101504323425,0.6740510392337647,1,512
lenet5_batchNorm5,21,0.7282608695652174,0.7244672343556282,0.6875632708967836,0.6745220256705537,1,512
lenet5_batchNorm5,36,0.7290372670807453,0.7252812625388154,0.6885066671231987,0.6754257138277635,1,512
lenet5_batchNorm5,33,0.7298136645962733,0.7254347435783277,0.6888211325320037,0.6757254701465045,1,512
lenet5_batchNorm5,35,0.7290372670807453,0.7269944457460394,0.6875824456168327,0.6750108935694262,1,512
lenet5_batchNorm5,24,0.7290372670807453,0.7247526542322517,0.6878777363055886,0.6749288103581165,1,512
lenet5_batchNorm5,39,0.7290372670807453,0.7251337011981349,0.6886996345331473,0.6753982865252184,1,512
lenet5_batchNorm5,26,0.7305900621118012,0.7277731591754218,0.6899574961683674,0.6767257896451346,1,512
