model_name,iteration,accuracy,precision,recall,f1,steps,batch_size
lenet5_batchNorm1,12,0.718167701863354,0.7319253111136075,0.6869518778058232,0.6689375858390244,1,512
lenet5_batchNorm1,6,0.718167701863354,0.7336944270850266,0.6871676551793082,0.6688750354533678,1,512
lenet5_batchNorm1,18,0.71972049689441,0.7378661702728914,0.6892852608570077,0.6714942133948684,1,512
lenet5_batchNorm1,3,0.717391304347826,0.7349443382095682,0.687936511048755,0.6692153883174726,1,512
lenet5_batchNorm1,19,0.718167701863354,0.7363994585501776,0.6885384672840285,0.6701531269096176,1,512
lenet5_batchNorm1,4,0.718944099378882,0.7338707755728575,0.6885993095044278,0.6698134613259326,1,512
lenet5_batchNorm1,14,0.718167701863354,0.7269691453417347,0.687179844822768,0.6684249516935827,1,512
lenet5_batchNorm1,1,0.717391304347826,0.7278076610746516,0.6871651519047544,0.669032805289675,1,512
lenet5_batchNorm1,9,0.718944099378882,0.7304571310601495,0.6886677651451725,0.6702268674552677,1,512
lenet5_batchNorm1,5,0.7204968944099379,0.7358907964881575,0.6900691870757166,0.6725822900171073,1,512
lenet5_batchNorm1,2,0.718944099378882,0.733155121199154,0.6889112716386789,0.6704979590485919,1,512
lenet5_batchNorm1,17,0.71972049689441,0.7308961285437856,0.688930446358728,0.6706385684026033,1,512
lenet5_batchNorm1,8,0.7212732919254659,0.739376067384985,0.6905431224922279,0.6728756666624247,1,512
lenet5_batchNorm1,11,0.7204968944099379,0.7325013907928174,0.689641393766163,0.6704973269557851,1,512
lenet5_batchNorm1,10,0.71972049689441,0.7315925161614663,0.6889643139967908,0.6704856048933723,1,512
lenet5_batchNorm1,7,0.718167701863354,0.7288368933478073,0.6877749080023154,0.6697708522540713,1,512
lenet5_batchNorm1,15,0.718167701863354,0.7364509174982514,0.6894288211523318,0.6711707582090194,1,512
lenet5_batchNorm1,20,0.71972049689441,0.7329173215990428,0.6918483680396802,0.673591907314565,1,512
lenet5_batchNorm1,16,0.7158385093167702,0.7360694633370689,0.6871124854708328,0.6691698013657696,1,512
lenet5_batchNorm1,13,0.718944099378882,0.7291581831509155,0.6880893734111204,0.6701550787643169,1,512
lenet5_batchNorm1,30,0.718167701863354,0.730638117131473,0.6867371721532587,0.669419507144025,1,512
lenet5_batchNorm1,25,0.718944099378882,0.7334944352445703,0.6873347386073599,0.6699002977770652,1,512
lenet5_batchNorm1,32,0.7166149068322981,0.7305795404033589,0.6861367238111089,0.6691576281221131,1,512
lenet5_batchNorm1,40,0.718167701863354,0.7285473122934609,0.68845494280108,0.6701492908539328,1,512
lenet5_batchNorm1,31,0.7166149068322981,0.7332267459021827,0.6867923475501039,0.6686711517084456,1,512
lenet5_batchNorm1,27,0.7158385093167702,0.7293938848378524,0.6852787296877445,0.6666479126964102,1,512
lenet5_batchNorm1,23,0.71972049689441,0.7354265826005698,0.6896923715533889,0.6719359131209579,1,512
lenet5_batchNorm1,34,0.717391304347826,0.7306188396104777,0.6874604425935102,0.6693282230330697,1,512
lenet5_batchNorm1,28,0.718167701863354,0.735573355614999,0.6877659761710944,0.6691298557427486,1,512
lenet5_batchNorm1,33,0.718944099378882,0.7335316664827589,0.6898788575119251,0.6711591396582024,1,512
lenet5_batchNorm1,21,0.717391304347826,0.7298194130311983,0.686941574668982,0.6689614593310147,1,512
lenet5_batchNorm1,35,0.7204968944099379,0.7371972589646284,0.6907475250079512,0.6723182400881282,1,512
lenet5_batchNorm1,36,0.718944099378882,0.7311157753358151,0.6888618645240545,0.6710346497482197,1,512
lenet5_batchNorm1,22,0.717391304347826,0.7310620688330125,0.6881488972206442,0.6698840512247171,1,512
lenet5_batchNorm1,37,0.71972049689441,0.7323517749452436,0.6889822305539776,0.6708795607622738,1,512
lenet5_batchNorm1,39,0.717391304347826,0.7283606895336765,0.6885359640094747,0.6702234854574912,1,512
lenet5_batchNorm1,24,0.718944099378882,0.7337095958147452,0.689540202456289,0.6710898260050346,1,512
lenet5_batchNorm1,26,0.717391304347826,0.7334059135789264,0.6885160347517406,0.6703895967202623,1,512
lenet5_batchNorm1,29,0.71972049689441,0.7343925422427768,0.6885412522195339,0.6708698267216995,1,512
lenet5_batchNorm1,38,0.71972049689441,0.7315236799790744,0.6888048439890845,0.6706435283771448,1,512
lenet5_batchNorm1,55,0.7166149068322981,0.7255178517747108,0.6876330445735214,0.6691398903480442,1,512
lenet5_batchNorm1,51,0.717391304347826,0.7310916766985053,0.6874681822077846,0.6693908219620136,1,512
lenet5_batchNorm1,59,0.7158385093167702,0.7284927345683336,0.6862025207102771,0.6677150136541421,1,512
lenet5_batchNorm1,50,0.718167701863354,0.7318128533501974,0.6894594309781557,0.6714003140714963,1,512
lenet5_batchNorm1,41,0.718944099378882,0.7340649269458654,0.6894896633727311,0.6709931481159854,1,512
lenet5_batchNorm1,44,0.718944099378882,0.7347574976680188,0.6889112716386789,0.6709613046469928,1,512
lenet5_batchNorm1,45,0.7166149068322981,0.731687619732647,0.6876231776088834,0.6699923144887816,1,512
lenet5_batchNorm1,56,0.718944099378882,0.7341249858537743,0.6879436857654327,0.6703188033013342,1,512
lenet5_batchNorm1,48,0.7204968944099379,0.7380864421180292,0.6899005355065282,0.6711887330189371,1,512
lenet5_batchNorm1,53,0.718167701863354,0.7309412765218798,0.6877749080023154,0.6697060186577475,1,512
lenet5_batchNorm1,60,0.7166149068322981,0.7323104186319069,0.686281279487863,0.6682784347430668,1,512
lenet5_batchNorm1,42,0.7166149068322981,0.7315532940661894,0.6871537167989796,0.668712181764103,1,512
lenet5_batchNorm1,52,0.7212732919254659,0.7386170386642523,0.6912055507120802,0.6734728676461776,1,512
lenet5_batchNorm1,47,0.71972049689441,0.7351582786799293,0.6896862660261669,0.6713403674890096,1,512
lenet5_batchNorm1,43,0.7204968944099379,0.738234254586797,0.689784954061487,0.6717388442939508,1,512
lenet5_batchNorm1,46,0.717391304347826,0.7300028773266731,0.686941574668982,0.668878572432896,1,512
lenet5_batchNorm1,57,0.7204968944099379,0.7320389473671475,0.6892865792678832,0.67073039990564,1,512
lenet5_batchNorm1,54,0.717391304347826,0.7300944825160456,0.6874604425935102,0.6692335675093881,1,512
lenet5_batchNorm1,58,0.718167701863354,0.7334701175704118,0.6880779383053456,0.6699567278917831,1,512
lenet5_batchNorm1,49,0.717391304347826,0.7284655659230079,0.6877940827223644,0.6696881168450537,1,512
lenet5_batchNorm1,75,0.717391304347826,0.7317926818946261,0.6866462839802261,0.6691331523361395,1,512
lenet5_batchNorm1,67,0.7158385093167702,0.7321009757193295,0.68611854447249,0.6674808124012904,1,512
lenet5_batchNorm1,70,0.717391304347826,0.72914955910366,0.6875705054865919,0.6693047135520901,1,512
lenet5_batchNorm1,78,0.7204968944099379,0.732582276878664,0.6915730027395753,0.6729165200670286,1,512
lenet5_batchNorm1,73,0.718167701863354,0.7287079308758992,0.6877749080023154,0.6696544037862427,1,512
lenet5_batchNorm1,61,0.718944099378882,0.7371478450865203,0.6902621544856652,0.671956867910923,1,512
lenet5_batchNorm1,76,0.717391304347826,0.7352363194528381,0.6879703786868177,0.6687707930189379,1,512
lenet5_batchNorm1,72,0.718167701863354,0.7313784852640562,0.6888810392441036,0.671025566040786,1,512
lenet5_batchNorm1,77,0.7204968944099379,0.7357541403225116,0.6902621544856652,0.6725114665138181,1,512
lenet5_batchNorm1,74,0.718167701863354,0.7324801666382191,0.6885968062298738,0.6699691053701973,1,512
lenet5_batchNorm1,69,0.7220496894409938,0.7405241778655676,0.6916300790139671,0.6744310432611084,1,512
lenet5_batchNorm1,65,0.7150621118012422,0.7267885531343785,0.6855850249984418,0.6672427165267139,1,512
lenet5_batchNorm1,68,0.7212732919254659,0.735847983861129,0.6896111613715876,0.6721013544297879,1,512
lenet5_batchNorm1,66,0.717391304347826,0.727224635905097,0.6862074743646397,0.6679393927986111,1,512
lenet5_batchNorm1,64,0.718944099378882,0.7319973613263502,0.6888618645240545,0.67111377172701,1,512
lenet5_batchNorm1,71,0.717391304347826,0.7300628208499824,0.6871951978573878,0.6695774614000435,1,512
lenet5_batchNorm1,63,0.717391304347826,0.7289237777647106,0.687519966403034,0.6689877071474852,1,512
lenet5_batchNorm1,79,0.71972049689441,0.732410057004821,0.6896111613715876,0.671558886786847,1,512
lenet5_batchNorm1,80,0.71972049689441,0.7345266366524668,0.6902935188491741,0.6721987431032069,1,512
lenet5_batchNorm1,62,0.7150621118012422,0.729956101854562,0.6873984684041776,0.6680209761229867,1,512
lenet5_batchNorm1,81,0.71972049689441,0.728619170135126,0.6892863928259413,0.6716523645439476,1,512
lenet5_batchNorm1,91,0.7212732919254659,0.736736182525308,0.6915442057677165,0.673348388605914,1,512
lenet5_batchNorm1,94,0.7150621118012422,0.7246878569087987,0.6845755821425972,0.666244650643916,1,512
lenet5_batchNorm1,90,0.718944099378882,0.7358161729284722,0.689683762751613,0.671913205127551,1,512
lenet5_batchNorm1,85,0.7166149068322981,0.7283740018750674,0.686331818571421,0.6685945811809924,1,512
lenet5_batchNorm1,98,0.717391304347826,0.7344704745802558,0.6873503194524154,0.6695320619074042,1,512
lenet5_batchNorm1,99,0.7204968944099379,0.731189784518956,0.6886804584138095,0.6708894866469923,1,512
lenet5_batchNorm1,96,0.717391304347826,0.732919516735501,0.6872246757142781,0.6692353501019899,1,512
lenet5_batchNorm1,87,0.718167701863354,0.7326924849086021,0.6880285311907212,0.6707380160510128,1,512
lenet5_batchNorm1,97,0.7166149068322981,0.7296185647703335,0.6855593274584869,0.6673620753588858,1,512
lenet5_batchNorm1,88,0.717391304347826,0.7271403069732438,0.6872246757142781,0.6688551171645094,1,512
lenet5_batchNorm1,100,0.717391304347826,0.7322805998852351,0.6888190650547709,0.6702745526768353,1,512
lenet5_batchNorm1,92,0.7220496894409938,0.7347177737299425,0.691051687279915,0.6739872742659216,1,512
lenet5_batchNorm1,93,0.717391304347826,0.7329824636344467,0.6872862724723625,0.6686639521274841,1,512
lenet5_batchNorm1,84,0.718944099378882,0.7349694782049405,0.6893884720628571,0.6716307155284195,1,512
lenet5_batchNorm1,82,0.7158385093167702,0.7256397025890508,0.6842949843718548,0.6654421981107692,1,512
lenet5_batchNorm1,86,0.718944099378882,0.7337467166223638,0.6902480621453722,0.6712633682249829,1,512
lenet5_batchNorm1,95,0.718944099378882,0.7285494883620247,0.6893884720628571,0.6710997598270387,1,512
lenet5_batchNorm1,89,0.718167701863354,0.7330631670542748,0.6883532997363675,0.670011697133295,1,512
lenet5_batchNorm1,83,0.718944099378882,0.7378372881944661,0.6885576420040775,0.6706647890164523,1,512
lenet5_batchNorm1,20,0.718167701863354,0.7291904447111633,0.6874796173135594,0.6696073594361032,5,512
lenet5_batchNorm1,7,0.718167701863354,0.7357243514841842,0.689175197963926,0.6703979294387418,5,512
lenet5_batchNorm1,14,0.7228260869565217,0.7396999805408211,0.6918723273446113,0.6749714414098981,5,512
lenet5_batchNorm1,6,0.7204968944099379,0.7331289319495228,0.6916517653862446,0.6739247565064759,5,512
lenet5_batchNorm1,15,0.718167701863354,0.7319141524939456,0.6883116322360173,0.6707258113666053,5,512
lenet5_batchNorm1,16,0.7212732919254659,0.7367477381828257,0.6911043594022063,0.6740429393190756,5,512
lenet5_batchNorm1,9,0.7158385093167702,0.7286529741689516,0.6865362210871442,0.6679769770967097,5,512
lenet5_batchNorm1,17,0.7166149068322981,0.7298859754336603,0.6860703955207277,0.6678786867066163,5,512
lenet5_batchNorm1,10,0.7204968944099379,0.7313403412327653,0.6887183042287305,0.6710378509239063,5,512
lenet5_batchNorm1,18,0.718167701863354,0.731568472132089,0.6880362708049954,0.6705725857792315,5,512
lenet5_batchNorm1,13,0.7158385093167702,0.727218346437653,0.6860173531626159,0.6678141701107347,5,512
lenet5_batchNorm1,1,0.7166149068322981,0.7299770457720792,0.6866765163748014,0.6681333848040774,5,512
lenet5_batchNorm1,12,0.718167701863354,0.7331556067729582,0.6895388840454136,0.6712078874492955,5,512
lenet5_batchNorm1,2,0.7166149068322981,0.732530192257175,0.6868150617433434,0.6691269274145409,5,512
lenet5_batchNorm1,5,0.7158385093167702,0.7284118172932416,0.6860173531626159,0.6676677988351322,5,512
lenet5_batchNorm1,8,0.718944099378882,0.73064938117623,0.6886498485879857,0.6699732300204493,5,512
lenet5_batchNorm1,19,0.71972049689441,0.7340582490117213,0.6892358537423833,0.6715795291454242,5,512
lenet5_batchNorm1,4,0.718167701863354,0.7340121996269449,0.6881836527857488,0.6699700354115546,5,512
lenet5_batchNorm1,3,0.718944099378882,0.7283876349323455,0.687570505486592,0.6698791279202995,5,512
lenet5_batchNorm1,11,0.717391304347826,0.7288117474985808,0.6879376430176884,0.6702149465459175,5,512
lenet5_batchNorm1,27,0.71972049689441,0.7341237985976047,0.6886485301771103,0.6707115733879976,5,512
lenet5_batchNorm1,30,0.7204968944099379,0.7295789327887954,0.6909070991636288,0.6728801876130721,5,512
lenet5_batchNorm1,31,0.718944099378882,0.7340926125142233,0.6899828776572627,0.6719673651064026,5,512
lenet5_batchNorm1,32,0.718944099378882,0.7360072360510767,0.6896938794465124,0.6723381350743463,5,512
lenet5_batchNorm1,25,0.718167701863354,0.7341345690873848,0.689074006654052,0.6711329216045138,5,512
lenet5_batchNorm1,26,0.71972049689441,0.7351283802177817,0.690391392098796,0.6726240974927586,5,512
lenet5_batchNorm1,22,0.718944099378882,0.7343990279532789,0.6886677651451725,0.6706205602004834,5,512
lenet5_batchNorm1,34,0.7228260869565217,0.7405438303307985,0.6918344815296903,0.6746284016634843,5,512
lenet5_batchNorm1,23,0.71972049689441,0.7358581064467742,0.6895593771763381,0.6718789089874363,5,512
lenet5_batchNorm1,29,0.7204968944099379,0.7325961066318862,0.6889112716386789,0.6712714898494206,5,512
lenet5_batchNorm1,28,0.71972049689441,0.7357998287038316,0.6898546678650941,0.6719875402376372,5,512
lenet5_batchNorm1,38,0.718944099378882,0.7338946527482916,0.6866296125347308,0.6688249393425825,5,512
lenet5_batchNorm1,33,0.7204968944099379,0.7384301720367815,0.6908910853032753,0.6729355695662698,5,512
lenet5_batchNorm1,40,0.7166149068322981,0.7303338050544659,0.6871043096843551,0.6693413785582923,5,512
lenet5_batchNorm1,24,0.718167701863354,0.7330449676128011,0.6881374621148695,0.6697856342922213,5,512
lenet5_batchNorm1,37,0.718944099378882,0.7343764392248288,0.689683762751613,0.6716764393989202,5,512
