model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm4,1,7,0.9883268482490273,0.1
lenet5_batchNorm4,1,2,0.9932170542635659,0.1
lenet5_batchNorm4,1,1,0.9947136563876652,0.1
lenet5_batchNorm4,1,0,0.9938775510204082,0.1
lenet5_batchNorm4,1,4,0.9908350305498982,0.1
lenet5_batchNorm4,1,9,0.9841427155599604,0.1
lenet5_batchNorm4,1,5,0.9865470852017937,0.1
lenet5_batchNorm4,1,6,0.9843423799582464,0.1
lenet5_batchNorm4,1,3,0.995049504950495,0.1
lenet5_batchNorm4,1,8,0.9876796714579056,0.1
