iteration,accuracy,f1,precision,recall,iter_num,max_iter,dset_size,,,,,,,
9,72.51552795031056,0.7162460326321656,0.7720912931025273,0.7251552795031055,55,330,0.5,,,,,,,
3,72.51552795031056,0.7162460326321656,0.7720912931025273,0.7251552795031055,55,330,0.5,,,,,,,
5,72.51552795031056,0.7159227656397124,0.7709514788843889,0.7251552795031055,55,330,0.5,,,,,,,
10,72.51552795031056,0.7160078858450475,0.7693868038273601,0.7251552795031055,55,330,0.5,,,,,,,
2,74.84472049689441,0.7328438154039584,0.7579440435003476,0.7484472049689441,66,330,0.5,,,,,,,
1,74.68944099378882,0.7311061798966222,0.7470908547331315,0.7468944099378882,66,330,0.5,,,,,,,
8,73.75776397515527,0.7228254091511819,0.7431236983647679,0.7375776397515528,66,330,0.5,,,,,,,
7,74.84472049689441,0.7328438154039584,0.7579440435003476,0.7484472049689441,66,330,0.5,,,,,,,
6,74.68944099378882,0.7314608848171124,0.757105669,0.7468944099378882,66,330,0.5,,,,,,,
4,74.68944099378882,0.7314608848171124,0.757105669,0.7468944099378882,66,330,0.5,,,,,,,
9,74.68944099378882,0.7315309845288841,0.7572254105218185,0.7468944099378882,66,330,0.5,,,,,,,
3,74.68944099378882,0.7314608848171124,0.757105669,0.7468944099378882,66,330,0.5,,,,,,,
5,74.53416149068323,0.7285902909527295,0.747980344,0.7453416149068323,66,330,0.5,,,,,,,
10,74.84472049689441,0.7336811064947064,0.760476141,0.7484472049689441,66,330,0.5,,,,,,,
2,73.60248447,0.7209865048222183,0.7464371474585053,0.7360248447204969,77,330,0.5,,,,,,,
8,73.91304347826086,0.7251957558778912,0.7518150665375903,0.7391304347826086,77,330,0.5,,,,,,,
1,73.60248447,0.7226984861311743,0.743839333,0.7360248447204969,77,330,0.5,,,,,,,
7,73.60248447,0.7209865048222183,0.7464371474585053,0.7360248447204969,77,330,0.5,,,,,,,
6,73.75776397515527,0.7218445779860309,0.7459941554763476,0.7375776397515528,77,330,0.5,,,,,,,
4,73.60248447,0.720527605,0.745302678,0.7360248447204969,77,330,0.5,,,,,,,
3,73.75776397515527,0.7218445779860309,0.7459941554763476,0.7375776397515528,77,330,0.5,,,,,,,
9,73.60248447,0.7209865048222183,0.7464371474585053,0.7360248447204969,77,330,0.5,,,,,,,
10,73.60248447,0.7213662661644492,0.7504944775387014,0.7360248447204969,77,330,0.5,,,,,,,
5,73.75776397515527,0.7224332138926655,0.747740381,0.7375776397515528,77,330,0.5,,,,,,,
2,74.06832298136646,0.7330971745360761,0.7611586820354267,0.7406832298136646,88,330,0.5,,,,,,,
1,73.91304347826086,0.7316485465625733,0.7566097938419833,0.7391304347826086,88,330,0.5,,,,,,,
8,69.25465838509317,0.7004634270455029,0.7572563137957389,0.6925465838509317,88,330,0.5,,,,,,,
7,74.06832298136646,0.7327570137817927,0.7604688116017129,0.7406832298136646,88,330,0.5,,,,,,,
6,73.29192546583852,0.7267068210314508,0.7563951902583524,0.7329192546583851,88,330,0.5,,,,,,,
4,73.13664596273291,0.7262425561879702,0.7559767587898328,0.7313664596273292,88,330,0.5,,,,,,,
9,74.06832298136646,0.7340147474329041,0.7605749692530188,0.7406832298136646,88,330,0.5,,,,,,,
3,73.29192546583852,0.7267068210314508,0.7563951902583524,0.7329192546583851,88,330,0.5,,,,,,,
5,73.91304347826086,0.7312914410167027,0.7588984131154702,0.7391304347826086,88,330,0.5,,,,,,,
10,73.91304347826086,0.7311280077998569,0.761256579,0.7391304347826086,88,330,0.5,,,,,,,
2,74.37888198757764,0.7291041773843149,0.7472037577393151,0.7437888198757764,99,330,0.5,,,,,,,
1,74.37888198757764,0.7275808812463659,0.74313013,0.7437888198757764,99,330,0.5,,,,,,,
8,74.53416149068323,0.7299323942768435,0.7461822388584144,0.7453416149068323,99,330,0.5,,,,,,,
7,74.37888198757764,0.7290798553125113,0.7507951766273228,0.7437888198757764,99,330,0.5,,,,,,,
6,74.37888198757764,0.7285140347116716,0.7493656391525335,0.7437888198757764,99,330,0.5,,,,,,,
4,74.53416149068323,0.7304280164045422,0.7479269957656139,0.7453416149068323,99,330,0.5,,,,,,,
3,74.37888198757764,0.7285140347116716,0.7493656391525335,0.7437888198757764,99,330,0.5,,,,,,,
5,74.37888198757764,0.7283688169642236,0.74472164,0.7437888198757764,99,330,0.5,,,,,,,
9,74.37888198757764,0.7286426358857191,0.7485757933537489,0.7437888198757764,99,330,0.5,,,,,,,
10,74.53416149068323,0.7307013308087129,0.7485406,0.7453416149068323,99,330,0.5,,,,,,,
2,75,0.7368868649550896,0.7634674395429211,0.75,110,330,0.5,,,,,,,
1,75.62111801242236,0.739819011,0.7591905424813491,0.7562111801242236,110,330,0.5,,,,,,,
8,75,0.7358544707550515,0.7626767162982567,0.75,110,330,0.5,,,,,,,
7,75,0.7362557858084151,0.7655953404567412,0.75,110,330,0.5,,,,,,,
6,75,0.735764465,0.7621910271601839,0.75,110,330,0.5,,,,,,,
4,75,0.7355568427372212,0.763534965,0.75,110,330,0.5,,,,,,,
5,74.68944099378882,0.7329864837862993,0.7598160119356684,0.7468944099378882,110,330,0.5,,,,,,,
3,75,0.735764465,0.7621910271601839,0.75,110,330,0.5,,,,,,,
10,75.15527950310559,0.7370138520675703,0.7629739903334176,0.7515527950310559,110,330,0.5,,,,,,,
9,74.68944099378882,0.7337470472687257,0.7596726789490841,0.7468944099378882,110,330,0.5,,,,,,,
2,74.84472049689441,0.734187646,0.7663736384074278,0.7484472049689441,121,330,0.5,,,,,,,
1,74.84472049689441,0.7316714912032063,0.75768926,0.7484472049689441,121,330,0.5,,,,,,,
8,74.37888198757764,0.7296443994194945,0.7615442647506051,0.7437888198757764,121,330,0.5,,,,,,,
7,74.68944099378882,0.7328975994392467,0.7645082910416762,0.7468944099378882,121,330,0.5,,,,,,,
6,75,0.7353382790929721,0.766874518,0.75,121,330,0.5,,,,,,,
4,75,0.7352529597421298,0.7661593780794468,0.75,121,330,0.5,,,,,,,
5,74.37888198757764,0.7297410168517411,0.7624118024944765,0.7437888198757764,121,330,0.5,,,,,,,
9,74.53416149068323,0.7313423511393077,0.762558678,0.7453416149068323,121,330,0.5,,,,,,,
3,75,0.7353382790929721,0.766874518,0.75,121,330,0.5,,,,,,,
10,74.84472049689441,0.7333447203689932,0.7648358568992477,0.7484472049689441,121,330,0.5,,,,,,,
2,75.93167701863354,0.7421490531168987,0.7787550014300891,0.7593167701863354,132,330,0.5,,,,,,,
1,76.08695652173914,0.7428189767450741,0.768391928,0.7608695652173914,132,330,0.5,,,,,,,
8,75.77639751552795,0.7413015873846907,0.7668334830197141,0.7577639751552795,132,330,0.5,,,,,,,
7,75.62111801242236,0.7399314224009704,0.7709842666107657,0.7562111801242236,132,330,0.5,,,,,,,
6,75.77639751552795,0.7408713434314665,0.7709692024026196,0.7577639751552795,132,330,0.5,,,,,,,
4,76.08695652173914,0.7436404181768516,0.7798387218993713,0.7608695652173914,132,330,0.5,,,,,,,
9,75.46583850931677,0.7387735886751093,0.7651845384263469,0.7546583850931677,132,330,0.5,,,,,,,
5,75.62111801242236,0.7397860713505414,0.7706055258665077,0.7562111801242236,132,330,0.5,,,,,,,
10,75.77639751552795,0.7413289838207511,0.771943298,0.7577639751552795,132,330,0.5,,,,,,,
3,75.77639751552795,0.7408713434314665,0.7709692024026196,0.7577639751552795,132,330,0.5,,,,,,,
2,75.93167701863354,0.7440467979898907,0.766444668,0.7593167701863354,143,330,0.5,,,,,,,
8,76.55279503,0.7491215777093297,0.7706923237930982,0.76552795,143,330,0.5,,,,,,,
1,77.17391304347827,0.7528965642819032,0.7704901609648906,0.7717391304347826,143,330,0.5,,,,,,,
7,75.93167701863354,0.7426871109854627,0.7680508851778309,0.7593167701863354,143,330,0.5,,,,,,,
6,76.55279503,0.7484527819775865,0.7722204840810942,0.76552795,143,330,0.5,,,,,,,
4,75.93167701863354,0.7450933244687382,0.7669930870164291,0.7593167701863354,143,330,0.5,,,,,,,
9,76.08695652173914,0.7440375075703274,0.7674931760202279,0.7608695652173914,143,330,0.5,,,,,,,
5,76.39751553,0.7459479396745773,0.7708318308814345,0.7639751552795031,143,330,0.5,,,,,,,
10,76.70807453416148,0.7479116607410209,0.7796892536827665,0.7670807453416149,143,330,0.5,,,,,,,
3,76.24223602484473,0.7455958524764774,0.7692090592960485,0.7624223602484472,143,330,0.5,,,,,,,
2,77.01863354037268,0.7508913202268527,0.7699044631455437,0.7701863354037267,154,330,0.5,,,,,,,
8,76.55279503,0.7457472699684992,0.767115943,0.76552795,154,330,0.5,,,,,,,
1,77.48447204968944,0.7522947447832885,0.7781808807817678,0.7748447204968945,154,330,0.5,,,,,,,
7,77.01863354037268,0.7521147062236241,0.771518015,0.7701863354037267,154,330,0.5,,,,,,,
6,77.01863354037268,0.7515493799752995,0.7701542123807399,0.7701863354037267,154,330,0.5,,,,,,,
4,77.17391304347827,0.753037328,0.7716447066128181,0.7717391304347826,154,330,0.5,,,,,,,
9,77.01863354037268,0.7514340713111266,0.7691968105955106,0.7701863354037267,154,330,0.5,,,,,,,
5,77.17391304347827,0.753433524,0.7747603663568599,0.7717391304347826,154,330,0.5,,,,,,,
10,77.17391304347827,0.7534206717200399,0.7723499948298146,0.7717391304347826,154,330,0.5,,,,,,,
3,77.01863354037268,0.7514389138508544,0.7697717679982706,0.7701863354037267,154,330,0.5,,,,,,,
2,77.17391304347827,0.7513759712575103,0.7674854394298244,0.7717391304347826,165,330,0.5,,,,,,,
8,77.48447204968944,0.7551905847602864,0.7736036454816149,0.7748447204968945,165,330,0.5,,,,,,,
1,77.32919254658384,0.7522146874070431,0.7623897050428537,0.7732919254658385,165,330,0.5,,,,,,,
7,77.32919254658384,0.7535210164186883,0.769218521,0.7732919254658385,165,330,0.5,,,,,,,
6,77.63975155279503,0.755309554,0.7753494809658764,0.7763975155279503,165,330,0.5,,,,,,,
4,77.32919254658384,0.7520354242787252,0.7721764564582505,0.7732919254658385,165,330,0.5,,,,,,,
9,77.63975155279503,0.7561952562378821,0.7728826274968101,0.7763975155279503,165,330,0.5,,,,,,,
5,77.32919254658384,0.7527278597995706,0.7683252342665872,0.7732919254658385,165,330,0.5,,,,,,,
10,76.86335403726709,0.749269446,0.7673785543193471,0.7686335403726708,165,330,0.5,,,,,,,
3,77.17391304347827,0.7507401904206501,0.7711136930310655,0.7717391304347826,165,330,0.5,,,,,,,
2,76.55279503,0.7479856843294147,0.7633790391774441,0.76552795,176,330,0.5,,,,,,,
8,76.08695652173914,0.7429704554857983,0.7599425170683004,0.7608695652173914,176,330,0.5,,,,,,,
1,76.39751553,0.7431050034462714,0.7545418664677143,0.7639751552795031,176,330,0.5,,,,,,,
7,76.24223602484473,0.7446480074175218,0.7610698811213864,0.7624223602484472,176,330,0.5,,,,,,,
6,76.55279503,0.7474234467391515,0.7614765166532187,0.76552795,176,330,0.5,,,,,,,
4,77.01863354037268,0.7511767878132819,0.7658105589286589,0.7701863354037267,176,330,0.5,,,,,,,
9,76.55279503,0.7477284989331591,0.7620774219037968,0.76552795,176,330,0.5,,,,,,,
5,76.70807453416148,0.7488121618769781,0.764821678,0.7670807453416149,176,330,0.5,,,,,,,
10,76.39751553,0.747045747,0.7651937022446812,0.7639751552795031,176,330,0.5,,,,,,,
3,76.86335403726709,0.750105207,0.7632636829083768,0.7686335403726708,176,330,0.5,,,,,,,
2,76.39751553,0.7466277646459535,0.7768814419919866,0.7639751552795031,187,330,0.5,,,,,,,
8,76.24223602484473,0.7461382918886778,0.7704993086379764,0.7624223602484472,187,330,0.5,,,,,,,
1,76.86335403726709,0.7489911144554935,0.7734159289835624,0.7686335403726708,187,330,0.5,,,,,,,
7,76.39751553,0.7480055141861677,0.7804378362537187,0.7639751552795031,187,330,0.5,,,,,,,
6,76.24223602484473,0.7466449538093335,0.7733124104347416,0.7624223602484472,187,330,0.5,,,,,,,
4,76.70807453416148,0.7509523931564634,0.7841531308385086,0.7670807453416149,187,330,0.5,,,,,,,
9,76.55279503,0.7490852773887632,0.7792431775511373,0.76552795,187,330,0.5,,,,,,,
5,76.86335403726709,0.7514376484006822,0.7789268658446029,0.7686335403726708,187,330,0.5,,,,,,,
10,76.55279503,0.7488667701005525,0.7730056626493625,0.76552795,187,330,0.5,,,,,,,
3,76.55279503,0.7488659701186126,0.7778553908817923,0.76552795,187,330,0.5,,,,,,,
8,76.55279503,0.7491946040411352,0.7694067941387529,0.76552795,198,330,0.5,,,,,,,
2,77.01863354037268,0.7513404171629378,0.7700116504974849,0.7701863354037267,198,330,0.5,,,,,,,
1,77.79503105590062,0.757228116,0.7682818074600364,0.7779503105590062,198,330,0.5,,,,,,,
7,76.70807453416148,0.7500530677429414,0.7698712451311455,0.7670807453416149,198,330,0.5,,,,,,,
6,77.01863354037268,0.7514433113296641,0.7690072546173127,0.7701863354037267,198,330,0.5,,,,,,,
4,76.86335403726709,0.7497207717499111,0.7699230859924179,0.7686335403726708,198,330,0.5,,,,,,,
9,76.70807453416148,0.7485070023586032,0.7678587572361343,0.7670807453416149,198,330,0.5,,,,,,,
5,76.70807453416148,0.7489362801093258,0.7684841699161399,0.7670807453416149,198,330,0.5,,,,,,,
10,77.01863354037268,0.75130071,0.7693413497283546,0.7701863354037267,198,330,0.5,,,,,,,
3,77.17391304347827,0.7532397459770521,0.7721154392563108,0.7717391304347826,198,330,0.5,,,,,,,
8,76.55279503,0.7477834955006242,0.7645707274744594,0.76552795,209,330,0.5,,,,,,,
2,77.17391304347827,0.753731898,0.7707125032232061,0.7717391304347826,209,330,0.5,,,,,,,
1,77.32919254658384,0.753042242,0.765172425,0.7732919254658385,209,330,0.5,,,,,,,
7,76.70807453416148,0.7501753481040286,0.7652145242341879,0.7670807453416149,209,330,0.5,,,,,,,
6,77.17391304347827,0.7537901348048895,0.7680696455653019,0.7717391304347826,209,330,0.5,,,,,,,
4,76.70807453416148,0.7502759828265052,0.7644456311050138,0.7670807453416149,209,330,0.5,,,,,,,
9,77.01863354037268,0.7531925690931338,0.768307926,0.7701863354037267,209,330,0.5,,,,,,,
5,77.01863354037268,0.7528927204399044,0.7674024137301378,0.7701863354037267,209,330,0.5,,,,,,,
10,77.01863354037268,0.751341943,0.7668973016418074,0.7701863354037267,209,330,0.5,,,,,,,
3,77.17391304347827,0.7530472329861359,0.7677948761301066,0.7717391304347826,209,330,0.5,,,,,,,
8,76.39751553,0.7501437282486413,0.7697098069339318,0.7639751552795031,220,330,0.5,,,,,,,
2,76.55279503,0.7533096746450102,0.7728605252838107,0.76552795,220,330,0.5,,,,,,,
1,77.32919254658384,0.7556394919975332,0.7691591961171073,0.7732919254658385,220,330,0.5,,,,,,,
7,76.08695652173914,0.7499957799387437,0.7709791419344592,0.7608695652173914,220,330,0.5,,,,,,,
6,76.70807453416148,0.7559512035866285,0.7745194826996545,0.7670807453416149,220,330,0.5,,,,,,,
4,76.24223602484473,0.750050085,0.7690695861319431,0.7624223602484472,220,330,0.5,,,,,,,
9,75.77639751552795,0.7504500885248218,0.7725396936931505,0.7577639751552795,220,330,0.5,,,,,,,
5,75.93167701863354,0.7480550867059461,0.7672826025959631,0.7593167701863354,220,330,0.5,,,,,,,
10,76.39751553,0.7509871977341271,0.7685898039158908,0.7639751552795031,220,330,0.5,,,,,,,
3,76.24223602484473,0.7495720904803835,0.7674574846178023,0.7624223602484472,220,330,0.5,,,,,,,
8,76.08695652173914,0.7428707025602779,0.7585980369283083,0.7608695652173914,231,330,0.5,,,,,,,
2,74.84472049689441,0.7339244781097236,0.7570096761963219,0.7484472049689441,231,330,0.5,,,,,,,
1,77.32919254658384,0.7523111625036727,0.7604994591146772,0.7732919254658385,231,330,0.5,,,,,,,
7,73.91304347826086,0.7274072849428088,0.7505760299016732,0.7391304347826086,231,330,0.5,,,,,,,
6,74.68944099378882,0.7314564402256983,0.7538241596175663,0.7468944099378882,231,330,0.5,,,,,,,
4,74.37888198757764,0.7291561517971535,0.7529303105738769,0.7437888198757764,231,330,0.5,,,,,,,
9,75.31055900621118,0.7373154236218119,0.7588894185443487,0.7531055900621118,231,330,0.5,,,,,,,
5,75.31055900621118,0.7375670950582232,0.7591182322197788,0.7531055900621118,231,330,0.5,,,,,,,
3,75.15527950310559,0.7347292167119601,0.7545704871699762,0.7515527950310559,231,330,0.5,,,,,,,
10,74.68944099378882,0.7307073954296239,0.7495661360557454,0.7468944099378882,231,330,0.5,,,,,,,
8,76.08695652173914,0.7419857380926027,0.7625676278302185,0.7608695652173914,242,330,0.5,,,,,,,
2,76.24223602484473,0.743398,0.7632108114489853,0.7624223602484472,242,330,0.5,,,,,,,
1,77.95031055900621,0.7582387583429674,0.7702957463531177,0.7795031055900621,242,330,0.5,,,,,,,
7,75.93167701863354,0.740604056,0.7608835962211048,0.7593167701863354,242,330,0.5,,,,,,,
6,76.08695652173914,0.7429846345407545,0.7627352465644006,0.7608695652173914,242,330,0.5,,,,,,,
4,76.08695652173914,0.7432766388460196,0.7641357336338835,0.7608695652173914,242,330,0.5,,,,,,,
9,75.93167701863354,0.7410323419987217,0.7630260634789408,0.7593167701863354,242,330,0.5,,,,,,,
5,75.15527950310559,0.734687142,0.7553840783804708,0.7515527950310559,242,330,0.5,,,,,,,
2,76.24223602484473,0.7493258209036157,0.7682203653193566,0.7624223602484472,253,330,0.5,,,,,,,
8,76.70807453416148,0.7536895186975445,0.7723896195517147,0.7670807453416149,253,330,0.5,,,,,,,
3,75.93167701863354,0.7405702099055069,0.7605625869336062,0.7593167701863354,242,330,0.5,,,,,,,
10,76.24223602484473,0.7446515715690741,0.7640273263488073,0.7624223602484472,242,330,0.5,,,,,,,
1,78.10559006,0.7628733239398952,0.7773324450037359,0.781055901,253,330,0.5,,,,,,,
7,76.08695652173914,0.7476535291308707,0.766277012,0.7608695652173914,253,330,0.5,,,,,,,
6,76.24223602484473,0.7493866961261925,0.7671376581755449,0.7624223602484472,253,330,0.5,,,,,,,
4,76.70807453416148,0.7536753969813027,0.7716798753613816,0.7670807453416149,253,330,0.5,,,,,,,
9,76.70807453416148,0.7531910874244782,0.7704765796704166,0.7670807453416149,253,330,0.5,,,,,,,
5,76.08695652173914,0.7482062376735658,0.7659216332609586,0.7608695652173914,253,330,0.5,,,,,,,
2,75.93167701863354,0.7447378052003066,0.7700980343081637,0.7593167701863354,264,330,0.5,,,,,,,
8,76.70807453416148,0.7516852757328524,0.7789132792664367,0.7670807453416149,264,330,0.5,,,,,,,
10,76.39751553,0.7500977016587568,0.7660845748400761,0.7639751552795031,253,330,0.5,,,,,,,
3,76.86335403726709,0.7538978393831661,0.7704155967800549,0.7686335403726708,253,330,0.5,,,,,,,
1,78.88198757763976,0.7661988022744329,0.7823651077824041,0.7888198757763976,264,330,0.5,,,,,,,
7,75.62111801242236,0.7432450860043931,0.7685195731569732,0.7562111801242236,264,330,0.5,,,,,,,
6,76.55279503,0.7495711956650869,0.7737562686306264,0.76552795,264,330,0.5,,,,,,,
4,76.24223602484473,0.7470729387665148,0.7711914470909819,0.7624223602484472,264,330,0.5,,,,,,,
9,76.70807453416148,0.7508554565054757,0.7756446374330632,0.7670807453416149,264,330,0.5,,,,,,,
5,76.08695652173914,0.7465620924947681,0.772867509,0.7608695652173914,264,330,0.5,,,,,,,
8,76.24223602484473,0.7469573034836606,0.767667535,0.7624223602484472,275,330,0.5,,,,,,,
2,75.62111801242236,0.7423850633278812,0.7610449514782004,0.7562111801242236,275,330,0.5,,,,,,,
1,77.48447204968944,0.7570125057666449,0.7752575867926926,0.7748447204968945,275,330,0.5,,,,,,,
3,76.86335403726709,0.75267092,0.7766404442099664,0.7686335403726708,264,330,0.5,,,,,,,
10,76.24223602484473,0.7473325896818259,0.7717799537656518,0.7624223602484472,264,330,0.5,,,,,,,
7,75.15527950310559,0.7388463951032163,0.7585859861844727,0.7515527950310559,275,330,0.5,,,,,,,
6,75.15527950310559,0.7393568306291716,0.7608576821018701,0.7515527950310559,275,330,0.5,,,,,,,
4,75.31055900621118,0.7408473840254038,0.7619183918940012,0.7531055900621118,275,330,0.5,,,,,,,
9,75.46583850931677,0.7412739227231261,0.7611523058337145,0.7546583850931677,275,330,0.5,,,,,,,
5,75,0.7391711152476784,0.7615968203799686,0.75,275,330,0.5,,,,,,,
8,75.93167701863354,0.7477342048593989,0.7712210424944367,0.7593167701863354,286,330,0.5,,,,,,,
2,76.08695652173914,0.7494830264802553,0.7717544541398088,0.7608695652173914,286,330,0.5,,,,,,,
1,77.95031055900621,0.7576284604499547,0.7780082391347692,0.7795031055900621,286,330,0.5,,,,,,,
10,75.31055900621118,0.7407536919716722,0.761705543,0.7531055900621118,275,330,0.5,,,,,,,
3,75.15527950310559,0.7400639159561342,0.7623209546236439,0.7515527950310559,275,330,0.5,,,,,,,
7,75.62111801242236,0.7459742889223021,0.7688663502948152,0.7562111801242236,286,330,0.5,,,,,,,
6,75.62111801242236,0.7460223347006087,0.7687266521065507,0.7562111801242236,286,330,0.5,,,,,,,
4,76.24223602484473,0.7502425326937749,0.7711405765109247,0.7624223602484472,286,330,0.5,,,,,,,
8,75.46583850931677,0.7446337502342522,0.7690730039270443,0.7546583850931677,297,330,0.5,,,,,,,
9,75.46583850931677,0.7450579015539661,0.7677655335637997,0.7546583850931677,286,330,0.5,,,,,,,
5,75.77639751552795,0.7476762003160085,0.7705738414688749,0.7577639751552795,286,330,0.5,,,,,,,
2,75.93167701863354,0.7477347150558508,0.7698946137685503,0.7593167701863354,297,330,0.5,,,,,,,
1,77.95031055900621,0.7615248432460747,0.7822772937965071,0.7795031055900621,297,330,0.5,,,,,,,
10,75.77639751552795,0.7468104331500229,0.7693952016170224,0.7577639751552795,286,330,0.5,,,,,,,
3,75.93167701863354,0.7485496662136812,0.7712494292865064,0.7593167701863354,286,330,0.5,,,,,,,
7,75.62111801242236,0.7460482528786438,0.7701592259907125,0.7562111801242236,297,330,0.5,,,,,,,
6,75.62111801242236,0.7464540914785927,0.7713317616828737,0.7562111801242236,297,330,0.5,,,,,,,
4,76.08695652173914,0.7487575156975288,0.7709501020883303,0.7608695652173914,297,330,0.5,,,,,,,
8,75.15527950310559,0.7419245250592293,0.7674573005953199,0.7515527950310559,308,330,0.5,,,,,,,
9,75.62111801242236,0.745282496,0.7686678511970482,0.7562111801242236,297,330,0.5,,,,,,,
5,75.93167701863354,0.7480751953413435,0.7696774259422532,0.7593167701863354,297,330,0.5,,,,,,,
2,75.46583850931677,0.7431783523937338,0.7672819965148424,0.7546583850931677,308,330,0.5,,,,,,,
1,77.32919254658384,0.7568585496416385,0.7806387145640895,0.7732919254658385,308,330,0.5,,,,,,,
3,76.08695652173914,0.7491411317909875,0.7717915483640384,0.7608695652173914,297,330,0.5,,,,,,,
10,76.08695652173914,0.748697455,0.7706392543173991,0.7608695652173914,297,330,0.5,,,,,,,
7,75,0.7394650125727127,0.7653938409951077,0.75,308,330,0.5,,,,,,,
6,75.15527950310559,0.7415936436727985,0.766836996,0.7515527950310559,308,330,0.5,,,,,,,
