Accuracy,precision,recall,f1,iteration,dset_size
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,18.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,70.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,50.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,90.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,100.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,10.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,20.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,30.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,80.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,40.0,0.4
92.10000000000001,0.9333140934236575,0.921,0.9181889017958954,60.0,0.4
93.36,0.9363498243471918,0.9336,0.9329497652240649,8.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,10.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,4.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,2.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,1.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,3.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,6.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,5.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,7.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,9.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,12.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,16.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,20.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,10.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,8.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,14.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,2.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,6.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,4.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,18.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,6.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,21.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,30.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,18.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,27.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,9.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,15.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,3.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,24.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,12.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,24.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,40.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,16.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,8.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,4.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,28.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,36.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,32.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,20.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,12.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,15.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,10.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,35.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,50.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,5.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,30.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,20.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,25.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,40.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,45.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,36.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,48.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,6.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,24.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,30.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,42.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,54.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,60.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,18.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,12.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,42.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,28.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,49.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,14.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,7.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,70.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,56.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,35.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,63.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,21.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,8.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,16.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,40.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,64.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,72.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,56.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,80.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,24.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,32.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,48.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,27.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,36.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,18.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,9.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,72.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,63.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,90.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,81.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,54.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,45.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,100.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,90.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,50.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,70.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,40.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,60.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,30.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,20.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,10.0,0.5
93.36,0.9363498243471918,0.9336,0.9329497652240649,80.0,0.5
92.07,0.929054947312958,0.9207,0.9198138123955049,10.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,1.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,6.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,2.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,3.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,7.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,5.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,8.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,9.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,4.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,2.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,16.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,4.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,10.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,6.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,14.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,8.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,18.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,12.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,20.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,18.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,3.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,27.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,21.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,9.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,30.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,24.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,15.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,12.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,6.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,8.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,40.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,36.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,12.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,16.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,20.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,28.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,24.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,32.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,4.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,30.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,45.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,40.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,10.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,20.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,15.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,25.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,5.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,35.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,50.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,18.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,60.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,42.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,36.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,6.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,12.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,30.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,24.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,54.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,48.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,35.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,14.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,28.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,70.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,63.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,42.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,56.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,21.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,7.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,49.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,48.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,80.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,72.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,8.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,16.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,40.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,24.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,56.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,32.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,64.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,18.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,27.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,9.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,72.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,63.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,45.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,54.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,81.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,36.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,90.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,20.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,30.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,70.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,90.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,40.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,80.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,10.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,50.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,60.0,0.6
92.07,0.929054947312958,0.9207,0.9198138123955049,100.0,0.6
89.96,0.9080878648774257,0.8996,0.8977983945542164,8.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,5.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,6.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,3.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,9.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,1.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,2.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,7.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,10.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,4.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,8.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,6.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,4.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,10.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,14.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,18.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,20.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,16.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,12.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,2.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,15.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,21.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,27.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,9.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,12.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,18.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,24.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,3.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,30.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,6.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,12.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,20.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,4.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,36.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,28.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,8.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,32.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,40.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,16.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,24.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,5.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,40.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,35.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,25.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,45.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,30.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,10.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,20.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,50.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,15.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,6.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,36.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,12.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,18.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,42.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,48.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,60.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,54.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,30.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,24.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,63.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,56.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,21.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,35.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,28.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,70.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,14.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,42.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,49.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,7.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,80.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,40.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,16.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,48.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,32.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,56.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,64.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,72.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,24.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,8.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,45.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,18.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,81.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,27.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,54.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,36.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,90.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,63.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,9.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,72.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,90.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,50.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,70.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,10.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,80.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,20.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,100.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,40.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,60.0,0.7
89.96,0.9080878648774257,0.8996,0.8977983945542164,30.0,0.7
78.16,0.8479566141913785,0.7816,0.7446548191423187,2.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,3.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,1.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,9.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,8.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,10.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,7.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,6.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,4.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,5.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,16.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,18.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,4.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,20.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,2.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,10.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,6.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,8.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,12.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,14.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,24.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,9.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,6.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,18.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,27.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,3.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,15.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,12.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,30.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,21.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,12.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,36.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,24.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,32.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,16.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,20.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,40.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,4.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,8.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,28.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,45.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,5.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,25.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,10.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,15.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,50.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,35.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,20.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,40.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,30.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,30.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,54.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,36.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,24.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,6.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,18.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,42.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,48.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,12.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,60.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,14.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,42.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,70.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,35.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,7.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,28.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,21.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,63.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,49.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,56.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,8.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,72.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,24.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,80.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,32.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,64.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,16.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,56.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,48.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,40.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,9.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,72.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,18.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,27.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,81.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,63.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,54.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,36.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,45.0,0.8
78.16,0.8479566141913785,0.7816,0.7446548191423187,90.0,0.8
