model_name,iteration,class_label,accuracy,step,batch_size
lenet5_batchNorm8,13,3,0.6535433070866141,1,16
lenet5_batchNorm8,13,8,0.48717948717948717,1,16
lenet5_batchNorm8,13,4,0.9,1,16
lenet5_batchNorm8,13,1,0.7924528301886793,1,16
lenet5_batchNorm8,13,6,0.41304347826086957,1,16
lenet5_batchNorm8,13,0,0.7045454545454546,1,16
lenet5_batchNorm8,13,7,0.46226415094339623,1,16
lenet5_batchNorm8,13,2,0.8292682926829268,1,16
lenet5_batchNorm8,13,5,0.5625,1,16
lenet5_batchNorm8,13,9,0.10843373493975904,1,16
lenet5_batchNorm8,4,4,0.8916666666666667,1,16
lenet5_batchNorm8,4,1,0.7830188679245284,1,16
lenet5_batchNorm8,4,3,0.6850393700787402,1,16
lenet5_batchNorm8,4,7,0.46226415094339623,1,16
lenet5_batchNorm8,4,2,0.8109756097560976,1,16
lenet5_batchNorm8,4,0,0.6931818181818182,1,16
lenet5_batchNorm8,4,8,0.5,1,16
lenet5_batchNorm8,4,5,0.5267857142857143,1,16
lenet5_batchNorm8,4,9,0.08433734939759036,1,16
lenet5_batchNorm8,4,6,0.3804347826086957,1,16
lenet5_batchNorm8,7,3,0.6535433070866141,1,16
lenet5_batchNorm8,7,6,0.34782608695652173,1,16
lenet5_batchNorm8,7,0,0.6818181818181818,1,16
lenet5_batchNorm8,7,5,0.5,1,16
lenet5_batchNorm8,7,1,0.7704402515723271,1,16
lenet5_batchNorm8,7,7,0.46226415094339623,1,16
lenet5_batchNorm8,7,2,0.823170731707317,1,16
lenet5_batchNorm8,7,4,0.875,1,16
lenet5_batchNorm8,7,8,0.47435897435897434,1,16
lenet5_batchNorm8,7,9,0.12048192771084337,1,16
lenet5_batchNorm8,9,8,0.48717948717948717,1,16
lenet5_batchNorm8,9,1,0.7672955974842768,1,16
lenet5_batchNorm8,9,4,0.9083333333333333,1,16
lenet5_batchNorm8,9,2,0.823170731707317,1,16
lenet5_batchNorm8,9,7,0.4716981132075472,1,16
lenet5_batchNorm8,9,6,0.34782608695652173,1,16
lenet5_batchNorm8,9,0,0.6818181818181818,1,16
lenet5_batchNorm8,9,5,0.5178571428571429,1,16
lenet5_batchNorm8,9,3,0.6614173228346457,1,16
lenet5_batchNorm8,9,9,0.08433734939759036,1,16
