model_name,iteration,accuracy,precision,recall,f1
LeNet5_base,14,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,7,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,8,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,19,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,6,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,5,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,13,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,12,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,18,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,2,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,9,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,1,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,3,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,15,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,4,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,20,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,10,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,17,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,11,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,16,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,31,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,30,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,23,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,27,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,25,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,38,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,26,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,22,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,40,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,28,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,33,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,35,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,39,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,24,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,29,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,36,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,32,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
LeNet5_base,21,0.6172360248447205,0.6338331366333275,0.5999202318087195,0.5854851111414416
