model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm3,1,7,0.9883268482490273,0.1
lenet5_batchNorm3,1,2,0.9912790697674418,0.1
lenet5_batchNorm3,1,1,0.9920704845814978,0.1
lenet5_batchNorm3,1,0,0.9948979591836735,0.1
lenet5_batchNorm3,1,4,0.9816700610997964,0.1
lenet5_batchNorm3,1,9,0.9861248761149654,0.1
lenet5_batchNorm3,1,5,0.9876681614349776,0.1
lenet5_batchNorm3,1,6,0.9832985386221295,0.1
lenet5_batchNorm3,1,3,0.9920792079207921,0.1
lenet5_batchNorm3,1,8,0.9876796714579056,0.1
