Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0,5,150,0.2,3.0
1,1.0,5,150,0.2,3.0
2,0.1507936507936507,5,150,0.2,3.0
3,0.0714285714285714,5,150,0.2,3.0
4,0.1157894736842105,5,150,0.2,3.0
5,0.2222222222222222,5,150,0.2,3.0
6,0.04,5,150,0.2,3.0
7,0.0109890109890109,5,150,0.2,3.0
8,0.0,5,150,0.2,3.0
9,0.0,5,150,0.2,3.0
0,0.109375,10,150,0.2,3.0
1,0.996078431372549,10,150,0.2,3.0
2,0.365079365079365,10,150,0.2,3.0
3,0.1530612244897959,10,150,0.2,3.0
4,0.5263157894736842,10,150,0.2,3.0
5,0.3131313131313131,10,150,0.2,3.0
6,0.1466666666666666,10,150,0.2,3.0
7,0.0989010989010989,10,150,0.2,3.0
8,0.0161290322580645,10,150,0.2,3.0
9,0.0,10,150,0.2,3.0
0,0.375,15,150,0.2,3.0
1,0.9725490196078432,15,150,0.2,3.0
2,0.5238095238095238,15,150,0.2,3.0
3,0.2857142857142857,15,150,0.2,3.0
4,0.7684210526315789,15,150,0.2,3.0
5,0.2828282828282828,15,150,0.2,3.0
6,0.2666666666666666,15,150,0.2,3.0
7,0.5604395604395604,15,150,0.2,3.0
8,0.032258064516129,15,150,0.2,3.0
9,0.0151515151515151,15,150,0.2,3.0
0,0.453125,20,150,0.2,3.0
1,0.976470588235294,20,150,0.2,3.0
2,0.5873015873015873,20,150,0.2,3.0
3,0.4387755102040816,20,150,0.2,3.0
4,0.7894736842105263,20,150,0.2,3.0
5,0.3434343434343434,20,150,0.2,3.0
6,0.2,20,150,0.2,3.0
7,0.6153846153846154,20,150,0.2,3.0
8,0.032258064516129,20,150,0.2,3.0
9,0.0303030303030303,20,150,0.2,3.0
0,0.5,25,150,0.2,3.0
1,0.984313725490196,25,150,0.2,3.0
2,0.6428571428571429,25,150,0.2,3.0
3,0.4795918367346938,25,150,0.2,3.0
4,0.8105263157894737,25,150,0.2,3.0
5,0.5050505050505051,25,150,0.2,3.0
6,0.16,25,150,0.2,3.0
7,0.6043956043956044,25,150,0.2,3.0
8,0.032258064516129,25,150,0.2,3.0
9,0.0757575757575757,25,150,0.2,3.0
0,0.578125,30,150,0.2,3.0
1,0.984313725490196,30,150,0.2,3.0
2,0.6428571428571429,30,150,0.2,3.0
3,0.4591836734693877,30,150,0.2,3.0
4,0.8526315789473684,30,150,0.2,3.0
5,0.4646464646464646,30,150,0.2,3.0
6,0.2133333333333333,30,150,0.2,3.0
7,0.6373626373626373,30,150,0.2,3.0
8,0.064516129032258,30,150,0.2,3.0
9,0.106060606060606,30,150,0.2,3.0
0,0.578125,35,150,0.2,3.0
1,0.807843137254902,35,150,0.2,3.0
2,0.7063492063492064,35,150,0.2,3.0
3,0.5,35,150,0.2,3.0
4,0.8736842105263158,35,150,0.2,3.0
5,0.4848484848484848,35,150,0.2,3.0
6,0.24,35,150,0.2,3.0
7,0.8461538461538461,35,150,0.2,3.0
8,0.2096774193548387,35,150,0.2,3.0
9,0.0757575757575757,35,150,0.2,3.0
0,0.65625,40,150,0.2,3.0
1,0.8470588235294118,40,150,0.2,3.0
2,0.6507936507936508,40,150,0.2,3.0
3,0.5102040816326531,40,150,0.2,3.0
4,0.8631578947368421,40,150,0.2,3.0
5,0.4848484848484848,40,150,0.2,3.0
6,0.2933333333333333,40,150,0.2,3.0
7,0.8461538461538461,40,150,0.2,3.0
8,0.2258064516129032,40,150,0.2,3.0
9,0.106060606060606,40,150,0.2,3.0
0,0.65625,45,150,0.2,3.0
1,0.9176470588235294,45,150,0.2,3.0
2,0.5714285714285714,45,150,0.2,3.0
3,0.4591836734693877,45,150,0.2,3.0
4,0.8947368421052632,45,150,0.2,3.0
5,0.494949494949495,45,150,0.2,3.0
6,0.3066666666666666,45,150,0.2,3.0
7,0.6373626373626373,45,150,0.2,3.0
8,0.2096774193548387,45,150,0.2,3.0
9,0.1666666666666666,45,150,0.2,3.0
0,0.671875,50,150,0.2,3.0
1,0.8823529411764706,50,150,0.2,3.0
2,0.6031746031746031,50,150,0.2,3.0
3,0.5102040816326531,50,150,0.2,3.0
4,0.8736842105263158,50,150,0.2,3.0
5,0.5050505050505051,50,150,0.2,3.0
6,0.32,50,150,0.2,3.0
7,0.7472527472527473,50,150,0.2,3.0
8,0.2741935483870967,50,150,0.2,3.0
9,0.1666666666666666,50,150,0.2,3.0
0,0.6875,55,150,0.2,3.0
1,0.8941176470588236,55,150,0.2,3.0
2,0.5714285714285714,55,150,0.2,3.0
3,0.5612244897959183,55,150,0.2,3.0
4,0.8842105263157894,55,150,0.2,3.0
5,0.4747474747474747,55,150,0.2,3.0
6,0.3466666666666667,55,150,0.2,3.0
7,0.7802197802197802,55,150,0.2,3.0
8,0.3064516129032258,55,150,0.2,3.0
9,0.1666666666666666,55,150,0.2,3.0
0,0.765625,60,150,0.2,3.0
1,0.6823529411764706,60,150,0.2,3.0
2,0.6507936507936508,60,150,0.2,3.0
3,0.5408163265306123,60,150,0.2,3.0
4,0.9052631578947368,60,150,0.2,3.0
5,0.5656565656565656,60,150,0.2,3.0
6,0.3733333333333333,60,150,0.2,3.0
7,0.8571428571428571,60,150,0.2,3.0
8,0.3064516129032258,60,150,0.2,3.0
9,0.106060606060606,60,150,0.2,3.0
0,0.765625,65,150,0.2,3.0
1,0.8274509803921568,65,150,0.2,3.0
2,0.6428571428571429,65,150,0.2,3.0
3,0.5408163265306123,65,150,0.2,3.0
4,0.9263157894736842,65,150,0.2,3.0
5,0.5757575757575758,65,150,0.2,3.0
6,0.3733333333333333,65,150,0.2,3.0
7,0.8681318681318682,65,150,0.2,3.0
8,0.2903225806451613,65,150,0.2,3.0
9,0.0757575757575757,65,150,0.2,3.0
0,0.765625,70,150,0.2,3.0
1,0.8470588235294118,70,150,0.2,3.0
2,0.6190476190476191,70,150,0.2,3.0
3,0.5714285714285714,70,150,0.2,3.0
4,0.9157894736842104,70,150,0.2,3.0
5,0.5858585858585859,70,150,0.2,3.0
