Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.3421052631578947,11,330,0.5,64.0
1,0.9884393063583816,11,330,0.5,64.0
2,0.6081081081081081,11,330,0.5,64.0
3,0.4642857142857143,11,330,0.5,64.0
4,0.5692307692307692,11,330,0.5,64.0
5,0.5,11,330,0.5,64.0
6,0.25,11,330,0.5,64.0
7,0.5409836065573771,11,330,0.5,64.0
8,0.1388888888888889,11,330,0.5,64.0
9,0.0285714285714285,11,330,0.5,64.0
0,0.7105263157894737,22,330,0.5,64.0
1,0.930635838150289,22,330,0.5,64.0
2,0.7297297297297297,22,330,0.5,64.0
3,0.3928571428571428,22,330,0.5,64.0
4,0.9230769230769232,22,330,0.5,64.0
5,0.5925925925925926,22,330,0.5,64.0
6,0.5,22,330,0.5,64.0
7,0.7213114754098361,22,330,0.5,64.0
8,0.4722222222222222,22,330,0.5,64.0
9,0.1428571428571428,22,330,0.5,64.0
0,0.6578947368421053,33,330,0.5,64.0
1,0.907514450867052,33,330,0.5,64.0
2,0.7567567567567568,33,330,0.5,64.0
3,0.75,33,330,0.5,64.0
4,0.9076923076923076,33,330,0.5,64.0
5,0.7592592592592593,33,330,0.5,64.0
6,0.6538461538461539,33,330,0.5,64.0
7,0.918032786885246,33,330,0.5,64.0
8,0.3888888888888889,33,330,0.5,64.0
9,0.1714285714285714,33,330,0.5,64.0
0,0.7105263157894737,44,330,0.5,64.0
1,0.907514450867052,44,330,0.5,64.0
2,0.7432432432432432,44,330,0.5,64.0
3,0.7678571428571429,44,330,0.5,64.0
4,0.9230769230769232,44,330,0.5,64.0
5,0.8703703703703703,44,330,0.5,64.0
6,0.3653846153846153,44,330,0.5,64.0
7,0.9016393442622952,44,330,0.5,64.0
8,0.4166666666666667,44,330,0.5,64.0
9,0.2,44,330,0.5,64.0
0,0.8421052631578947,55,330,0.5,64.0
1,0.9248554913294798,55,330,0.5,64.0
2,0.7972972972972973,55,330,0.5,64.0
3,0.8214285714285714,55,330,0.5,64.0
4,0.9384615384615383,55,330,0.5,64.0
5,0.7777777777777778,55,330,0.5,64.0
6,0.4807692307692308,55,330,0.5,64.0
7,0.9016393442622952,55,330,0.5,64.0
8,0.6111111111111112,55,330,0.5,64.0
9,0.2285714285714285,55,330,0.5,64.0
0,0.8157894736842105,66,330,0.5,64.0
1,0.9132947976878611,66,330,0.5,64.0
2,0.8378378378378378,66,330,0.5,64.0
3,0.9464285714285714,66,330,0.5,64.0
4,0.9230769230769232,66,330,0.5,64.0
5,0.8518518518518519,66,330,0.5,64.0
6,0.3461538461538461,66,330,0.5,64.0
7,0.9016393442622952,66,330,0.5,64.0
8,0.7777777777777778,66,330,0.5,64.0
9,0.1142857142857142,66,330,0.5,64.0
0,0.868421052631579,77,330,0.5,64.0
1,0.9248554913294798,77,330,0.5,64.0
2,0.7702702702702703,77,330,0.5,64.0
