Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0,5,150,0.2,59.0
1,1.0,5,150,0.2,59.0
2,0.1507936507936507,5,150,0.2,59.0
3,0.0714285714285714,5,150,0.2,59.0
4,0.1157894736842105,5,150,0.2,59.0
5,0.2222222222222222,5,150,0.2,59.0
6,0.04,5,150,0.2,59.0
7,0.0109890109890109,5,150,0.2,59.0
8,0.0,5,150,0.2,59.0
9,0.0,5,150,0.2,59.0
0,0.109375,10,150,0.2,59.0
1,0.996078431372549,10,150,0.2,59.0
2,0.373015873015873,10,150,0.2,59.0
3,0.1530612244897959,10,150,0.2,59.0
4,0.5263157894736842,10,150,0.2,59.0
5,0.3131313131313131,10,150,0.2,59.0
6,0.1466666666666666,10,150,0.2,59.0
7,0.0989010989010989,10,150,0.2,59.0
8,0.0161290322580645,10,150,0.2,59.0
9,0.0,10,150,0.2,59.0
0,0.359375,15,150,0.2,59.0
1,0.9647058823529412,15,150,0.2,59.0
2,0.5238095238095238,15,150,0.2,59.0
3,0.2551020408163265,15,150,0.2,59.0
4,0.7684210526315789,15,150,0.2,59.0
5,0.2828282828282828,15,150,0.2,59.0
6,0.2666666666666666,15,150,0.2,59.0
7,0.5494505494505495,15,150,0.2,59.0
8,0.032258064516129,15,150,0.2,59.0
9,0.0151515151515151,15,150,0.2,59.0
0,0.453125,20,150,0.2,59.0
1,0.9803921568627452,20,150,0.2,59.0
2,0.5714285714285714,20,150,0.2,59.0
3,0.4081632653061224,20,150,0.2,59.0
4,0.7894736842105263,20,150,0.2,59.0
5,0.3434343434343434,20,150,0.2,59.0
6,0.2266666666666666,20,150,0.2,59.0
7,0.5934065934065934,20,150,0.2,59.0
8,0.032258064516129,20,150,0.2,59.0
9,0.0454545454545454,20,150,0.2,59.0
0,0.53125,25,150,0.2,59.0
1,0.984313725490196,25,150,0.2,59.0
2,0.6349206349206349,25,150,0.2,59.0
3,0.4693877551020408,25,150,0.2,59.0
4,0.8105263157894737,25,150,0.2,59.0
5,0.4646464646464646,25,150,0.2,59.0
6,0.16,25,150,0.2,59.0
7,0.5714285714285714,25,150,0.2,59.0
8,0.032258064516129,25,150,0.2,59.0
9,0.0454545454545454,25,150,0.2,59.0
0,0.578125,30,150,0.2,59.0
1,0.9803921568627452,30,150,0.2,59.0
2,0.6587301587301587,30,150,0.2,59.0
3,0.4897959183673469,30,150,0.2,59.0
4,0.8421052631578947,30,150,0.2,59.0
5,0.4747474747474747,30,150,0.2,59.0
6,0.1866666666666666,30,150,0.2,59.0
7,0.6593406593406593,30,150,0.2,59.0
8,0.032258064516129,30,150,0.2,59.0
9,0.1363636363636363,30,150,0.2,59.0
0,0.578125,35,150,0.2,59.0
1,0.8156862745098039,35,150,0.2,59.0
2,0.7142857142857143,35,150,0.2,59.0
3,0.4897959183673469,35,150,0.2,59.0
4,0.8736842105263158,35,150,0.2,59.0
5,0.5050505050505051,35,150,0.2,59.0
6,0.2533333333333333,35,150,0.2,59.0
7,0.8131868131868132,35,150,0.2,59.0
8,0.1935483870967742,35,150,0.2,59.0
9,0.0606060606060606,35,150,0.2,59.0
0,0.6875,40,150,0.2,59.0
1,0.8588235294117647,40,150,0.2,59.0
2,0.6666666666666666,40,150,0.2,59.0
3,0.4693877551020408,40,150,0.2,59.0
4,0.8631578947368421,40,150,0.2,59.0
5,0.5353535353535354,40,150,0.2,59.0
6,0.28,40,150,0.2,59.0
7,0.8681318681318682,40,150,0.2,59.0
8,0.1935483870967742,40,150,0.2,59.0
9,0.0757575757575757,40,150,0.2,59.0
0,0.65625,45,150,0.2,59.0
1,0.9294117647058824,45,150,0.2,59.0
2,0.5952380952380952,45,150,0.2,59.0
3,0.4489795918367347,45,150,0.2,59.0
4,0.8947368421052632,45,150,0.2,59.0
5,0.5050505050505051,45,150,0.2,59.0
6,0.3066666666666666,45,150,0.2,59.0
7,0.6813186813186813,45,150,0.2,59.0
8,0.1935483870967742,45,150,0.2,59.0
