Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0588235294117647,9,270,0.4,9.0
1,0.62,9,270,0.4,9.0
2,0.8631578947368421,9,270,0.4,9.0
3,0.0694444444444444,9,270,0.4,9.0
4,0.25,9,270,0.4,9.0
5,0.5522388059701493,9,270,0.4,9.0
6,0.0508474576271186,9,270,0.4,9.0
7,0.0149253731343283,9,270,0.4,9.0
8,0.0,9,270,0.4,9.0
9,0.024390243902439,9,270,0.4,9.0
0,0.4509803921568627,18,270,0.4,9.0
1,0.735,18,270,0.4,9.0
2,0.7894736842105263,18,270,0.4,9.0
3,0.3472222222222222,18,270,0.4,9.0
4,0.5921052631578947,18,270,0.4,9.0
5,0.7014925373134329,18,270,0.4,9.0
6,0.1525423728813559,18,270,0.4,9.0
7,0.0895522388059701,18,270,0.4,9.0
8,0.2666666666666666,18,270,0.4,9.0
9,0.048780487804878,18,270,0.4,9.0
0,0.5686274509803921,27,270,0.4,9.0
1,0.745,27,270,0.4,9.0
2,0.7684210526315789,27,270,0.4,9.0
3,0.6527777777777778,27,270,0.4,9.0
4,0.6052631578947368,27,270,0.4,9.0
5,0.7910447761194029,27,270,0.4,9.0
6,0.2203389830508474,27,270,0.4,9.0
7,0.1641791044776119,27,270,0.4,9.0
8,0.4666666666666667,27,270,0.4,9.0
9,0.0975609756097561,27,270,0.4,9.0
0,0.6862745098039216,36,270,0.4,9.0
1,0.995,36,270,0.4,9.0
2,0.5368421052631579,36,270,0.4,9.0
3,0.5972222222222222,36,270,0.4,9.0
4,0.868421052631579,36,270,0.4,9.0
5,0.7313432835820896,36,270,0.4,9.0
6,0.288135593220339,36,270,0.4,9.0
7,0.1791044776119403,36,270,0.4,9.0
8,0.5111111111111111,36,270,0.4,9.0
9,0.024390243902439,36,270,0.4,9.0
0,0.8235294117647058,45,270,0.4,9.0
1,0.96,45,270,0.4,9.0
2,0.6105263157894737,45,270,0.4,9.0
3,0.6527777777777778,45,270,0.4,9.0
4,0.9342105263157896,45,270,0.4,9.0
5,0.6865671641791045,45,270,0.4,9.0
6,0.4406779661016949,45,270,0.4,9.0
7,0.3582089552238806,45,270,0.4,9.0
8,0.6888888888888889,45,270,0.4,9.0
9,0.048780487804878,45,270,0.4,9.0
0,0.8823529411764706,54,270,0.4,9.0
1,0.965,54,270,0.4,9.0
2,0.7578947368421053,54,270,0.4,9.0
3,0.8194444444444444,54,270,0.4,9.0
4,0.9342105263157896,54,270,0.4,9.0
5,0.8208955223880597,54,270,0.4,9.0
