Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.3157894736842105,7,210,0.3,8.0
1,0.9956331877729258,7,210,0.3,8.0
2,0.4770642201834862,7,210,0.3,8.0
3,0.0116279069767441,7,210,0.3,8.0
4,0.8372093023255814,7,210,0.3,8.0
5,0.2068965517241379,7,210,0.3,8.0
6,0.0606060606060606,7,210,0.3,8.0
7,0.1298701298701298,7,210,0.3,8.0
8,0.0196078431372549,7,210,0.3,8.0
9,0.0,7,210,0.3,8.0
0,0.5964912280701754,14,210,0.3,8.0
1,0.9956331877729258,14,210,0.3,8.0
2,0.5688073394495413,14,210,0.3,8.0
3,0.127906976744186,14,210,0.3,8.0
4,0.8372093023255814,14,210,0.3,8.0
5,0.2873563218390804,14,210,0.3,8.0
6,0.3333333333333333,14,210,0.3,8.0
7,0.4285714285714285,14,210,0.3,8.0
8,0.1568627450980392,14,210,0.3,8.0
9,0.0185185185185185,14,210,0.3,8.0
0,0.7894736842105263,21,210,0.3,8.0
1,0.9737991266375546,21,210,0.3,8.0
2,0.8440366972477065,21,210,0.3,8.0
3,0.2093023255813953,21,210,0.3,8.0
4,0.9418604651162792,21,210,0.3,8.0
5,0.425287356321839,21,210,0.3,8.0
6,0.2575757575757575,21,210,0.3,8.0
7,0.2077922077922078,21,210,0.3,8.0
8,0.2941176470588235,21,210,0.3,8.0
9,0.0555555555555555,21,210,0.3,8.0
0,0.8421052631578947,28,210,0.3,8.0
1,0.9432314410480348,28,210,0.3,8.0
2,0.7247706422018348,28,210,0.3,8.0
3,0.4651162790697674,28,210,0.3,8.0
4,0.8837209302325582,28,210,0.3,8.0
5,0.6206896551724138,28,210,0.3,8.0
6,0.2727272727272727,28,210,0.3,8.0
7,0.1298701298701298,28,210,0.3,8.0
8,0.4117647058823529,28,210,0.3,8.0
9,0.037037037037037,28,210,0.3,8.0
0,0.8421052631578947,35,210,0.3,8.0
1,0.9563318777292577,35,210,0.3,8.0
2,0.6146788990825688,35,210,0.3,8.0
3,0.4418604651162791,35,210,0.3,8.0
4,0.9186046511627908,35,210,0.3,8.0
5,0.5402298850574713,35,210,0.3,8.0
6,0.4242424242424242,35,210,0.3,8.0
7,0.5324675324675324,35,210,0.3,8.0
