Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.3157894736842105,7,210,0.3,10.0
1,0.9956331877729258,7,210,0.3,10.0
2,0.4770642201834862,7,210,0.3,10.0
3,0.0116279069767441,7,210,0.3,10.0
4,0.8372093023255814,7,210,0.3,10.0
5,0.2068965517241379,7,210,0.3,10.0
6,0.0606060606060606,7,210,0.3,10.0
7,0.1298701298701298,7,210,0.3,10.0
8,0.0196078431372549,7,210,0.3,10.0
9,0.0,7,210,0.3,10.0
0,0.5789473684210527,14,210,0.3,10.0
1,0.9956331877729258,14,210,0.3,10.0
2,0.5871559633027523,14,210,0.3,10.0
3,0.127906976744186,14,210,0.3,10.0
4,0.8372093023255814,14,210,0.3,10.0
5,0.2873563218390804,14,210,0.3,10.0
6,0.3484848484848485,14,210,0.3,10.0
7,0.4285714285714285,14,210,0.3,10.0
8,0.1372549019607843,14,210,0.3,10.0
9,0.0185185185185185,14,210,0.3,10.0
0,0.8070175438596491,21,210,0.3,10.0
1,0.9475982532751092,21,210,0.3,10.0
2,0.8440366972477065,21,210,0.3,10.0
3,0.1976744186046511,21,210,0.3,10.0
4,0.9302325581395348,21,210,0.3,10.0
5,0.4137931034482758,21,210,0.3,10.0
6,0.2575757575757575,21,210,0.3,10.0
7,0.2337662337662337,21,210,0.3,10.0
8,0.2941176470588235,21,210,0.3,10.0
9,0.0555555555555555,21,210,0.3,10.0
0,0.8421052631578947,28,210,0.3,10.0
1,0.8864628820960698,28,210,0.3,10.0
2,0.7614678899082569,28,210,0.3,10.0
3,0.4651162790697674,28,210,0.3,10.0
4,0.8488372093023255,28,210,0.3,10.0
5,0.6436781609195402,28,210,0.3,10.0
6,0.2272727272727272,28,210,0.3,10.0
7,0.1168831168831168,28,210,0.3,10.0
8,0.4313725490196078,28,210,0.3,10.0
9,0.0555555555555555,28,210,0.3,10.0
0,0.8245614035087719,35,210,0.3,10.0
1,0.960698689956332,35,210,0.3,10.0
2,0.6055045871559633,35,210,0.3,10.0
3,0.4302325581395348,35,210,0.3,10.0
4,0.9302325581395348,35,210,0.3,10.0
5,0.5402298850574713,35,210,0.3,10.0
6,0.4393939393939394,35,210,0.3,10.0
7,0.5194805194805194,35,210,0.3,10.0
8,0.3137254901960784,35,210,0.3,10.0
9,0.0555555555555555,35,210,0.3,10.0
0,0.8421052631578947,42,210,0.3,10.0
1,0.9344978165938864,42,210,0.3,10.0
2,0.7706422018348624,42,210,0.3,10.0
3,0.5232558139534884,42,210,0.3,10.0
4,0.9302325581395348,42,210,0.3,10.0
5,0.5517241379310345,42,210,0.3,10.0
6,0.4545454545454545,42,210,0.3,10.0
7,0.6493506493506493,42,210,0.3,10.0
8,0.5098039215686274,42,210,0.3,10.0
9,0.1111111111111111,42,210,0.3,10.0
0,0.8596491228070176,49,210,0.3,10.0
1,0.965065502183406,49,210,0.3,10.0
2,0.7155963302752294,49,210,0.3,10.0
3,0.627906976744186,49,210,0.3,10.0
4,0.9186046511627908,49,210,0.3,10.0
5,0.6091954022988506,49,210,0.3,10.0
6,0.3787878787878788,49,210,0.3,10.0
7,0.5584415584415584,49,210,0.3,10.0
8,0.8431372549019608,49,210,0.3,10.0
9,0.0925925925925925,49,210,0.3,10.0
0,0.8596491228070176,56,210,0.3,10.0
1,0.8995633187772926,56,210,0.3,10.0
2,0.6880733944954128,56,210,0.3,10.0
3,0.6511627906976745,56,210,0.3,10.0
4,0.9418604651162792,56,210,0.3,10.0
5,0.7011494252873564,56,210,0.3,10.0
6,0.3181818181818182,56,210,0.3,10.0
7,0.6363636363636364,56,210,0.3,10.0
8,0.8235294117647058,56,210,0.3,10.0
9,0.1296296296296296,56,210,0.3,10.0
0,0.7543859649122807,63,210,0.3,10.0
1,0.8078602620087336,63,210,0.3,10.0
2,0.8532110091743119,63,210,0.3,10.0
3,0.6627906976744186,63,210,0.3,10.0
4,0.9186046511627908,63,210,0.3,10.0
5,0.7816091954022989,63,210,0.3,10.0
6,0.3333333333333333,63,210,0.3,10.0
7,0.7272727272727273,63,210,0.3,10.0
8,0.5882352941176471,63,210,0.3,10.0
9,0.074074074074074,63,210,0.3,10.0
0,0.8421052631578947,70,210,0.3,10.0
1,0.6986899563318777,70,210,0.3,10.0
2,0.6697247706422018,70,210,0.3,10.0
3,0.6976744186046512,70,210,0.3,10.0
4,0.9186046511627908,70,210,0.3,10.0
5,0.7126436781609196,70,210,0.3,10.0
6,0.303030303030303,70,210,0.3,10.0
7,0.7532467532467533,70,210,0.3,10.0
8,0.8235294117647058,70,210,0.3,10.0
9,0.0925925925925925,70,210,0.3,10.0
0,0.8070175438596491,77,210,0.3,10.0
1,0.7379912663755459,77,210,0.3,10.0
2,0.8073394495412844,77,210,0.3,10.0
3,0.7209302325581395,77,210,0.3,10.0
4,0.8604651162790697,77,210,0.3,10.0
5,0.8160919540229885,77,210,0.3,10.0
6,0.3333333333333333,77,210,0.3,10.0
7,0.7792207792207793,77,210,0.3,10.0
8,0.7647058823529411,77,210,0.3,10.0
9,0.0925925925925925,77,210,0.3,10.0
0,0.7894736842105263,84,210,0.3,10.0
1,0.7947598253275109,84,210,0.3,10.0
2,0.8532110091743119,84,210,0.3,10.0
3,0.6976744186046512,84,210,0.3,10.0
4,0.8837209302325582,84,210,0.3,10.0
5,0.8275862068965517,84,210,0.3,10.0
6,0.3181818181818182,84,210,0.3,10.0
7,0.8311688311688312,84,210,0.3,10.0
8,0.7254901960784313,84,210,0.3,10.0
9,0.074074074074074,84,210,0.3,10.0
0,0.8771929824561403,91,210,0.3,10.0
1,0.834061135371179,91,210,0.3,10.0
2,0.8348623853211009,91,210,0.3,10.0
3,0.813953488372093,91,210,0.3,10.0
4,0.9069767441860463,91,210,0.3,10.0
5,0.8735632183908046,91,210,0.3,10.0
6,0.2878787878787879,91,210,0.3,10.0
7,0.6363636363636364,91,210,0.3,10.0
