Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0256410256410256,2,60,0.1,95.0
1,1.0,2,60,0.1,95.0
2,0.0684931506849315,2,60,0.1,95.0
3,0.018018018018018,2,60,0.1,95.0
4,0.1047619047619047,2,60,0.1,95.0
5,0.0566037735849056,2,60,0.1,95.0
6,0.036144578313253,2,60,0.1,95.0
7,0.01,2,60,0.1,95.0
8,0.0,2,60,0.1,95.0
9,0.0,2,60,0.1,95.0
0,0.0641025641025641,4,60,0.1,95.0
1,1.0,4,60,0.1,95.0
2,0.1780821917808219,4,60,0.1,95.0
3,0.072072072072072,4,60,0.1,95.0
4,0.238095238095238,4,60,0.1,95.0
5,0.2075471698113207,4,60,0.1,95.0
6,0.036144578313253,4,60,0.1,95.0
7,0.03,4,60,0.1,95.0
8,0.0,4,60,0.1,95.0
9,0.0,4,60,0.1,95.0
0,0.0897435897435897,6,60,0.1,95.0
1,0.9965034965034965,6,60,0.1,95.0
2,0.3767123287671233,6,60,0.1,95.0
3,0.081081081081081,6,60,0.1,95.0
4,0.419047619047619,6,60,0.1,95.0
5,0.3490566037735849,6,60,0.1,95.0
6,0.036144578313253,6,60,0.1,95.0
7,0.06,6,60,0.1,95.0
8,0.0,6,60,0.1,95.0
9,0.0133333333333333,6,60,0.1,95.0
0,0.1025641025641025,8,60,0.1,95.0
1,0.93006993006993,8,60,0.1,95.0
2,0.6438356164383562,8,60,0.1,95.0
3,0.1081081081081081,8,60,0.1,95.0
4,0.6190476190476191,8,60,0.1,95.0
5,0.3396226415094339,8,60,0.1,95.0
6,0.0481927710843373,8,60,0.1,95.0
7,0.01,8,60,0.1,95.0
8,0.0,8,60,0.1,95.0
9,0.0133333333333333,8,60,0.1,95.0
0,0.282051282051282,10,60,0.1,95.0
1,0.986013986013986,10,60,0.1,95.0
2,0.5958904109589042,10,60,0.1,95.0
3,0.1891891891891892,10,60,0.1,95.0
4,0.7523809523809524,10,60,0.1,95.0
5,0.2547169811320754,10,60,0.1,95.0
6,0.108433734939759,10,60,0.1,95.0
7,0.12,10,60,0.1,95.0
8,0.0,10,60,0.1,95.0
9,0.0266666666666666,10,60,0.1,95.0
0,0.4743589743589743,12,60,0.1,95.0
1,0.9965034965034965,12,60,0.1,95.0
2,0.4931506849315068,12,60,0.1,95.0
3,0.2072072072072072,12,60,0.1,95.0
4,0.8,12,60,0.1,95.0
5,0.2452830188679245,12,60,0.1,95.0
6,0.2409638554216867,12,60,0.1,95.0
7,0.19,12,60,0.1,95.0
8,0.0857142857142857,12,60,0.1,95.0
9,0.04,12,60,0.1,95.0
0,0.5384615384615384,14,60,0.1,95.0
1,0.9965034965034965,14,60,0.1,95.0
2,0.5273972602739726,14,60,0.1,95.0
3,0.2522522522522522,14,60,0.1,95.0
4,0.8,14,60,0.1,95.0
5,0.2924528301886792,14,60,0.1,95.0
6,0.2409638554216867,14,60,0.1,95.0
7,0.2,14,60,0.1,95.0
8,0.0857142857142857,14,60,0.1,95.0
9,0.0533333333333333,14,60,0.1,95.0
0,0.5897435897435898,16,60,0.1,95.0
1,0.9965034965034965,16,60,0.1,95.0
2,0.5821917808219178,16,60,0.1,95.0
3,0.3153153153153153,16,60,0.1,95.0
4,0.8285714285714286,16,60,0.1,95.0
5,0.2924528301886792,16,60,0.1,95.0
6,0.2289156626506024,16,60,0.1,95.0
7,0.23,16,60,0.1,95.0
8,0.1142857142857142,16,60,0.1,95.0
9,0.0533333333333333,16,60,0.1,95.0
0,0.6282051282051282,18,60,0.1,95.0
1,0.9965034965034965,18,60,0.1,95.0
2,0.6095890410958904,18,60,0.1,95.0
3,0.3603603603603603,18,60,0.1,95.0
4,0.8761904761904762,18,60,0.1,95.0
5,0.2924528301886792,18,60,0.1,95.0
6,0.2048192771084337,18,60,0.1,95.0
7,0.31,18,60,0.1,95.0
8,0.1285714285714285,18,60,0.1,95.0
9,0.0533333333333333,18,60,0.1,95.0
0,0.6794871794871795,20,60,0.1,95.0
1,0.9965034965034965,20,60,0.1,95.0
2,0.6575342465753424,20,60,0.1,95.0
3,0.4324324324324324,20,60,0.1,95.0
4,0.8666666666666667,20,60,0.1,95.0
5,0.330188679245283,20,60,0.1,95.0
6,0.2409638554216867,20,60,0.1,95.0
7,0.39,20,60,0.1,95.0
8,0.1571428571428571,20,60,0.1,95.0
9,0.0666666666666666,20,60,0.1,95.0
0,0.6794871794871795,22,60,0.1,95.0
1,0.9895104895104896,22,60,0.1,95.0
2,0.684931506849315,22,60,0.1,95.0
3,0.4504504504504504,22,60,0.1,95.0
4,0.8666666666666667,22,60,0.1,95.0
5,0.3396226415094339,22,60,0.1,95.0
6,0.2409638554216867,22,60,0.1,95.0
7,0.54,22,60,0.1,95.0
8,0.1571428571428571,22,60,0.1,95.0
9,0.08,22,60,0.1,95.0
0,0.7307692307692307,24,60,0.1,95.0
1,0.9895104895104896,24,60,0.1,95.0
2,0.7123287671232876,24,60,0.1,95.0
3,0.3783783783783784,24,60,0.1,95.0
4,0.8952380952380953,24,60,0.1,95.0
5,0.3584905660377358,24,60,0.1,95.0
6,0.2650602409638554,24,60,0.1,95.0
7,0.72,24,60,0.1,95.0
8,0.1714285714285714,24,60,0.1,95.0
9,0.0666666666666666,24,60,0.1,95.0
0,0.7307692307692307,26,60,0.1,95.0
1,0.972027972027972,26,60,0.1,95.0
2,0.7602739726027398,26,60,0.1,95.0
3,0.3783783783783784,26,60,0.1,95.0
4,0.9142857142857144,26,60,0.1,95.0
5,0.3867924528301887,26,60,0.1,95.0
6,0.2650602409638554,26,60,0.1,95.0
7,0.78,26,60,0.1,95.0
8,0.2,26,60,0.1,95.0
9,0.0666666666666666,26,60,0.1,95.0
0,0.7307692307692307,28,60,0.1,95.0
1,0.9475524475524476,28,60,0.1,95.0
2,0.7876712328767124,28,60,0.1,95.0
3,0.4054054054054054,28,60,0.1,95.0
4,0.9047619047619048,28,60,0.1,95.0
5,0.4150943396226415,28,60,0.1,95.0
6,0.3253012048192771,28,60,0.1,95.0
7,0.86,28,60,0.1,95.0
8,0.2,28,60,0.1,95.0
9,0.08,28,60,0.1,95.0
0,0.7307692307692307,30,60,0.1,95.0
1,0.9335664335664337,30,60,0.1,95.0
2,0.8013698630136986,30,60,0.1,95.0
3,0.4414414414414414,30,60,0.1,95.0
4,0.9142857142857144,30,60,0.1,95.0
5,0.4245283018867924,30,60,0.1,95.0
6,0.3493975903614458,30,60,0.1,95.0
7,0.88,30,60,0.1,95.0
8,0.2,30,60,0.1,95.0
9,0.08,30,60,0.1,95.0
0,0.7435897435897436,32,60,0.1,95.0
1,0.9230769230769232,32,60,0.1,95.0
2,0.8082191780821918,32,60,0.1,95.0
3,0.4144144144144144,32,60,0.1,95.0
4,0.923809523809524,32,60,0.1,95.0
5,0.4339622641509434,32,60,0.1,95.0
6,0.3734939759036144,32,60,0.1,95.0
7,0.88,32,60,0.1,95.0
8,0.2,32,60,0.1,95.0
9,0.08,32,60,0.1,95.0
0,0.7564102564102564,34,60,0.1,95.0
1,0.944055944055944,34,60,0.1,95.0
2,0.7534246575342466,34,60,0.1,95.0
3,0.4144144144144144,34,60,0.1,95.0
4,0.923809523809524,34,60,0.1,95.0
5,0.4433962264150943,34,60,0.1,95.0
6,0.4096385542168674,34,60,0.1,95.0
7,0.87,34,60,0.1,95.0
8,0.2142857142857142,34,60,0.1,95.0
9,0.0666666666666666,34,60,0.1,95.0
0,0.7564102564102564,36,60,0.1,95.0
1,0.958041958041958,36,60,0.1,95.0
2,0.726027397260274,36,60,0.1,95.0
3,0.4234234234234234,36,60,0.1,95.0
4,0.923809523809524,36,60,0.1,95.0
5,0.4433962264150943,36,60,0.1,95.0
6,0.4096385542168674,36,60,0.1,95.0
7,0.86,36,60,0.1,95.0
8,0.2,36,60,0.1,95.0
9,0.08,36,60,0.1,95.0
0,0.7692307692307693,38,60,0.1,95.0
1,0.9615384615384616,38,60,0.1,95.0
2,0.726027397260274,38,60,0.1,95.0
3,0.4324324324324324,38,60,0.1,95.0
4,0.923809523809524,38,60,0.1,95.0
5,0.4339622641509434,38,60,0.1,95.0
6,0.4337349397590361,38,60,0.1,95.0
7,0.85,38,60,0.1,95.0
8,0.2571428571428571,38,60,0.1,95.0
9,0.1066666666666666,38,60,0.1,95.0
0,0.8205128205128205,40,60,0.1,95.0
1,0.965034965034965,40,60,0.1,95.0
2,0.7397260273972602,40,60,0.1,95.0
3,0.4504504504504504,40,60,0.1,95.0
4,0.923809523809524,40,60,0.1,95.0
5,0.4528301886792453,40,60,0.1,95.0
6,0.4337349397590361,40,60,0.1,95.0
7,0.84,40,60,0.1,95.0
8,0.2714285714285714,40,60,0.1,95.0
9,0.1066666666666666,40,60,0.1,95.0
0,0.8589743589743589,42,60,0.1,95.0
1,0.965034965034965,42,60,0.1,95.0
2,0.7397260273972602,42,60,0.1,95.0
