Class,Accuracy,iter_num,max_iter,dset_size,iteration
0,0.0,5,150,0.2,54.0
1,1.0,5,150,0.2,54.0
2,0.1507936507936507,5,150,0.2,54.0
3,0.0714285714285714,5,150,0.2,54.0
4,0.1157894736842105,5,150,0.2,54.0
5,0.2222222222222222,5,150,0.2,54.0
6,0.04,5,150,0.2,54.0
7,0.0109890109890109,5,150,0.2,54.0
8,0.0,5,150,0.2,54.0
9,0.0,5,150,0.2,54.0
0,0.109375,10,150,0.2,54.0
1,0.996078431372549,10,150,0.2,54.0
2,0.365079365079365,10,150,0.2,54.0
3,0.1530612244897959,10,150,0.2,54.0
4,0.5157894736842106,10,150,0.2,54.0
5,0.3131313131313131,10,150,0.2,54.0
6,0.1466666666666666,10,150,0.2,54.0
7,0.0989010989010989,10,150,0.2,54.0
8,0.0161290322580645,10,150,0.2,54.0
9,0.0,10,150,0.2,54.0
0,0.359375,15,150,0.2,54.0
1,0.9647058823529412,15,150,0.2,54.0
2,0.5238095238095238,15,150,0.2,54.0
3,0.2857142857142857,15,150,0.2,54.0
4,0.7684210526315789,15,150,0.2,54.0
5,0.2727272727272727,15,150,0.2,54.0
6,0.2666666666666666,15,150,0.2,54.0
7,0.5494505494505495,15,150,0.2,54.0
8,0.032258064516129,15,150,0.2,54.0
9,0.0151515151515151,15,150,0.2,54.0
0,0.484375,20,150,0.2,54.0
1,0.9803921568627452,20,150,0.2,54.0
2,0.5714285714285714,20,150,0.2,54.0
3,0.4081632653061224,20,150,0.2,54.0
4,0.7894736842105263,20,150,0.2,54.0
5,0.3535353535353535,20,150,0.2,54.0
6,0.2266666666666666,20,150,0.2,54.0
7,0.6153846153846154,20,150,0.2,54.0
8,0.032258064516129,20,150,0.2,54.0
9,0.0303030303030303,20,150,0.2,54.0
0,0.5,25,150,0.2,54.0
1,0.984313725490196,25,150,0.2,54.0
2,0.6507936507936508,25,150,0.2,54.0
3,0.4795918367346938,25,150,0.2,54.0
4,0.8105263157894737,25,150,0.2,54.0
5,0.5151515151515151,25,150,0.2,54.0
6,0.16,25,150,0.2,54.0
7,0.6043956043956044,25,150,0.2,54.0
8,0.032258064516129,25,150,0.2,54.0
9,0.0757575757575757,25,150,0.2,54.0
0,0.578125,30,150,0.2,54.0
1,0.9803921568627452,30,150,0.2,54.0
2,0.6507936507936508,30,150,0.2,54.0
3,0.4897959183673469,30,150,0.2,54.0
4,0.8421052631578947,30,150,0.2,54.0
5,0.4747474747474747,30,150,0.2,54.0
6,0.2,30,150,0.2,54.0
7,0.6483516483516484,30,150,0.2,54.0
8,0.064516129032258,30,150,0.2,54.0
9,0.1363636363636363,30,150,0.2,54.0
0,0.59375,35,150,0.2,54.0
1,0.8274509803921568,35,150,0.2,54.0
2,0.7142857142857143,35,150,0.2,54.0
3,0.4897959183673469,35,150,0.2,54.0
4,0.8736842105263158,35,150,0.2,54.0
5,0.5050505050505051,35,150,0.2,54.0
6,0.2533333333333333,35,150,0.2,54.0
7,0.8241758241758241,35,150,0.2,54.0
8,0.2096774193548387,35,150,0.2,54.0
9,0.0757575757575757,35,150,0.2,54.0
0,0.6875,40,150,0.2,54.0
1,0.8588235294117647,40,150,0.2,54.0
2,0.6666666666666666,40,150,0.2,54.0
3,0.4897959183673469,40,150,0.2,54.0
4,0.8631578947368421,40,150,0.2,54.0
5,0.5252525252525253,40,150,0.2,54.0
6,0.28,40,150,0.2,54.0
7,0.8681318681318682,40,150,0.2,54.0
