model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm1,1,8,0.5882352941176471,0.1
lenet5_batchNorm1,1,5,0.9029126213592233,0.1
lenet5_batchNorm1,1,2,0.8378378378378378,0.1
lenet5_batchNorm1,1,7,0.5157894736842106,0.1
lenet5_batchNorm1,1,4,0.9196428571428571,0.1
lenet5_batchNorm1,1,3,0.9316239316239316,0.1
lenet5_batchNorm1,1,0,0.9090909090909091,0.1
lenet5_batchNorm1,1,1,0.7330960854092526,0.1
lenet5_batchNorm1,1,9,0.2631578947368421,0.1
lenet5_batchNorm1,1,6,0.27710843373493976,0.1
