model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm2,12,5,0.8514851485148515,0.1
model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm2,18,1,0.7183098591549296,0.1
lenet5_batchNorm2,12,1,0.7077464788732394,0.1
lenet5_batchNorm2,18,7,0.3645833333333333,0.1
lenet5_batchNorm2,12,8,0.6438356164383562,0.1
lenet5_batchNorm2,18,4,0.7570093457943925,0.1
lenet5_batchNorm2,12,4,0.7297297297297297,0.1
lenet5_batchNorm2,18,2,0.8321678321678322,0.1
lenet5_batchNorm2,12,2,0.8333333333333334,0.1
lenet5_batchNorm2,12,3,0.9649122807017544,0.1
lenet5_batchNorm2,18,9,0.33766233766233766,0.1
lenet5_batchNorm2,12,7,0.35714285714285715,0.1
lenet5_batchNorm2,18,5,0.8627450980392157,0.1
lenet5_batchNorm2,12,0,0.782051282051282,0.1
lenet5_batchNorm2,18,0,0.7777777777777778,0.1
lenet5_batchNorm2,12,6,0.3125,0.1
lenet5_batchNorm2,18,8,0.6027397260273972,0.1
lenet5_batchNorm2,12,9,0.352112676056338,0.1
lenet5_batchNorm2,18,3,0.956140350877193,0.1
lenet5_batchNorm2,18,6,0.30120481927710846,0.1
lenet5_batchNorm2,5,7,0.3516483516483517,0.1
lenet5_batchNorm2,5,5,0.8490566037735849,0.1
lenet5_batchNorm2,5,1,0.7314487632508834,0.1
lenet5_batchNorm2,5,9,0.3157894736842105,0.1
lenet5_batchNorm2,5,2,0.8410596026490066,0.1
lenet5_batchNorm2,5,4,0.7314814814814815,0.1
lenet5_batchNorm2,5,8,0.6197183098591549,0.1
lenet5_batchNorm2,5,3,0.9553571428571429,0.1
lenet5_batchNorm2,5,6,0.2857142857142857,0.1
lenet5_batchNorm2,5,0,0.7692307692307693,0.1
lenet5_batchNorm2,6,1,0.7062937062937062,0.1
lenet5_batchNorm2,6,7,0.3877551020408163,0.1
lenet5_batchNorm2,6,4,0.7363636363636363,0.1
lenet5_batchNorm2,6,5,0.8514851485148515,0.1
lenet5_batchNorm2,6,0,0.7804878048780488,0.1
lenet5_batchNorm2,6,8,0.6,0.1
lenet5_batchNorm2,6,2,0.841726618705036,0.1
lenet5_batchNorm2,6,9,0.3717948717948718,0.1
lenet5_batchNorm2,6,3,0.9649122807017544,0.1
lenet5_batchNorm2,6,6,0.3048780487804878,0.1
lenet5_batchNorm2,3,5,0.84,0.1
lenet5_batchNorm2,3,4,0.75,0.1
lenet5_batchNorm2,3,9,0.3333333333333333,0.1
lenet5_batchNorm2,3,2,0.8413793103448276,0.1
lenet5_batchNorm2,3,1,0.7162629757785467,0.1
lenet5_batchNorm2,3,7,0.37755102040816324,0.1
lenet5_batchNorm2,3,3,0.9652173913043478,0.1
lenet5_batchNorm2,3,6,0.2716049382716049,0.1
lenet5_batchNorm2,3,0,0.775,0.1
lenet5_batchNorm2,3,8,0.6,0.1
lenet5_batchNorm2,10,1,0.7024221453287197,0.1
lenet5_batchNorm2,10,5,0.8666666666666667,0.1
lenet5_batchNorm2,10,7,0.37623762376237624,0.1
lenet5_batchNorm2,10,4,0.7452830188679245,0.1
lenet5_batchNorm2,10,9,0.3888888888888889,0.1
lenet5_batchNorm2,10,0,0.75,0.1
lenet5_batchNorm2,10,3,0.9568965517241379,0.1
lenet5_batchNorm2,10,2,0.8299319727891157,0.1
lenet5_batchNorm2,10,8,0.6,0.1
lenet5_batchNorm2,10,6,0.2804878048780488,0.1
lenet5_batchNorm2,8,2,0.8435374149659864,0.1
lenet5_batchNorm2,8,8,0.6521739130434783,0.1
lenet5_batchNorm2,8,1,0.7132867132867133,0.1
lenet5_batchNorm2,8,0,0.7721518987341772,0.1
lenet5_batchNorm2,8,4,0.7477477477477478,0.1
lenet5_batchNorm2,8,5,0.8673469387755102,0.1
lenet5_batchNorm2,8,7,0.3838383838383838,0.1
lenet5_batchNorm2,8,6,0.3023255813953488,0.1
lenet5_batchNorm2,8,3,0.963963963963964,0.1
lenet5_batchNorm2,8,9,0.32432432432432434,0.1
lenet5_batchNorm2,14,4,0.7207207207207207,0.1
lenet5_batchNorm2,14,7,0.3829787234042553,0.1
lenet5_batchNorm2,14,1,0.7052631578947368,0.1
lenet5_batchNorm2,14,0,0.7974683544303798,0.1
lenet5_batchNorm2,14,8,0.6216216216216216,0.1
lenet5_batchNorm2,14,2,0.8413793103448276,0.1
lenet5_batchNorm2,14,6,0.2682926829268293,0.1
lenet5_batchNorm2,14,9,0.3611111111111111,0.1
lenet5_batchNorm2,14,5,0.87,0.1
lenet5_batchNorm2,14,3,0.9576271186440678,0.1
lenet5_batchNorm2,4,2,0.8368794326241135,0.1
lenet5_batchNorm2,4,1,0.7368421052631579,0.1
lenet5_batchNorm2,4,5,0.8613861386138614,0.1
lenet5_batchNorm2,4,0,0.7792207792207793,0.1
lenet5_batchNorm2,4,8,0.6338028169014085,0.1
lenet5_batchNorm2,4,7,0.4148936170212766,0.1
lenet5_batchNorm2,4,3,0.9565217391304348,0.1
lenet5_batchNorm2,4,6,0.3103448275862069,0.1
lenet5_batchNorm2,4,4,0.7280701754385965,0.1
lenet5_batchNorm2,4,9,0.3466666666666667,0.1
lenet5_batchNorm2,17,1,0.7093425605536332,0.1
lenet5_batchNorm2,17,3,0.9652173913043478,0.1
lenet5_batchNorm2,17,4,0.7207207207207207,0.1
lenet5_batchNorm2,17,0,0.7777777777777778,0.1
lenet5_batchNorm2,17,8,0.6388888888888888,0.1
lenet5_batchNorm2,17,2,0.8287671232876712,0.1
lenet5_batchNorm2,17,5,0.8817204301075269,0.1
lenet5_batchNorm2,17,7,0.3516483516483517,0.1
lenet5_batchNorm2,17,6,0.30120481927710846,0.1
lenet5_batchNorm2,17,9,0.3291139240506329,0.1
lenet5_batchNorm2,2,0,0.7848101265822784,0.1
lenet5_batchNorm2,2,1,0.721830985915493,0.1
lenet5_batchNorm2,2,4,0.7641509433962265,0.1
lenet5_batchNorm2,2,2,0.8533333333333334,0.1
lenet5_batchNorm2,2,5,0.8431372549019608,0.1
lenet5_batchNorm2,2,3,0.9576271186440678,0.1
lenet5_batchNorm2,2,6,0.2891566265060241,0.1
lenet5_batchNorm2,2,7,0.37,0.1
lenet5_batchNorm2,2,9,0.34782608695652173,0.1
lenet5_batchNorm2,2,8,0.6086956521739131,0.1
lenet5_batchNorm2,9,2,0.8355263157894737,0.1
lenet5_batchNorm2,9,5,0.8712871287128713,0.1
lenet5_batchNorm2,9,1,0.7117437722419929,0.1
lenet5_batchNorm2,9,8,0.6216216216216216,0.1
lenet5_batchNorm2,9,4,0.7321428571428571,0.1
lenet5_batchNorm2,9,0,0.7922077922077922,0.1
lenet5_batchNorm2,9,9,0.2876712328767123,0.1
lenet5_batchNorm2,9,3,0.9642857142857143,0.1
lenet5_batchNorm2,9,6,0.3125,0.1
lenet5_batchNorm2,9,7,0.3877551020408163,0.1
lenet5_batchNorm2,19,3,0.9532710280373832,0.1
lenet5_batchNorm2,19,1,0.7103448275862069,0.1
lenet5_batchNorm2,19,0,0.7848101265822784,0.1
lenet5_batchNorm2,19,5,0.8469387755102041,0.1
lenet5_batchNorm2,19,4,0.7247706422018348,0.1
lenet5_batchNorm2,19,2,0.8486842105263158,0.1
lenet5_batchNorm2,19,8,0.6285714285714286,0.1
lenet5_batchNorm2,19,6,0.29213483146067415,0.1
lenet5_batchNorm2,19,7,0.3763440860215054,0.1
lenet5_batchNorm2,19,9,0.3150684931506849,0.1
lenet5_batchNorm2,13,5,0.8666666666666667,0.1
lenet5_batchNorm2,13,3,0.9565217391304348,0.1
lenet5_batchNorm2,13,0,0.825,0.1
lenet5_batchNorm2,13,8,0.6764705882352942,0.1
lenet5_batchNorm2,13,1,0.7241379310344828,0.1
lenet5_batchNorm2,13,2,0.8231292517006803,0.1
lenet5_batchNorm2,13,9,0.3424657534246575,0.1
lenet5_batchNorm2,13,7,0.35555555555555557,0.1
lenet5_batchNorm2,13,4,0.7155963302752294,0.1
lenet5_batchNorm2,13,6,0.25301204819277107,0.1
lenet5_batchNorm2,20,4,0.7064220183486238,0.1
lenet5_batchNorm2,20,1,0.7137809187279152,0.1
lenet5_batchNorm2,20,3,0.9646017699115044,0.1
lenet5_batchNorm2,20,7,0.3979591836734694,0.1
lenet5_batchNorm2,20,5,0.8461538461538461,0.1
lenet5_batchNorm2,20,2,0.8275862068965517,0.1
lenet5_batchNorm2,20,8,0.6285714285714286,0.1
lenet5_batchNorm2,7,3,0.9652173913043478,0.1
lenet5_batchNorm2,20,0,0.7848101265822784,0.1
lenet5_batchNorm2,7,6,0.2857142857142857,0.1
lenet5_batchNorm2,20,6,0.2891566265060241,0.1
lenet5_batchNorm2,7,2,0.8435374149659864,0.1
lenet5_batchNorm2,20,9,0.32894736842105265,0.1
lenet5_batchNorm2,7,4,0.7314814814814815,0.1
lenet5_batchNorm2,7,8,0.6323529411764706,0.1
lenet5_batchNorm2,1,0,0.7721518987341772,0.1
lenet5_batchNorm2,7,0,0.7974683544303798,0.1
lenet5_batchNorm2,1,8,0.6056338028169014,0.1
lenet5_batchNorm2,7,1,0.7118055555555556,0.1
lenet5_batchNorm2,7,9,0.36,0.1
lenet5_batchNorm2,1,1,0.7118055555555556,0.1
lenet5_batchNorm2,7,5,0.8737864077669902,0.1
lenet5_batchNorm2,1,2,0.8506493506493507,0.1
lenet5_batchNorm2,7,7,0.3870967741935484,0.1
lenet5_batchNorm2,1,4,0.7333333333333333,0.1
lenet5_batchNorm2,1,3,0.9732142857142857,0.1
lenet5_batchNorm2,1,5,0.8640776699029126,0.1
lenet5_batchNorm2,1,7,0.3763440860215054,0.1
lenet5_batchNorm2,1,6,0.2976190476190476,0.1
lenet5_batchNorm2,1,9,0.30985915492957744,0.1
lenet5_batchNorm2,16,3,0.963963963963964,0.1
lenet5_batchNorm2,16,1,0.7034482758620689,0.1
lenet5_batchNorm2,16,2,0.8561643835616438,0.1
lenet5_batchNorm2,16,0,0.782051282051282,0.1
lenet5_batchNorm2,16,5,0.8653846153846154,0.1
lenet5_batchNorm2,16,8,0.6268656716417911,0.1
lenet5_batchNorm2,16,4,0.7047619047619048,0.1
lenet5_batchNorm2,16,7,0.3838383838383838,0.1
lenet5_batchNorm2,11,1,0.7208480565371025,0.1
lenet5_batchNorm2,11,0,0.7625,0.1
lenet5_batchNorm2,16,6,0.29069767441860467,0.1
lenet5_batchNorm2,11,5,0.8571428571428571,0.1
