model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm1,18,1,0.721830985915493,0.1
lenet5_batchNorm1,18,7,0.5625,0.1
lenet5_batchNorm1,18,4,0.9252336448598131,0.1
lenet5_batchNorm1,18,2,0.8391608391608392,0.1
lenet5_batchNorm1,18,9,0.22077922077922077,0.1
lenet5_batchNorm1,18,5,0.9117647058823529,0.1
lenet5_batchNorm1,18,6,0.30120481927710846,0.1
lenet5_batchNorm1,18,8,0.589041095890411,0.1
lenet5_batchNorm1,18,3,0.9210526315789473,0.1
lenet5_batchNorm1,18,0,0.9135802469135802,0.1
lenet5_batchNorm1,12,5,0.9108910891089109,0.1
lenet5_batchNorm1,12,1,0.704225352112676,0.1
lenet5_batchNorm1,12,8,0.589041095890411,0.1
lenet5_batchNorm1,12,2,0.8466666666666667,0.1
lenet5_batchNorm1,12,4,0.9099099099099099,0.1
lenet5_batchNorm1,12,3,0.9473684210526315,0.1
lenet5_batchNorm1,12,0,0.8846153846153846,0.1
lenet5_batchNorm1,12,7,0.5306122448979592,0.1
lenet5_batchNorm1,12,6,0.2875,0.1
lenet5_batchNorm1,12,9,0.22535211267605634,0.1
lenet5_batchNorm1,5,7,0.5604395604395604,0.1
lenet5_batchNorm1,5,5,0.9056603773584906,0.1
lenet5_batchNorm1,5,1,0.7314487632508834,0.1
lenet5_batchNorm1,5,9,0.23684210526315788,0.1
lenet5_batchNorm1,5,2,0.8543046357615894,0.1
lenet5_batchNorm1,5,4,0.9074074074074074,0.1
lenet5_batchNorm1,5,3,0.9196428571428571,0.1
lenet5_batchNorm1,5,0,0.8717948717948718,0.1
lenet5_batchNorm1,5,8,0.6056338028169014,0.1
lenet5_batchNorm1,5,6,0.25,0.1
lenet5_batchNorm1,6,1,0.7097902097902098,0.1
lenet5_batchNorm1,6,7,0.5510204081632653,0.1
lenet5_batchNorm1,6,4,0.9181818181818182,0.1
lenet5_batchNorm1,6,8,0.5714285714285714,0.1
lenet5_batchNorm1,6,5,0.8910891089108911,0.1
lenet5_batchNorm1,6,0,0.8780487804878049,0.1
lenet5_batchNorm1,6,2,0.8345323741007195,0.1
lenet5_batchNorm1,6,9,0.2692307692307692,0.1
lenet5_batchNorm1,6,3,0.9385964912280702,0.1
lenet5_batchNorm1,6,6,0.2926829268292683,0.1
lenet5_batchNorm1,3,5,0.89,0.1
lenet5_batchNorm1,3,4,0.9134615384615384,0.1
lenet5_batchNorm1,3,2,0.8413793103448276,0.1
lenet5_batchNorm1,3,1,0.7093425605536332,0.1
lenet5_batchNorm1,3,7,0.5612244897959183,0.1
lenet5_batchNorm1,3,3,0.9391304347826087,0.1
lenet5_batchNorm1,3,9,0.2692307692307692,0.1
lenet5_batchNorm1,3,0,0.8875,0.1
lenet5_batchNorm1,3,8,0.5857142857142857,0.1
lenet5_batchNorm1,3,6,0.2839506172839506,0.1
lenet5_batchNorm1,10,1,0.7058823529411765,0.1
lenet5_batchNorm1,10,5,0.9047619047619048,0.1
lenet5_batchNorm1,10,7,0.5544554455445545,0.1
lenet5_batchNorm1,10,4,0.9056603773584906,0.1
lenet5_batchNorm1,10,9,0.2638888888888889,0.1
lenet5_batchNorm1,10,0,0.875,0.1
lenet5_batchNorm1,10,3,0.9310344827586207,0.1
lenet5_batchNorm1,10,2,0.8231292517006803,0.1
lenet5_batchNorm1,10,8,0.5857142857142857,0.1
lenet5_batchNorm1,10,6,0.2926829268292683,0.1
lenet5_batchNorm1,8,2,0.8503401360544217,0.1
lenet5_batchNorm1,8,8,0.6086956521739131,0.1
lenet5_batchNorm1,8,1,0.7202797202797203,0.1
lenet5_batchNorm1,8,0,0.8860759493670886,0.1
lenet5_batchNorm1,8,4,0.918918918918919,0.1
lenet5_batchNorm1,8,5,0.9183673469387755,0.1
lenet5_batchNorm1,8,7,0.5555555555555556,0.1
lenet5_batchNorm1,8,6,0.29069767441860467,0.1
lenet5_batchNorm1,8,3,0.9279279279279279,0.1
lenet5_batchNorm1,8,9,0.25675675675675674,0.1
lenet5_batchNorm1,14,4,0.918918918918919,0.1
lenet5_batchNorm1,14,7,0.5638297872340425,0.1
lenet5_batchNorm1,14,1,0.7087719298245614,0.1
lenet5_batchNorm1,14,0,0.9113924050632911,0.1
lenet5_batchNorm1,14,8,0.5945945945945946,0.1
lenet5_batchNorm1,14,2,0.8413793103448276,0.1
lenet5_batchNorm1,14,9,0.2638888888888889,0.1
lenet5_batchNorm1,14,6,0.3048780487804878,0.1
lenet5_batchNorm1,14,5,0.92,0.1
lenet5_batchNorm1,14,3,0.9322033898305084,0.1
lenet5_batchNorm1,15,2,0.84,0.1
lenet5_batchNorm1,15,6,0.27906976744186046,0.1
lenet5_batchNorm1,15,3,0.9316239316239316,0.1
lenet5_batchNorm1,15,9,0.2465753424657534,0.1
lenet5_batchNorm1,15,4,0.9259259259259259,0.1
lenet5_batchNorm1,15,8,0.5692307692307692,0.1
lenet5_batchNorm1,15,5,0.9019607843137255,0.1
lenet5_batchNorm1,15,1,0.7247386759581882,0.1
lenet5_batchNorm1,15,7,0.5833333333333334,0.1
lenet5_batchNorm1,15,0,0.9078947368421053,0.1
lenet5_batchNorm1,4,1,0.7298245614035088,0.1
lenet5_batchNorm1,4,2,0.8297872340425532,0.1
lenet5_batchNorm1,4,4,0.9122807017543859,0.1
lenet5_batchNorm1,4,5,0.900990099009901,0.1
lenet5_batchNorm1,4,0,0.8831168831168831,0.1
lenet5_batchNorm1,4,8,0.6197183098591549,0.1
lenet5_batchNorm1,4,7,0.5319148936170213,0.1
lenet5_batchNorm1,4,3,0.9304347826086956,0.1
lenet5_batchNorm1,4,6,0.28735632183908044,0.1
lenet5_batchNorm1,4,9,0.24,0.1
lenet5_batchNorm1,9,2,0.8552631578947368,0.1
lenet5_batchNorm1,9,7,0.5612244897959183,0.1
lenet5_batchNorm1,9,5,0.900990099009901,0.1
lenet5_batchNorm1,9,1,0.7259786476868327,0.1
lenet5_batchNorm1,9,8,0.5945945945945946,0.1
lenet5_batchNorm1,9,4,0.9196428571428571,0.1
lenet5_batchNorm1,9,6,0.3375,0.1
lenet5_batchNorm1,9,3,0.9285714285714286,0.1
lenet5_batchNorm1,9,0,0.8701298701298701,0.1
lenet5_batchNorm1,9,9,0.2054794520547945,0.1
