model_name,iteration,class_label,accuracy
lenet5_batchNorm1,1,1,0.7169811320754716
lenet5_batchNorm1,1,5,0.9017857142857143
lenet5_batchNorm1,1,4,0.9083333333333333
lenet5_batchNorm1,1,2,0.8353658536585366
lenet5_batchNorm1,1,3,0.9291338582677166
lenet5_batchNorm1,1,0,0.8977272727272727
lenet5_batchNorm1,1,8,0.6025641025641025
lenet5_batchNorm1,1,7,0.5471698113207547
lenet5_batchNorm1,1,9,0.25301204819277107
lenet5_batchNorm1,1,6,0.29347826086956524
