model_name,iteration,accuracy,precision,recall,f1
lenet5_batchNorm7,3,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,17,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,10,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,6,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,11,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,13,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,7,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,5,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,15,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,2,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,8,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,16,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,20,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,19,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,4,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,1,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,14,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,18,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,12,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,9,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,23,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,38,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,26,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,29,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,36,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,30,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,40,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,25,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,33,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,39,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,21,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,34,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,37,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,35,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
lenet5_batchNorm7,28,0.6801242236024845,0.7171209389670224,0.6565830615327316,0.6410903223888116
