model_name,iteration,class_label,accuracy,step,batch_size
lenet5_batchNorm3,5,1,0.6666666666666666,9,32
lenet5_batchNorm3,5,5,0.75,9,32
lenet5_batchNorm3,5,2,0.40853658536585363,9,32
lenet5_batchNorm3,5,3,0.7165354330708661,9,32
lenet5_batchNorm3,5,4,0.6416666666666667,9,32
lenet5_batchNorm3,5,6,0.14130434782608695,9,32
lenet5_batchNorm3,5,0,0.4318181818181818,9,32
lenet5_batchNorm3,5,8,0.5,9,32
lenet5_batchNorm3,5,7,0.20754716981132076,9,32
lenet5_batchNorm3,5,9,0.10843373493975904,9,32
lenet5_batchNorm3,11,3,0.7165354330708661,9,32
lenet5_batchNorm3,8,1,0.7012578616352201,9,32
lenet5_batchNorm3,8,6,0.20652173913043478,9,32
lenet5_batchNorm3,8,3,0.7165354330708661,9,32
lenet5_batchNorm3,11,4,0.6333333333333333,9,32
lenet5_batchNorm3,8,5,0.7410714285714286,9,32
lenet5_batchNorm3,11,1,0.6855345911949685,9,32
lenet5_batchNorm3,8,0,0.4772727272727273,9,32
lenet5_batchNorm3,11,5,0.75,9,32
lenet5_batchNorm3,8,7,0.19811320754716982,9,32
lenet5_batchNorm3,11,6,0.17391304347826086,9,32
lenet5_batchNorm3,8,4,0.65,9,32
lenet5_batchNorm3,8,8,0.46153846153846156,9,32
lenet5_batchNorm3,8,2,0.4146341463414634,9,32
lenet5_batchNorm3,11,2,0.40853658536585363,9,32
lenet5_batchNorm3,8,9,0.13253012048192772,9,32
lenet5_batchNorm3,11,9,0.18072289156626506,9,32
lenet5_batchNorm3,11,0,0.42045454545454547,9,32
lenet5_batchNorm3,11,8,0.44871794871794873,9,32
lenet5_batchNorm3,11,7,0.19811320754716982,9,32
lenet5_batchNorm3,3,2,0.40853658536585363,9,32
lenet5_batchNorm3,3,1,0.5786163522012578,9,32
lenet5_batchNorm3,3,5,0.6607142857142857,9,32
lenet5_batchNorm3,3,4,0.5416666666666666,9,32
lenet5_batchNorm3,3,3,0.6771653543307087,9,32
lenet5_batchNorm3,3,8,0.5384615384615384,9,32
lenet5_batchNorm3,3,0,0.4431818181818182,9,32
lenet5_batchNorm3,3,7,0.19811320754716982,9,32
lenet5_batchNorm3,7,3,0.7401574803149606,9,32
lenet5_batchNorm3,3,6,0.16304347826086957,9,32
lenet5_batchNorm3,7,9,0.0963855421686747,9,32
lenet5_batchNorm3,3,9,0.14457831325301204,9,32
lenet5_batchNorm3,7,4,0.5666666666666667,9,32
lenet5_batchNorm3,7,1,0.6729559748427673,9,32
lenet5_batchNorm3,7,8,0.4230769230769231,9,32
lenet5_batchNorm3,7,7,0.20754716981132076,9,32
lenet5_batchNorm3,7,2,0.3902439024390244,9,32
lenet5_batchNorm3,7,5,0.7678571428571429,9,32
lenet5_batchNorm3,7,0,0.42045454545454547,9,32
lenet5_batchNorm3,7,6,0.14130434782608695,9,32
lenet5_batchNorm3,10,7,0.22641509433962265,9,32
lenet5_batchNorm3,10,1,0.6635220125786163,9,32
lenet5_batchNorm3,10,4,0.6,9,32
lenet5_batchNorm3,10,2,0.39634146341463417,9,32
lenet5_batchNorm3,10,5,0.7232142857142857,9,32
lenet5_batchNorm3,10,3,0.6456692913385826,9,32
lenet5_batchNorm3,10,9,0.1686746987951807,9,32
lenet5_batchNorm3,10,0,0.5113636363636364,9,32
lenet5_batchNorm3,10,8,0.44871794871794873,9,32
lenet5_batchNorm3,10,6,0.17391304347826086,9,32
lenet5_batchNorm3,15,5,0.6696428571428571,9,32
lenet5_batchNorm3,15,1,0.7264150943396226,9,32
lenet5_batchNorm3,15,3,0.7244094488188977,9,32
lenet5_batchNorm3,15,4,0.6666666666666666,9,32
lenet5_batchNorm3,13,1,0.6886792452830188,9,32
lenet5_batchNorm3,15,0,0.4772727272727273,9,32
lenet5_batchNorm3,13,3,0.7007874015748031,9,32
lenet5_batchNorm3,13,8,0.5,9,32
lenet5_batchNorm3,15,8,0.5,9,32
lenet5_batchNorm3,2,4,0.5333333333333333,9,32
lenet5_batchNorm3,13,2,0.4268292682926829,9,32
lenet5_batchNorm3,15,7,0.2169811320754717,9,32
lenet5_batchNorm3,2,1,0.6477987421383647,9,32
lenet5_batchNorm3,13,9,0.14457831325301204,9,32
lenet5_batchNorm3,15,9,0.18072289156626506,9,32
lenet5_batchNorm3,2,8,0.46153846153846156,9,32
lenet5_batchNorm3,13,5,0.7321428571428571,9,32
lenet5_batchNorm3,15,2,0.40853658536585363,9,32
lenet5_batchNorm3,2,2,0.3597560975609756,9,32
lenet5_batchNorm3,13,4,0.6083333333333333,9,32
lenet5_batchNorm3,13,0,0.375,9,32
lenet5_batchNorm3,2,5,0.7232142857142857,9,32
lenet5_batchNorm3,15,6,0.17391304347826086,9,32
lenet5_batchNorm3,13,6,0.14130434782608695,9,32
lenet5_batchNorm3,2,3,0.7007874015748031,9,32
lenet5_batchNorm3,13,7,0.2169811320754717,9,32
lenet5_batchNorm3,2,0,0.4659090909090909,9,32
lenet5_batchNorm3,2,7,0.14150943396226415,9,32
lenet5_batchNorm3,2,6,0.16304347826086957,9,32
lenet5_batchNorm3,2,9,0.10843373493975904,9,32
lenet5_batchNorm3,4,3,0.6535433070866141,9,32
lenet5_batchNorm3,4,7,0.2641509433962264,9,32
lenet5_batchNorm3,4,1,0.6792452830188679,9,32
lenet5_batchNorm3,4,5,0.6875,9,32
lenet5_batchNorm3,4,4,0.5833333333333334,9,32
lenet5_batchNorm3,4,2,0.43902439024390244,9,32
lenet5_batchNorm3,4,0,0.5340909090909091,9,32
lenet5_batchNorm3,4,8,0.5512820512820513,9,32
lenet5_batchNorm3,4,6,0.20652173913043478,9,32
lenet5_batchNorm3,16,4,0.5916666666666667,9,32
lenet5_batchNorm3,4,9,0.14457831325301204,9,32
lenet5_batchNorm3,16,5,0.7142857142857143,9,32
lenet5_batchNorm3,16,1,0.6352201257861635,9,32
lenet5_batchNorm3,16,9,0.1686746987951807,9,32
lenet5_batchNorm3,16,2,0.43902439024390244,9,32
lenet5_batchNorm3,16,0,0.4318181818181818,9,32
lenet5_batchNorm3,16,8,0.5128205128205128,9,32
lenet5_batchNorm3,16,3,0.7559055118110236,9,32
lenet5_batchNorm3,16,7,0.19811320754716982,9,32
lenet5_batchNorm3,14,0,0.42045454545454547,9,32
lenet5_batchNorm3,16,6,0.17391304347826086,9,32
lenet5_batchNorm3,14,5,0.7767857142857143,9,32
lenet5_batchNorm3,14,1,0.6823899371069182,9,32
lenet5_batchNorm3,14,6,0.15217391304347827,9,32
lenet5_batchNorm3,12,5,0.6964285714285714,9,32
lenet5_batchNorm3,14,4,0.7083333333333334,9,32
lenet5_batchNorm3,12,1,0.610062893081761,9,32
lenet5_batchNorm3,17,4,0.65,9,32
lenet5_batchNorm3,14,3,0.7716535433070866,9,32
lenet5_batchNorm3,1,3,0.7322834645669292,9,32
lenet5_batchNorm3,12,3,0.7007874015748031,9,32
lenet5_batchNorm3,17,1,0.7012578616352201,9,32
lenet5_batchNorm3,1,2,0.39634146341463417,9,32
lenet5_batchNorm3,12,2,0.3902439024390244,9,32
lenet5_batchNorm3,14,2,0.4451219512195122,9,32
lenet5_batchNorm3,17,3,0.7716535433070866,9,32
lenet5_batchNorm3,12,4,0.5666666666666667,9,32
lenet5_batchNorm3,1,8,0.5641025641025641,9,32
lenet5_batchNorm3,14,8,0.4358974358974359,9,32
lenet5_batchNorm3,12,7,0.19811320754716982,9,32
lenet5_batchNorm3,17,2,0.4451219512195122,9,32
lenet5_batchNorm3,1,5,0.6964285714285714,9,32
lenet5_batchNorm3,12,8,0.46153846153846156,9,32
lenet5_batchNorm3,14,9,0.13253012048192772,9,32
lenet5_batchNorm3,17,7,0.20754716981132076,9,32
lenet5_batchNorm3,12,0,0.48863636363636365,9,32
lenet5_batchNorm3,1,1,0.6572327044025157,9,32
lenet5_batchNorm3,14,7,0.19811320754716982,9,32
