model_name,iteration,accuracy,precision,recall,f1,steps,batch_size
lenet5_batchNorm1,3,0.7088509316770186,0.71925933252868,0.6802159512228872,0.6608631507682372,6,16
lenet5_batchNorm1,19,0.718167701863354,0.7309233621642395,0.6874931465850753,0.6674919020201348,6,16
lenet5_batchNorm1,14,0.7150621118012422,0.7291974846061677,0.6854670664727757,0.6674128322729047,6,16
lenet5_batchNorm1,11,0.7096273291925466,0.7194459998557986,0.6777612596550944,0.6592184221139912,6,16
lenet5_batchNorm1,18,0.7119565217391305,0.7107205231292519,0.6812420480886291,0.6589080142213961,6,16
lenet5_batchNorm1,5,0.71972049689441,0.7267853102247509,0.6834017699905236,0.6637170117161579,6,16
lenet5_batchNorm1,2,0.7135093167701864,0.7177557884405353,0.6817426370982955,0.6622150687500852,6,16
lenet5_batchNorm1,10,0.7135093167701864,0.7259305911522923,0.6847081790266333,0.6652452692513193,6,16
lenet5_batchNorm1,13,0.7142857142857143,0.7232511119096621,0.6785810141042201,0.6608467901514209,6,16
lenet5_batchNorm1,6,0.71972049689441,0.7425211321965133,0.6887937848074999,0.6711142000330601,6,16
lenet5_batchNorm1,8,0.7158385093167702,0.7243208515921311,0.6847936088957198,0.6661627982701555,6,16
lenet5_batchNorm1,12,0.7119565217391305,0.7154605177212365,0.6778578226515224,0.6593536543287146,6,16
lenet5_batchNorm1,20,0.7228260869565217,0.7328935130019658,0.6905921923618511,0.6715381389185249,6,16
lenet5_batchNorm1,17,0.7135093167701864,0.7239508374732778,0.6844049881652736,0.6652520888465869,6,16
lenet5_batchNorm1,1,0.717391304347826,0.7324610054851036,0.6852286881822859,0.6642332844262772,6,16
lenet5_batchNorm1,4,0.7142857142857143,0.7283738209093162,0.6868595637675269,0.6690068006877212,6,16
lenet5_batchNorm1,9,0.7166149068322981,0.7280608881337187,0.6846147765145358,0.6652694467461024,6,16
lenet5_batchNorm1,16,0.7119565217391305,0.7200144163524533,0.6813055496357883,0.6577612355943626,6,16
