model_name,iteration,class_label,accuracy,dset_size
lenet5_batchNorm1,6,2,0.5273972602739726,0.1
lenet5_batchNorm1,6,8,0.6428571428571429,0.1
lenet5_batchNorm1,6,1,0.564625850340136,0.1
lenet5_batchNorm1,6,5,0.6020408163265306,0.1
lenet5_batchNorm1,6,6,0.16091954022988506,0.1
lenet5_batchNorm1,6,3,0.7129629629629629,0.1
lenet5_batchNorm1,6,4,0.6607142857142857,0.1
lenet5_batchNorm1,6,7,0.4,0.1
lenet5_batchNorm1,6,0,0.5128205128205128,0.1
lenet5_batchNorm1,6,9,0.06944444444444445,0.1
lenet5_batchNorm1,17,1,0.5638297872340425,0.1
lenet5_batchNorm1,17,4,0.6697247706422018,0.1
lenet5_batchNorm1,15,1,0.5688405797101449,0.1
lenet5_batchNorm1,15,9,0.08108108108108109,0.1
lenet5_batchNorm1,17,0,0.524390243902439,0.1
lenet5_batchNorm1,15,3,0.7017543859649122,0.1
lenet5_batchNorm1,17,2,0.5333333333333333,0.1
lenet5_batchNorm1,15,0,0.4868421052631579,0.1
lenet5_batchNorm1,17,3,0.7431192660550459,0.1
lenet5_batchNorm1,15,2,0.564935064935065,0.1
lenet5_batchNorm1,17,7,0.4148936170212766,0.1
lenet5_batchNorm1,15,4,0.6697247706422018,0.1
lenet5_batchNorm1,17,5,0.6153846153846154,0.1
lenet5_batchNorm1,15,5,0.6,0.1
lenet5_batchNorm1,17,8,0.6029411764705882,0.1
lenet5_batchNorm1,15,8,0.6081081081081081,0.1
lenet5_batchNorm1,17,6,0.17857142857142858,0.1
lenet5_batchNorm1,17,9,0.07692307692307693,0.1
lenet5_batchNorm1,15,7,0.4065934065934066,0.1
lenet5_batchNorm1,15,6,0.19540229885057472,0.1
lenet5_batchNorm1,7,3,0.7083333333333334,0.1
lenet5_batchNorm1,7,2,0.5424836601307189,0.1
lenet5_batchNorm1,7,6,0.19736842105263158,0.1
lenet5_batchNorm1,7,5,0.6161616161616161,0.1
lenet5_batchNorm1,7,1,0.5704225352112676,0.1
lenet5_batchNorm1,7,0,0.5555555555555556,0.1
lenet5_batchNorm1,7,4,0.6422018348623854,0.1
lenet5_batchNorm1,7,8,0.5972222222222222,0.1
