Accuracy,precision,recall,f1,iteration
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,20.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,8.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,4.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,9.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,18.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,15.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,19.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,10.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,14.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,2.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,5.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,12.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,7.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,13.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,17.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,1.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,11.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,16.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,3.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,6.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,28.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,35.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,25.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,30.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,32.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,31.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,22.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,40.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,33.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,36.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,21.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,27.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,24.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,29.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,34.0
26.164596273291924,0.3932015210380012,0.26164596273291924,0.1273534057075912,39.0
