model_name,iteration,accuracy,precision,recall,f1,dset_size
lenet5_batchNorm2,5,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,2,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,9,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,14,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,15,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,18,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,11,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,7,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,19,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,16,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,10,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,6,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,3,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,12,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,1,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,8,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,4,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,17,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,20,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
lenet5_batchNorm2,13,0.9916,0.9915552930750129,0.9914950791911549,0.9915213981031974,0.1
