model_name,iteration,accuracy,precision,recall,f1,steps,batch_size
lenet5_batchNorm3,1,0.6203416149068323,0.662682859790161,0.5650644602015025,0.5573111589272799,1,32
lenet5_batchNorm3,10,0.6242236024844721,0.6649146725048214,0.5678277600435212,0.5602209292921118,1,32
lenet5_batchNorm3,6,0.6242236024844721,0.6636671089851433,0.56878588680701,0.5613887115237524,1,32
lenet5_batchNorm3,14,0.6273291925465838,0.6644056854963435,0.5695301815258057,0.5621977428580882,1,32
lenet5_batchNorm3,2,0.6273291925465838,0.6650540323751267,0.5702395583876337,0.5639744376752687,1,32
lenet5_batchNorm3,4,0.6304347826086957,0.6651738626146325,0.5750973542321216,0.5687918988792078,1,32
lenet5_batchNorm3,15,0.6211180124223602,0.6557016179240219,0.5654459976986744,0.5563552708601164,1,32
lenet5_batchNorm3,13,0.6234472049689441,0.6601739757616338,0.5678328035407524,0.559553277828291,1,32
lenet5_batchNorm3,20,0.6281055900621118,0.6614678754262366,0.5720427050540254,0.5634308434326436,1,32
lenet5_batchNorm3,19,0.625,0.6536968816617347,0.5656589229368062,0.5568771803776881,1,32
lenet5_batchNorm3,11,0.6203416149068323,0.6597156473521415,0.5652207740134767,0.5575427049377557,1,32
lenet5_batchNorm3,18,0.6288819875776398,0.6597867258086827,0.5714087307391843,0.5638815169450166,1,32
lenet5_batchNorm3,5,0.6312111801242236,0.6725375073588882,0.5757495914334843,0.5676900882958212,1,32
lenet5_batchNorm3,7,0.6265527950310559,0.6646650644506058,0.5670301441503389,0.5603192456160399,1,32
lenet5_batchNorm3,9,0.6218944099378882,0.6626850965917852,0.56585353431854,0.5596254018388126,1,32
lenet5_batchNorm3,12,0.625,0.6600418912945811,0.5686011619655764,0.561160177765735,1,32
lenet5_batchNorm3,16,0.625,0.6626075063139814,0.5693916647277127,0.5609575900480996,1,32
lenet5_batchNorm3,8,0.6257763975155279,0.6663257789618937,0.5696349434107837,0.5624431970965473,1,32
lenet5_batchNorm3,17,0.6257763975155279,0.657905600362612,0.5691323365454056,0.561130712335739,1,32
lenet5_batchNorm3,3,0.6234472049689441,0.6629910307264482,0.5662653926516793,0.5592368801367662,1,32
lenet5_batchNorm3,28,0.6265527950310559,0.6621510295328074,0.5694341450366341,0.5617775026501224,1,32
lenet5_batchNorm3,37,0.6211180124223602,0.6563932205782714,0.5672671367529014,0.5584138295122674,1,32
lenet5_batchNorm3,33,0.6257763975155279,0.6631232393165902,0.5703256270047878,0.5616405591866401,1,32
lenet5_batchNorm3,31,0.640527950310559,0.677161491951042,0.5828621458428743,0.5751572961908593,1,32
lenet5_batchNorm3,29,0.6304347826086957,0.6661592536715291,0.5719638436355263,0.564043677688636,1,32
lenet5_batchNorm3,35,0.6257763975155279,0.6654841319298239,0.5692489109674068,0.5625281219817589,1,32
lenet5_batchNorm3,36,0.6350931677018633,0.6672466550621771,0.5772321187269218,0.5693375611469322,1,32
lenet5_batchNorm3,34,0.625,0.6608439150851785,0.5709299979397465,0.5627998548716706,1,32
lenet5_batchNorm3,24,0.6265527950310559,0.6583135437159617,0.5706313237244243,0.5616243007710641,1,32
lenet5_batchNorm3,22,0.6226708074534162,0.6539987604935933,0.5692607327795163,0.5595039462097836,1,32
lenet5_batchNorm3,27,0.6211180124223602,0.658519113587898,0.5661616028482419,0.5576745338139137,1,32
lenet5_batchNorm3,26,0.6141304347826086,0.6481475677223357,0.5617037771565229,0.5522538251181389,1,32
lenet5_batchNorm3,40,0.6265527950310559,0.6665820923949641,0.5705504260523622,0.5623705980600391,1,32
lenet5_batchNorm3,30,0.6234472049689441,0.6581267381371807,0.565939204787778,0.5577599009984899,1,32
lenet5_batchNorm3,32,0.6312111801242236,0.6630019796234616,0.5739317821530616,0.5653928108704214,1,32
lenet5_batchNorm3,21,0.625,0.6594056335935308,0.570158854832543,0.5616005819118969,1,32
lenet5_batchNorm3,25,0.6273291925465838,0.667483108259119,0.5710211036566346,0.5640116552894832,1,32
lenet5_batchNorm3,38,0.6265527950310559,0.6641371785947208,0.5712990115838867,0.5628691657949783,1,32
lenet5_batchNorm3,23,0.6273291925465838,0.6634144609609647,0.570461098825038,0.5613725806028209,1,32
lenet5_batchNorm3,39,0.6281055900621118,0.6687752018670039,0.5730443761091898,0.5643720521655544,1,32
lenet5_batchNorm3,47,0.6242236024844721,0.6619025276781649,0.5710292922411567,0.563406993233609,1,32
lenet5_batchNorm3,43,0.6288819875776398,0.668783458548016,0.5709629257804285,0.5648022792286419,1,32
lenet5_batchNorm3,41,0.6242236024844721,0.6755262175404435,0.5721009495787922,0.5654560902631559,1,32
lenet5_batchNorm3,45,0.625,0.6662940866746032,0.5698114323416703,0.5626759705906063,1,32
lenet5_batchNorm3,46,0.6257763975155279,0.6566226938409282,0.5692423994384874,0.5616133652544469,1,32
lenet5_batchNorm3,57,0.6288819875776398,0.6615023823301549,0.5737077433315422,0.5652971318965513,1,32
