model_name,iteration,class_label,accuracy,step,batch_size
lenet5_batchNorm3,23,8,0.358974358974359,1,64
lenet5_batchNorm3,23,7,0.4811320754716981,1,64
lenet5_batchNorm3,23,9,0.10843373493975904,1,64
lenet5_batchNorm3,25,5,0.875,1,64
lenet5_batchNorm3,25,1,0.7327044025157232,1,64
lenet5_batchNorm3,25,0,0.5454545454545454,1,64
lenet5_batchNorm3,25,3,0.9763779527559056,1,64
lenet5_batchNorm3,25,2,0.6219512195121951,1,64
lenet5_batchNorm3,25,8,0.3717948717948718,1,64
lenet5_batchNorm3,25,4,0.8,1,64
lenet5_batchNorm3,25,9,0.12048192771084337,1,64
lenet5_batchNorm3,25,7,0.4811320754716981,1,64
lenet5_batchNorm3,25,6,0.22826086956521738,1,64
lenet5_batchNorm3,31,1,0.7327044025157232,1,64
lenet5_batchNorm3,31,5,0.8839285714285714,1,64
lenet5_batchNorm3,31,2,0.6219512195121951,1,64
lenet5_batchNorm3,31,3,0.968503937007874,1,64
lenet5_batchNorm3,31,4,0.8,1,64
lenet5_batchNorm3,31,0,0.5568181818181818,1,64
lenet5_batchNorm3,31,6,0.21739130434782608,1,64
lenet5_batchNorm3,31,9,0.10843373493975904,1,64
lenet5_batchNorm3,31,7,0.4716981132075472,1,64
lenet5_batchNorm3,31,8,0.358974358974359,1,64
lenet5_batchNorm3,35,1,0.7358490566037735,1,64
lenet5_batchNorm3,35,4,0.8,1,64
lenet5_batchNorm3,35,2,0.6585365853658537,1,64
lenet5_batchNorm3,35,3,0.968503937007874,1,64
lenet5_batchNorm3,35,5,0.8660714285714286,1,64
lenet5_batchNorm3,35,9,0.10843373493975904,1,64
lenet5_batchNorm3,35,7,0.4716981132075472,1,64
lenet5_batchNorm3,35,0,0.5568181818181818,1,64
lenet5_batchNorm3,35,8,0.358974358974359,1,64
lenet5_batchNorm3,35,6,0.22826086956521738,1,64
lenet5_batchNorm3,26,2,0.6280487804878049,1,64
lenet5_batchNorm3,26,1,0.7264150943396226,1,64
lenet5_batchNorm3,26,7,0.46226415094339623,1,64
lenet5_batchNorm3,26,5,0.875,1,64
lenet5_batchNorm3,26,8,0.358974358974359,1,64
lenet5_batchNorm3,26,0,0.5681818181818182,1,64
lenet5_batchNorm3,26,3,0.968503937007874,1,64
lenet5_batchNorm3,26,9,0.12048192771084337,1,64
lenet5_batchNorm3,26,4,0.8,1,64
lenet5_batchNorm3,26,6,0.20652173913043478,1,64
lenet5_batchNorm3,29,1,0.7358490566037735,1,64
lenet5_batchNorm3,29,3,0.9763779527559056,1,64
lenet5_batchNorm3,29,5,0.875,1,64
lenet5_batchNorm3,29,0,0.5909090909090909,1,64
lenet5_batchNorm3,29,4,0.8,1,64
lenet5_batchNorm3,29,2,0.6280487804878049,1,64
lenet5_batchNorm3,29,6,0.22826086956521738,1,64
lenet5_batchNorm3,29,7,0.4716981132075472,1,64
lenet5_batchNorm3,29,8,0.358974358974359,1,64
lenet5_batchNorm3,29,9,0.10843373493975904,1,64
lenet5_batchNorm3,37,5,0.875,1,64
lenet5_batchNorm3,37,0,0.5340909090909091,1,64
lenet5_batchNorm3,37,3,0.9763779527559056,1,64
lenet5_batchNorm3,37,1,0.7389937106918238,1,64
lenet5_batchNorm3,37,2,0.6158536585365854,1,64
lenet5_batchNorm3,37,4,0.8,1,64
lenet5_batchNorm3,37,9,0.10843373493975904,1,64
lenet5_batchNorm3,37,7,0.4716981132075472,1,64
lenet5_batchNorm3,37,8,0.34615384615384615,1,64
lenet5_batchNorm3,37,6,0.22826086956521738,1,64
lenet5_batchNorm3,38,1,0.7358490566037735,1,64
lenet5_batchNorm3,38,7,0.4716981132075472,1,64
lenet5_batchNorm3,38,2,0.6219512195121951,1,64
lenet5_batchNorm3,39,7,0.4528301886792453,1,64
lenet5_batchNorm3,38,8,0.358974358974359,1,64
lenet5_batchNorm3,39,1,0.7295597484276729,1,64
lenet5_batchNorm3,38,6,0.22826086956521738,1,64
lenet5_batchNorm3,39,4,0.8083333333333333,1,64
lenet5_batchNorm3,38,9,0.10843373493975904,1,64
lenet5_batchNorm3,39,5,0.875,1,64
lenet5_batchNorm3,38,3,0.9763779527559056,1,64
lenet5_batchNorm3,39,2,0.6097560975609756,1,64
lenet5_batchNorm3,38,0,0.5568181818181818,1,64
lenet5_batchNorm3,39,9,0.12048192771084337,1,64
lenet5_batchNorm3,38,4,0.8083333333333333,1,64
lenet5_batchNorm3,39,3,0.9606299212598425,1,64
lenet5_batchNorm3,38,5,0.8660714285714286,1,64
lenet5_batchNorm3,39,0,0.5795454545454546,1,64
lenet5_batchNorm3,39,8,0.358974358974359,1,64
lenet5_batchNorm3,39,6,0.22826086956521738,1,64
lenet5_batchNorm3,32,8,0.34615384615384615,1,64
lenet5_batchNorm3,32,1,0.7327044025157232,1,64
lenet5_batchNorm3,32,3,0.9763779527559056,1,64
lenet5_batchNorm3,32,5,0.875,1,64
lenet5_batchNorm3,32,6,0.21739130434782608,1,64
lenet5_batchNorm3,32,7,0.49056603773584906,1,64
lenet5_batchNorm3,32,4,0.8083333333333333,1,64
lenet5_batchNorm3,32,2,0.6463414634146342,1,64
lenet5_batchNorm3,32,0,0.5454545454545454,1,64
lenet5_batchNorm3,32,9,0.12048192771084337,1,64
lenet5_batchNorm3,34,3,0.968503937007874,1,64
lenet5_batchNorm3,34,5,0.8839285714285714,1,64
lenet5_batchNorm3,34,8,0.358974358974359,1,64
lenet5_batchNorm3,34,7,0.4811320754716981,1,64
lenet5_batchNorm3,34,1,0.7358490566037735,1,64
lenet5_batchNorm3,34,4,0.8083333333333333,1,64
lenet5_batchNorm3,34,0,0.5681818181818182,1,64
lenet5_batchNorm3,34,2,0.6219512195121951,1,64
lenet5_batchNorm3,40,7,0.4716981132075472,1,64
lenet5_batchNorm3,34,9,0.13253012048192772,1,64
lenet5_batchNorm3,34,6,0.22826086956521738,1,64
lenet5_batchNorm3,40,3,0.9606299212598425,1,64
lenet5_batchNorm3,40,6,0.21739130434782608,1,64
lenet5_batchNorm3,40,1,0.7389937106918238,1,64
lenet5_batchNorm3,40,2,0.6219512195121951,1,64
lenet5_batchNorm3,40,0,0.5681818181818182,1,64
lenet5_batchNorm3,40,8,0.358974358974359,1,64
lenet5_batchNorm3,40,4,0.7916666666666666,1,64
lenet5_batchNorm3,40,5,0.875,1,64
lenet5_batchNorm3,40,9,0.10843373493975904,1,64
lenet5_batchNorm3,27,2,0.6341463414634146,1,64
lenet5_batchNorm3,27,3,0.9763779527559056,1,64
lenet5_batchNorm3,27,6,0.21739130434782608,1,64
lenet5_batchNorm3,27,1,0.7389937106918238,1,64
lenet5_batchNorm3,27,0,0.5454545454545454,1,64
lenet5_batchNorm3,27,5,0.875,1,64
lenet5_batchNorm3,27,4,0.8083333333333333,1,64
lenet5_batchNorm3,27,8,0.3333333333333333,1,64
lenet5_batchNorm3,27,9,0.10843373493975904,1,64
lenet5_batchNorm3,27,7,0.4716981132075472,1,64
lenet5_batchNorm3,24,3,0.968503937007874,1,64
lenet5_batchNorm3,24,1,0.7232704402515723,1,64
lenet5_batchNorm3,24,5,0.8839285714285714,1,64
lenet5_batchNorm3,24,0,0.5568181818181818,1,64
lenet5_batchNorm3,24,2,0.6097560975609756,1,64
lenet5_batchNorm3,24,4,0.8166666666666667,1,64
lenet5_batchNorm3,24,6,0.21739130434782608,1,64
lenet5_batchNorm3,24,8,0.3333333333333333,1,64
lenet5_batchNorm3,24,7,0.4811320754716981,1,64
lenet5_batchNorm3,24,9,0.12048192771084337,1,64
lenet5_batchNorm3,36,3,0.968503937007874,1,64
lenet5_batchNorm3,36,6,0.22826086956521738,1,64
lenet5_batchNorm3,36,4,0.8,1,64
lenet5_batchNorm3,36,1,0.7389937106918238,1,64
lenet5_batchNorm3,36,7,0.4811320754716981,1,64
lenet5_batchNorm3,36,5,0.875,1,64
lenet5_batchNorm3,36,2,0.6219512195121951,1,64
lenet5_batchNorm3,36,8,0.358974358974359,1,64
lenet5_batchNorm3,36,9,0.13253012048192772,1,64
lenet5_batchNorm3,36,0,0.5681818181818182,1,64
lenet5_batchNorm3,30,1,0.7327044025157232,1,64
lenet5_batchNorm3,30,3,0.9763779527559056,1,64
lenet5_batchNorm3,30,9,0.0963855421686747,1,64
lenet5_batchNorm3,30,4,0.8083333333333333,1,64
lenet5_batchNorm3,30,5,0.875,1,64
lenet5_batchNorm3,30,8,0.3717948717948718,1,64
lenet5_batchNorm3,30,2,0.6280487804878049,1,64
lenet5_batchNorm3,30,0,0.5340909090909091,1,64
lenet5_batchNorm3,30,7,0.49056603773584906,1,64
lenet5_batchNorm3,30,6,0.22826086956521738,1,64
lenet5_batchNorm3,22,0,0.5340909090909091,1,64
lenet5_batchNorm3,22,1,0.7358490566037735,1,64
lenet5_batchNorm3,22,2,0.6158536585365854,1,64
lenet5_batchNorm3,22,4,0.8083333333333333,1,64
lenet5_batchNorm3,22,3,0.968503937007874,1,64
lenet5_batchNorm3,22,5,0.875,1,64
lenet5_batchNorm3,22,7,0.5,1,64
lenet5_batchNorm3,22,6,0.22826086956521738,1,64
lenet5_batchNorm3,22,9,0.0963855421686747,1,64
lenet5_batchNorm3,22,8,0.3717948717948718,1,64
lenet5_batchNorm3,28,5,0.875,1,64
lenet5_batchNorm3,28,1,0.7389937106918238,1,64
lenet5_batchNorm3,28,4,0.8083333333333333,1,64
lenet5_batchNorm3,28,3,0.968503937007874,1,64
lenet5_batchNorm3,28,2,0.6402439024390244,1,64
lenet5_batchNorm3,28,7,0.4528301886792453,1,64
lenet5_batchNorm3,28,8,0.358974358974359,1,64
lenet5_batchNorm3,28,0,0.5568181818181818,1,64
lenet5_batchNorm3,28,6,0.21739130434782608,1,64
lenet5_batchNorm3,28,9,0.12048192771084337,1,64
lenet5_batchNorm3,21,5,0.8839285714285714,1,64
lenet5_batchNorm3,21,2,0.6036585365853658,1,64
lenet5_batchNorm3,21,1,0.7138364779874213,1,64
lenet5_batchNorm3,21,3,0.968503937007874,1,64
lenet5_batchNorm3,21,7,0.49056603773584906,1,64
lenet5_batchNorm3,21,0,0.5681818181818182,1,64
lenet5_batchNorm3,21,4,0.8,1,64
lenet5_batchNorm3,21,6,0.22826086956521738,1,64
lenet5_batchNorm3,21,9,0.12048192771084337,1,64
lenet5_batchNorm3,21,8,0.3717948717948718,1,64
lenet5_batchNorm3,41,2,0.6402439024390244,1,64
lenet5_batchNorm3,41,1,0.7358490566037735,1,64
lenet5_batchNorm3,41,3,0.9763779527559056,1,64
lenet5_batchNorm3,41,5,0.8660714285714286,1,64
lenet5_batchNorm3,41,0,0.5568181818181818,1,64
lenet5_batchNorm3,41,7,0.4716981132075472,1,64
lenet5_batchNorm3,41,4,0.8,1,64
lenet5_batchNorm3,41,8,0.358974358974359,1,64
lenet5_batchNorm3,41,9,0.10843373493975904,1,64
lenet5_batchNorm3,41,6,0.22826086956521738,1,64
lenet5_batchNorm3,52,5,0.875,1,64
lenet5_batchNorm3,52,6,0.21739130434782608,1,64
lenet5_batchNorm3,52,7,0.4811320754716981,1,64
lenet5_batchNorm3,52,1,0.720125786163522,1,64
lenet5_batchNorm3,52,4,0.8083333333333333,1,64
lenet5_batchNorm3,52,3,0.968503937007874,1,64
lenet5_batchNorm3,52,8,0.38461538461538464,1,64
lenet5_batchNorm3,52,2,0.6280487804878049,1,64
lenet5_batchNorm3,52,0,0.5454545454545454,1,64
lenet5_batchNorm3,52,9,0.10843373493975904,1,64
lenet5_batchNorm3,47,2,0.6280487804878049,1,64
lenet5_batchNorm3,47,5,0.8839285714285714,1,64
lenet5_batchNorm3,47,4,0.7916666666666666,1,64
lenet5_batchNorm3,47,3,0.9606299212598425,1,64
lenet5_batchNorm3,47,1,0.7264150943396226,1,64
lenet5_batchNorm3,47,9,0.10843373493975904,1,64
lenet5_batchNorm3,47,8,0.34615384615384615,1,64
lenet5_batchNorm3,47,7,0.49056603773584906,1,64
lenet5_batchNorm3,47,0,0.5568181818181818,1,64
lenet5_batchNorm3,47,6,0.21739130434782608,1,64
lenet5_batchNorm3,43,1,0.7358490566037735,1,64
lenet5_batchNorm3,43,4,0.8083333333333333,1,64
lenet5_batchNorm3,43,0,0.5681818181818182,1,64
lenet5_batchNorm3,43,8,0.34615384615384615,1,64
lenet5_batchNorm3,43,3,0.9763779527559056,1,64
lenet5_batchNorm3,43,5,0.8660714285714286,1,64
lenet5_batchNorm3,43,2,0.6341463414634146,1,64
lenet5_batchNorm3,43,9,0.10843373493975904,1,64
lenet5_batchNorm3,43,7,0.4716981132075472,1,64
lenet5_batchNorm3,43,6,0.22826086956521738,1,64
lenet5_batchNorm3,58,3,0.9606299212598425,1,64
lenet5_batchNorm3,58,0,0.5454545454545454,1,64
lenet5_batchNorm3,58,1,0.720125786163522,1,64
lenet5_batchNorm3,58,5,0.875,1,64
lenet5_batchNorm3,58,4,0.8083333333333333,1,64
lenet5_batchNorm3,58,2,0.6280487804878049,1,64
lenet5_batchNorm3,58,7,0.49056603773584906,1,64
lenet5_batchNorm3,58,6,0.21739130434782608,1,64
lenet5_batchNorm3,58,8,0.38461538461538464,1,64
lenet5_batchNorm3,58,9,0.10843373493975904,1,64
lenet5_batchNorm3,45,5,0.875,1,64
lenet5_batchNorm3,45,1,0.7421383647798742,1,64
lenet5_batchNorm3,45,7,0.4811320754716981,1,64
lenet5_batchNorm3,45,0,0.5454545454545454,1,64
lenet5_batchNorm3,45,4,0.7916666666666666,1,64
lenet5_batchNorm3,45,2,0.6280487804878049,1,64
lenet5_batchNorm3,45,3,0.968503937007874,1,64
lenet5_batchNorm3,45,8,0.34615384615384615,1,64
lenet5_batchNorm3,45,9,0.10843373493975904,1,64
lenet5_batchNorm3,45,6,0.21739130434782608,1,64
lenet5_batchNorm3,42,2,0.6219512195121951,1,64
lenet5_batchNorm3,42,1,0.7389937106918238,1,64
lenet5_batchNorm3,42,4,0.7916666666666666,1,64
lenet5_batchNorm3,42,7,0.4811320754716981,1,64
lenet5_batchNorm3,42,3,0.9763779527559056,1,64
lenet5_batchNorm3,42,5,0.875,1,64
lenet5_batchNorm3,42,6,0.22826086956521738,1,64
lenet5_batchNorm3,42,0,0.5568181818181818,1,64
lenet5_batchNorm3,42,8,0.38461538461538464,1,64
lenet5_batchNorm3,42,9,0.10843373493975904,1,64
lenet5_batchNorm3,53,1,0.7327044025157232,1,64
lenet5_batchNorm3,53,4,0.8083333333333333,1,64
lenet5_batchNorm3,53,9,0.10843373493975904,1,64
lenet5_batchNorm3,53,5,0.875,1,64
lenet5_batchNorm3,53,2,0.6219512195121951,1,64
lenet5_batchNorm3,53,6,0.21739130434782608,1,64
lenet5_batchNorm3,53,3,0.9763779527559056,1,64
lenet5_batchNorm3,53,7,0.4716981132075472,1,64
lenet5_batchNorm3,53,0,0.5454545454545454,1,64
lenet5_batchNorm3,53,8,0.38461538461538464,1,64
lenet5_batchNorm3,56,1,0.7358490566037735,1,64
lenet5_batchNorm3,56,8,0.3717948717948718,1,64
lenet5_batchNorm3,56,3,0.9763779527559056,1,64
lenet5_batchNorm3,56,4,0.8083333333333333,1,64
lenet5_batchNorm3,56,5,0.8660714285714286,1,64
lenet5_batchNorm3,56,0,0.5681818181818182,1,64
lenet5_batchNorm3,56,2,0.6158536585365854,1,64
lenet5_batchNorm3,56,9,0.10843373493975904,1,64
lenet5_batchNorm3,56,7,0.49056603773584906,1,64
lenet5_batchNorm3,56,6,0.22826086956521738,1,64
