model_name,iteration,accuracy,precision,recall,f1,steps,batch_size
lenet5_batchNorm3,18,0.6265527950310559,0.659488731171843,0.5721288688901892,0.5637893813720962,4,16
lenet5_batchNorm3,8,0.6133540372670807,0.6593574185118135,0.5552959743284765,0.548453788209713,4,16
lenet5_batchNorm3,15,0.6172360248447205,0.6539814939615057,0.5605237353059216,0.5495770210472235,4,16
lenet5_batchNorm3,6,0.6086956521739131,0.6514792070965656,0.5571321736918606,0.5473728897961117,4,16
lenet5_batchNorm3,3,0.6156832298136646,0.6589999547739174,0.5648906117721814,0.5573304813541352,4,16
lenet5_batchNorm3,10,0.6273291925465838,0.6655820086447974,0.5721077190981857,0.5636915788254498,4,16
lenet5_batchNorm3,14,0.625,0.6528862765970345,0.5688966973671605,0.5595138942736645,4,16
lenet5_batchNorm3,20,0.6125776397515528,0.6542058096709175,0.5576126620057849,0.5475480803177851,4,16
lenet5_batchNorm3,17,0.6211180124223602,0.6640664870065596,0.5596003915201034,0.5513339195205371,4,16
lenet5_batchNorm3,13,0.6242236024844721,0.665670752758184,0.5697074773378353,0.5629730902248701,4,16
lenet5_batchNorm3,7,0.6226708074534162,0.6554689871765655,0.5692105996976558,0.5592208282325289,4,16
lenet5_batchNorm3,9,0.6180124223602484,0.6628642120139621,0.5651531319160976,0.5572950644231043,4,16
lenet5_batchNorm3,4,0.6242236024844721,0.6639910611252113,0.5694481228965507,0.562374458489836,4,16
lenet5_batchNorm3,1,0.6195652173913043,0.6553610804980825,0.5627052617697453,0.5547934720229709,4,16
lenet5_batchNorm3,5,0.6203416149068323,0.6480786207827183,0.5620568360473176,0.5528112100134474,4,16
lenet5_batchNorm3,2,0.6226708074534162,0.6625498340002276,0.5638667491619509,0.5546979553759757,4,16
lenet5_batchNorm3,12,0.6226708074534162,0.6730060336166863,0.5671987334556146,0.5613256920952845,4,16
lenet5_batchNorm3,19,0.6195652173913043,0.6526822668003615,0.563338039383412,0.5555396101699747,4,16
lenet5_batchNorm3,11,0.6242236024844721,0.6721496726198606,0.570947763538502,0.5623547894732412,4,16
lenet5_batchNorm3,16,0.6180124223602484,0.6541689684122575,0.5598326477261198,0.5528210469045797,4,16
lenet5_batchNorm3,24,0.6265527950310559,0.6831103555317776,0.5714788574151051,0.5659374089193693,4,16
lenet5_batchNorm3,29,0.6203416149068323,0.6673562570009055,0.5655942940444196,0.5591872142830774,4,16
lenet5_batchNorm3,31,0.6211180124223602,0.6603238188827324,0.5660630318247628,0.5577820665439563,4,16
lenet5_batchNorm3,35,0.6195652173913043,0.6647107504944574,0.5670651961432384,0.5574879797951343,4,16
lenet5_batchNorm3,28,0.6180124223602484,0.6586375935319901,0.5578138189022025,0.5493578893928632,4,16
lenet5_batchNorm3,36,0.6180124223602484,0.6591399329371028,0.5616718478954174,0.5532135041155243,4,16
lenet5_batchNorm3,21,0.6218944099378882,0.6576020298191046,0.5639012458147062,0.5550801914719149,4,16
lenet5_batchNorm3,25,0.6234472049689441,0.665493372603404,0.5642361375299534,0.5579222919285324,4,16
lenet5_batchNorm3,33,0.6257763975155279,0.6789370625618962,0.5713034680136199,0.5671568581109524,4,16
lenet5_batchNorm3,27,0.6125776397515528,0.6440463874083335,0.5563686337985086,0.54738837525884,4,16
lenet5_batchNorm3,39,0.6203416149068323,0.6688375592617404,0.5655825407310033,0.5572320187692423,4,16
lenet5_batchNorm3,40,0.6257763975155279,0.669118392732881,0.5669433960282173,0.5602079100999782,4,16
lenet5_batchNorm3,26,0.6257763975155279,0.6633268483234463,0.5695298249899767,0.5626437331962415,4,16
lenet5_batchNorm3,34,0.6257763975155279,0.6619416888864145,0.5653498734390474,0.5565495087019039,4,16
lenet5_batchNorm3,23,0.6242236024844721,0.6625723023276203,0.5699894194842837,0.5609771283068289,4,16
lenet5_batchNorm3,22,0.6203416149068323,0.6498206963513771,0.5612126934205013,0.5532040118642965,4,16
lenet5_batchNorm3,38,0.6180124223602484,0.6686053254569273,0.5611552407106095,0.5530524751616801,4,16
lenet5_batchNorm3,30,0.6234472049689441,0.6741764341123061,0.5696843788427309,0.5611910328299257,4,16
lenet5_batchNorm3,37,0.6141304347826086,0.6546278215258461,0.5607925030337029,0.5532107570412016,4,16
lenet5_batchNorm3,32,0.6211180124223602,0.6557669621584827,0.5643926679712529,0.5559556262762675,4,16
lenet5_batchNorm3,41,0.625,0.6655754049735559,0.5689770947403907,0.5613019604606504,4,16
lenet5_batchNorm3,60,0.6234472049689441,0.6620023694885047,0.5682642640244836,0.5609450530357161,4,16
lenet5_batchNorm3,49,0.6164596273291926,0.6496546618613479,0.5637397332820717,0.5529582611514601,4,16
lenet5_batchNorm3,48,0.6242236024844721,0.6541560754790631,0.5661058312940463,0.5574926057987074,4,16
lenet5_batchNorm3,59,0.6242236024844721,0.6675979151011412,0.56537999110012,0.5582527236581989,4,16
lenet5_batchNorm3,42,0.6211180124223602,0.6628210026232576,0.5672874588372182,0.5598123032269415,4,16
lenet5_batchNorm3,58,0.6211180124223602,0.6589570469649642,0.5665372850640178,0.5574281191554998,4,16
lenet5_batchNorm3,52,0.6156832298136646,0.6571259696645105,0.5591001436245217,0.550013964708769,4,16
lenet5_batchNorm3,53,0.6281055900621118,0.6755794511640641,0.5710251704083616,0.5644104223631327,4,16
lenet5_batchNorm3,43,0.6242236024844721,0.6664128776815732,0.5708334441254063,0.5641250764662717,4,16
lenet5_batchNorm3,47,0.6211180124223602,0.6652961723178088,0.5671334116111746,0.5598007950443141,4,16
lenet5_batchNorm3,45,0.6257763975155279,0.6623585942596649,0.5708267867338971,0.5620952806819408,4,16
lenet5_batchNorm3,46,0.6281055900621118,0.6624342813974511,0.5725707150003619,0.5644822809472687,4,16
