iteration,step_size,model_name,accuracy,batch_size
20,2,resnet32.pt,0.6343167701863354,64
8,2,resnet32.pt,0.6063664596273292,64
6,2,resnet32.pt,0.6172360248447205,64
12,3,resnet32.pt,0.6125776397515528,64
20,3,resnet32.pt,0.6296583850931677,64
4,3,resnet32.pt,0.6187888198757764,64
16,3,resnet32.pt,0.6149068322981367,64
18,3,resnet32.pt,0.6296583850931677,64
2,3,resnet32.pt,0.6032608695652174,64
10,3,resnet32.pt,0.6242236024844721,64
8,3,resnet32.pt,0.6071428571428571,64
6,3,resnet32.pt,0.6366459627329193,64
18,4,resnet32.pt,0.6350931677018633,64
12,4,resnet32.pt,0.6312111801242236,64
16,4,resnet32.pt,0.6273291925465838,64
20,4,resnet32.pt,0.5970496894409938,64
4,4,resnet32.pt,0.5993788819875776,64
2,4,resnet32.pt,0.610248447204969,64
8,4,resnet32.pt,0.6149068322981367,64
10,4,resnet32.pt,0.6335403726708074,64
6,4,resnet32.pt,0.6366459627329193,64
14,10,resnet32.pt,0.6086956521739131,32
14,2,resnet32.pt,0.6017080745341615,64
18,5,resnet32.pt,0.6459627329192547,64
12,5,resnet32.pt,0.639751552795031,64
2,5,resnet32.pt,0.610248447204969,64
16,5,resnet32.pt,0.6086956521739131,64
20,5,resnet32.pt,0.5993788819875776,64
4,5,resnet32.pt,0.6203416149068323,64
6,5,resnet32.pt,0.6389751552795031,64
8,5,resnet32.pt,0.6242236024844721,64
10,5,resnet32.pt,0.6381987577639752,64
14,3,resnet32.pt,0.609472049689441,64
12,6,resnet32.pt,0.6281055900621118,64
16,6,resnet32.pt,0.639751552795031,64
18,6,resnet32.pt,0.6048136645962733,64
6,6,resnet32.pt,0.6071428571428571,64
20,6,resnet32.pt,0.65527950310559,64
4,6,resnet32.pt,0.6700310559006211,64
2,6,resnet32.pt,0.6156832298136646,64
8,6,resnet32.pt,0.5791925465838509,64
10,6,resnet32.pt,0.6164596273291926,64
14,4,resnet32.pt,0.6071428571428571,64
12,7,resnet32.pt,0.6203416149068323,64
18,7,resnet32.pt,0.6001552795031055,64
4,7,resnet32.pt,0.6366459627329193,64
16,7,resnet32.pt,0.6001552795031055,64
6,7,resnet32.pt,0.6242236024844721,64
20,7,resnet32.pt,0.6537267080745341,64
2,7,resnet32.pt,0.639751552795031,64
8,7,resnet32.pt,0.6420807453416149,64
10,7,resnet32.pt,0.6211180124223602,64
14,5,resnet32.pt,0.6257763975155279,64
4,8,resnet32.pt,0.6149068322981367,64
12,8,resnet32.pt,0.625,64
16,8,resnet32.pt,0.6413043478260869,64
18,8,resnet32.pt,0.6110248447204969,64
14,6,resnet32.pt,0.639751552795031,64
6,8,resnet32.pt,0.6490683229813664,64
10,8,resnet32.pt,0.6040372670807453,64
20,8,resnet32.pt,0.610248447204969,64
8,8,resnet32.pt,0.6234472049689441,64
2,8,resnet32.pt,0.6459627329192547,64
14,7,resnet32.pt,0.6381987577639752,64
4,9,resnet32.pt,0.6537267080745341,64
18,9,resnet32.pt,0.6506211180124224,64
16,9,resnet32.pt,0.6537267080745341,64
12,9,resnet32.pt,0.6273291925465838,64
6,9,resnet32.pt,0.6141304347826086,64
2,9,resnet32.pt,0.6537267080745341,64
20,9,resnet32.pt,0.6071428571428571,64
8,9,resnet32.pt,0.5861801242236024,64
10,9,resnet32.pt,0.6374223602484472,64
14,8,resnet32.pt,0.6599378881987578,64
16,10,resnet32.pt,0.65527950310559,64
4,10,resnet32.pt,0.6141304347826086,64
12,10,resnet32.pt,0.6242236024844721,64
18,10,resnet32.pt,0.6118012422360248,64
6,10,resnet32.pt,0.6288819875776398,64
20,10,resnet32.pt,0.6149068322981367,64
8,10,resnet32.pt,0.6490683229813664,64
2,10,resnet32.pt,0.5908385093167702,64
10,10,resnet32.pt,0.6545031055900621,64
18,2,resnet32.pt,0.6257763975155279,128
4,2,resnet32.pt,0.6172360248447205,128
12,2,resnet32.pt,0.6304347826086957,128
16,2,resnet32.pt,0.6242236024844721,128
6,2,resnet32.pt,0.6203416149068323,128
20,2,resnet32.pt,0.6234472049689441,128
8,2,resnet32.pt,0.6164596273291926,128
2,2,resnet32.pt,0.6327639751552795,128
10,2,resnet32.pt,0.625,128
14,9,resnet32.pt,0.610248447204969,64
12,3,resnet32.pt,0.6389751552795031,128
18,3,resnet32.pt,0.6281055900621118,128
10,3,resnet32.pt,0.6172360248447205,128
16,3,resnet32.pt,0.6257763975155279,128
20,3,resnet32.pt,0.6304347826086957,128
8,3,resnet32.pt,0.6226708074534162,128
4,3,resnet32.pt,0.639751552795031,128
6,3,resnet32.pt,0.6288819875776398,128
2,3,resnet32.pt,0.6288819875776398,128
8,4,resnet32.pt,0.6374223602484472,128
18,4,resnet32.pt,0.640527950310559,128
10,4,resnet32.pt,0.6079192546583851,128
12,4,resnet32.pt,0.6358695652173914,128
16,4,resnet32.pt,0.6234472049689441,128
20,4,resnet32.pt,0.6327639751552795,128
4,4,resnet32.pt,0.6203416149068323,128
2,4,resnet32.pt,0.6273291925465838,128
6,4,resnet32.pt,0.6381987577639752,128
16,5,resnet32.pt,0.6467391304347826,128
12,5,resnet32.pt,0.6234472049689441,128
8,5,resnet32.pt,0.6125776397515528,128
10,5,resnet32.pt,0.6226708074534162,128
4,5,resnet32.pt,0.6234472049689441,128
18,5,resnet32.pt,0.625,128
20,5,resnet32.pt,0.6063664596273292,128
2,5,resnet32.pt,0.6203416149068323,128
6,5,resnet32.pt,0.6017080745341615,128
14,10,resnet32.pt,0.6381987577639752,64
14,2,resnet32.pt,0.6234472049689441,128
4,6,resnet32.pt,0.6195652173913043,128
18,6,resnet32.pt,0.6490683229813664,128
16,6,resnet32.pt,0.6195652173913043,128
12,6,resnet32.pt,0.6521739130434783,128
20,6,resnet32.pt,0.6366459627329193,128
10,6,resnet32.pt,0.640527950310559,128
8,6,resnet32.pt,0.6312111801242236,128
6,6,resnet32.pt,0.6459627329192547,128
2,6,resnet32.pt,0.6444099378881988,128
14,3,resnet32.pt,0.639751552795031,128
14,4,resnet32.pt,0.6063664596273292,128
16,7,resnet32.pt,0.625,128
4,7,resnet32.pt,0.6304347826086957,128
10,7,resnet32.pt,0.6265527950310559,128
18,7,resnet32.pt,0.6343167701863354,128
12,7,resnet32.pt,0.6343167701863354,128
6,7,resnet32.pt,0.6366459627329193,128
20,7,resnet32.pt,0.6350931677018633,128
2,7,resnet32.pt,0.6459627329192547,128
8,7,resnet32.pt,0.6490683229813664,128
14,5,resnet32.pt,0.6319875776397516,128
12,8,resnet32.pt,0.6459627329192547,128
4,8,resnet32.pt,0.6172360248447205,128
16,8,resnet32.pt,0.6172360248447205,128
18,8,resnet32.pt,0.6226708074534162,128
10,8,resnet32.pt,0.6529503105590062,128
6,8,resnet32.pt,0.639751552795031,128
2,8,resnet32.pt,0.656055900621118,128
8,8,resnet32.pt,0.6296583850931677,128
20,8,resnet32.pt,0.6110248447204969,128
14,6,resnet32.pt,0.6420807453416149,128
4,9,resnet32.pt,0.6343167701863354,128
12,9,resnet32.pt,0.6381987577639752,128
16,9,resnet32.pt,0.6428571428571429,128
2,9,resnet32.pt,0.6498447204968945,128
18,9,resnet32.pt,0.6451863354037267,128
20,9,resnet32.pt,0.6389751552795031,128
8,9,resnet32.pt,0.6381987577639752,128
10,9,resnet32.pt,0.6428571428571429,128
6,9,resnet32.pt,0.6350931677018633,128
14,7,resnet32.pt,0.6172360248447205,128
14,8,resnet32.pt,0.6583850931677019,128
16,10,resnet32.pt,0.6498447204968945,128
4,10,resnet32.pt,0.6436335403726708,128
2,10,resnet32.pt,0.6312111801242236,128
12,10,resnet32.pt,0.6366459627329193,128
18,10,resnet32.pt,0.6428571428571429,128
8,10,resnet32.pt,0.59472049689441,128
10,10,resnet32.pt,0.6498447204968945,128
20,10,resnet32.pt,0.5978260869565217,128
6,10,resnet32.pt,0.6475155279503105,128
4,2,resnet32.pt,0.6234472049689441,256
16,2,resnet32.pt,0.6281055900621118,256
2,2,resnet32.pt,0.6257763975155279,256
12,2,resnet32.pt,0.6304347826086957,256
18,2,resnet32.pt,0.6265527950310559,256
10,2,resnet32.pt,0.625,256
14,9,resnet32.pt,0.6366459627329193,128
4,3,resnet32.pt,0.6273291925465838,256
18,3,resnet32.pt,0.6242236024844721,256
12,3,resnet32.pt,0.6203416149068323,256
16,3,resnet32.pt,0.6211180124223602,256
2,3,resnet32.pt,0.6288819875776398,256
10,3,resnet32.pt,0.6327639751552795,256
4,4,resnet32.pt,0.6257763975155279,256
18,4,resnet32.pt,0.6296583850931677,256
2,4,resnet32.pt,0.6374223602484472,256
16,4,resnet32.pt,0.6195652173913043,256
12,4,resnet32.pt,0.6281055900621118,256
10,4,resnet32.pt,0.6374223602484472,256
14,10,resnet32.pt,0.6428571428571429,128
2,5,resnet32.pt,0.6327639751552795,256
4,5,resnet32.pt,0.625,256
18,5,resnet32.pt,0.6312111801242236,256
12,5,resnet32.pt,0.640527950310559,256
10,5,resnet32.pt,0.6312111801242236,256
16,5,resnet32.pt,0.6086956521739131,256
14,2,resnet32.pt,0.6288819875776398,256
14,3,resnet32.pt,0.6319875776397516,256
12,6,resnet32.pt,0.6444099378881988,256
18,6,resnet32.pt,0.6374223602484472,256
4,6,resnet32.pt,0.6242236024844721,256
2,6,resnet32.pt,0.6381987577639752,256
10,6,resnet32.pt,0.6234472049689441,256
16,6,resnet32.pt,0.6288819875776398,256
14,4,resnet32.pt,0.6226708074534162,256
18,7,resnet32.pt,0.6381987577639752,256
4,7,resnet32.pt,0.6358695652173914,256
2,7,resnet32.pt,0.6281055900621118,256
16,7,resnet32.pt,0.6374223602484472,256
12,7,resnet32.pt,0.6281055900621118,256
10,7,resnet32.pt,0.6389751552795031,256
14,5,resnet32.pt,0.6413043478260869,256
18,8,resnet32.pt,0.6273291925465838,256
14,6,resnet32.pt,0.6304347826086957,256
16,8,resnet32.pt,0.6436335403726708,256
12,8,resnet32.pt,0.6436335403726708,256
10,8,resnet32.pt,0.6335403726708074,256
4,8,resnet32.pt,0.6420807453416149,256
2,8,resnet32.pt,0.6428571428571429,256
14,7,resnet32.pt,0.6312111801242236,256
16,9,resnet32.pt,0.6335403726708074,256
18,9,resnet32.pt,0.6413043478260869,256
12,9,resnet32.pt,0.6335403726708074,256
10,9,resnet32.pt,0.6374223602484472,256
4,9,resnet32.pt,0.6381987577639752,256
2,9,resnet32.pt,0.640527950310559,256
14,8,resnet32.pt,0.640527950310559,256
16,10,resnet32.pt,0.6459627329192547,256
12,10,resnet32.pt,0.6374223602484472,256
18,10,resnet32.pt,0.6529503105590062,256
2,10,resnet32.pt,0.6389751552795031,256
4,10,resnet32.pt,0.640527950310559,256
10,10,resnet32.pt,0.6482919254658385,256
14,9,resnet32.pt,0.6195652173913043,256
14,10,resnet32.pt,0.6187888198757764,256
24,2,resnet32.pt,0.5760869565217391,16
3,2,resnet32.pt,0.6055900621118012,16
6,2,resnet32.pt,0.5854037267080745,16
18,2,resnet32.pt,0.5799689440993789,16
9,2,resnet32.pt,0.5706521739130435,16
27,2,resnet32.pt,0.6032608695652174,16
15,2,resnet32.pt,0.5753105590062112,16
30,2,resnet32.pt,0.5520186335403726,16
21,2,resnet32.pt,0.5753105590062112,16
12,2,resnet32.pt,0.5970496894409938,16
24,3,resnet32.pt,0.6017080745341615,16
21,3,resnet32.pt,0.5745341614906833,16
30,3,resnet32.pt,0.5395962732919255,16
3,3,resnet32.pt,0.6001552795031055,16
27,3,resnet32.pt,0.6079192546583851,16
15,3,resnet32.pt,0.5978260869565217,16
18,3,resnet32.pt,0.6040372670807453,16
9,3,resnet32.pt,0.6017080745341615,16
12,3,resnet32.pt,0.5877329192546584,16
6,3,resnet32.pt,0.593167701863354,16
30,4,resnet32.pt,0.5791925465838509,16
24,4,resnet32.pt,0.6086956521739131,16
21,4,resnet32.pt,0.6521739130434783,16
27,4,resnet32.pt,0.578416149068323,16
3,4,resnet32.pt,0.593167701863354,16
9,4,resnet32.pt,0.6024844720496895,16
15,4,resnet32.pt,0.5605590062111802,16
12,4,resnet32.pt,0.6156832298136646,16
18,4,resnet32.pt,0.609472049689441,16
6,4,resnet32.pt,0.6048136645962733,16
24,5,resnet32.pt,0.6079192546583851,16
30,5,resnet32.pt,0.5869565217391305,16
3,5,resnet32.pt,0.5861801242236024,16
15,5,resnet32.pt,0.5652173913043478,16
21,5,resnet32.pt,0.5885093167701864,16
12,5,resnet32.pt,0.5582298136645962,16
18,5,resnet32.pt,0.5745341614906833,16
27,5,resnet32.pt,0.5760869565217391,16
9,5,resnet32.pt,0.5434782608695652,16
6,5,resnet32.pt,0.6133540372670807,16
30,6,resnet32.pt,0.6381987577639752,16
21,6,resnet32.pt,0.5722049689440993,16
24,6,resnet32.pt,0.5613354037267081,16
3,6,resnet32.pt,0.5846273291925466,16
9,6,resnet32.pt,0.5489130434782609,16
15,6,resnet32.pt,0.609472049689441,16
12,6,resnet32.pt,0.5597826086956522,16
18,6,resnet32.pt,0.5791925465838509,16
6,6,resnet32.pt,0.5574534161490683,16
27,6,resnet32.pt,0.5822981366459627,16
21,7,resnet32.pt,0.6024844720496895,16
30,7,resnet32.pt,0.5659937888198758,16
15,7,resnet32.pt,0.6156832298136646,16
3,7,resnet32.pt,0.5341614906832298,16
24,7,resnet32.pt,0.6195652173913043,16
12,7,resnet32.pt,0.6218944099378882,16
9,7,resnet32.pt,0.5535714285714286,16
18,7,resnet32.pt,0.593167701863354,16
6,7,resnet32.pt,0.6226708074534162,16
27,7,resnet32.pt,0.6001552795031055,16
21,8,resnet32.pt,0.639751552795031,16
30,8,resnet32.pt,0.5675465838509317,16
12,8,resnet32.pt,0.5496894409937888,16
3,8,resnet32.pt,0.5729813664596274,16
24,8,resnet32.pt,0.6444099378881988,16
9,8,resnet32.pt,0.5527950310559007,16
15,8,resnet32.pt,0.5411490683229814,16
18,8,resnet32.pt,0.6086956521739131,16
6,8,resnet32.pt,0.5551242236024845,16
27,8,resnet32.pt,0.5838509316770186,16
21,9,resnet32.pt,0.577639751552795,16
3,9,resnet32.pt,0.6032608695652174,16
30,9,resnet32.pt,0.6086956521739131,16
24,9,resnet32.pt,0.593167701863354,16
15,9,resnet32.pt,0.5962732919254659,16
12,9,resnet32.pt,0.5605590062111802,16
9,9,resnet32.pt,0.5248447204968945,16
18,9,resnet32.pt,0.6110248447204969,16
6,9,resnet32.pt,0.6172360248447205,16
27,9,resnet32.pt,0.5364906832298136,16
21,10,resnet32.pt,0.5543478260869565,16
30,10,resnet32.pt,0.5341614906832298,16
3,10,resnet32.pt,0.6226708074534162,16
24,10,resnet32.pt,0.6180124223602484,16
12,10,resnet32.pt,0.5745341614906833,16
9,10,resnet32.pt,0.6149068322981367,16
15,10,resnet32.pt,0.5714285714285714,16
18,10,resnet32.pt,0.5962732919254659,16
6,10,resnet32.pt,0.5496894409937888,16
27,10,resnet32.pt,0.5838509316770186,16
3,2,resnet32.pt,0.6125776397515528,32
21,2,resnet32.pt,0.6195652173913043,32
24,2,resnet32.pt,0.6265527950310559,32
30,2,resnet32.pt,0.6141304347826086,32
12,2,resnet32.pt,0.593167701863354,32
15,2,resnet32.pt,0.6110248447204969,32
18,2,resnet32.pt,0.5760869565217391,32
9,2,resnet32.pt,0.592391304347826,32
6,2,resnet32.pt,0.6118012422360248,32
27,2,resnet32.pt,0.6172360248447205,32
24,3,resnet32.pt,0.6063664596273292,32
21,3,resnet32.pt,0.5877329192546584,32
3,3,resnet32.pt,0.6350931677018633,32
30,3,resnet32.pt,0.6180124223602484,32
12,3,resnet32.pt,0.6009316770186336,32
15,3,resnet32.pt,0.6040372670807453,32
18,3,resnet32.pt,0.6335403726708074,32
9,3,resnet32.pt,0.6141304347826086,32
27,3,resnet32.pt,0.610248447204969,32
6,3,resnet32.pt,0.6343167701863354,32
24,4,resnet32.pt,0.5908385093167702,32
30,4,resnet32.pt,0.5869565217391305,32
21,4,resnet32.pt,0.5900621118012422,32
12,4,resnet32.pt,0.5729813664596274,32
3,4,resnet32.pt,0.5861801242236024,32
18,4,resnet32.pt,0.6265527950310559,32
27,4,resnet32.pt,0.6513975155279503,32
15,4,resnet32.pt,0.6304347826086957,32
9,4,resnet32.pt,0.6281055900621118,32
6,4,resnet32.pt,0.6265527950310559,32
18,5,resnet32.pt,0.5900621118012422,32
3,5,resnet32.pt,0.6071428571428571,32
15,5,resnet32.pt,0.5838509316770186,32
30,5,resnet32.pt,0.5962732919254659,32
27,5,resnet32.pt,0.5954968944099379,32
6,5,resnet32.pt,0.59472049689441,32
24,5,resnet32.pt,0.5993788819875776,32
9,5,resnet32.pt,0.6389751552795031,32
21,5,resnet32.pt,0.6490683229813664,32
12,5,resnet32.pt,0.6366459627329193,32
15,6,resnet32.pt,0.625,32
27,6,resnet32.pt,0.5737577639751553,32
3,6,resnet32.pt,0.6358695652173914,32
6,6,resnet32.pt,0.610248447204969,32
18,6,resnet32.pt,0.6009316770186336,32
30,6,resnet32.pt,0.6226708074534162,32
24,6,resnet32.pt,0.6545031055900621,32
9,6,resnet32.pt,0.6583850931677019,32
21,6,resnet32.pt,0.6009316770186336,32
12,6,resnet32.pt,0.6164596273291926,32
27,7,resnet32.pt,0.6055900621118012,32
3,7,resnet32.pt,0.6017080745341615,32
18,7,resnet32.pt,0.6467391304347826,32
15,7,resnet32.pt,0.6055900621118012,32
30,7,resnet32.pt,0.639751552795031,32
6,7,resnet32.pt,0.6125776397515528,32
24,7,resnet32.pt,0.6319875776397516,32
21,7,resnet32.pt,0.656055900621118,32
9,7,resnet32.pt,0.5908385093167702,32
12,7,resnet32.pt,0.6366459627329193,32
30,8,resnet32.pt,0.5854037267080745,32
27,8,resnet32.pt,0.6475155279503105,32
3,8,resnet32.pt,0.6304347826086957,32
24,8,resnet32.pt,0.6366459627329193,32
21,8,resnet32.pt,0.5372670807453416,32
18,8,resnet32.pt,0.6343167701863354,32
12,8,resnet32.pt,0.6195652173913043,32
6,8,resnet32.pt,0.577639751552795,32
9,8,resnet32.pt,0.6141304347826086,32
15,8,resnet32.pt,0.6436335403726708,32
3,9,resnet32.pt,0.6475155279503105,32
30,9,resnet32.pt,0.6118012422360248,32
18,9,resnet32.pt,0.59472049689441,32
21,9,resnet32.pt,0.6281055900621118,32
27,9,resnet32.pt,0.6467391304347826,32
24,9,resnet32.pt,0.610248447204969,32
6,9,resnet32.pt,0.6506211180124224,32
12,9,resnet32.pt,0.6032608695652174,32
9,9,resnet32.pt,0.593167701863354,32
15,9,resnet32.pt,0.6444099378881988,32
3,10,resnet32.pt,0.5496894409937888,32
21,10,resnet32.pt,0.640527950310559,32
18,10,resnet32.pt,0.6009316770186336,32
27,10,resnet32.pt,0.6172360248447205,32
30,10,resnet32.pt,0.6622670807453416,32
24,10,resnet32.pt,0.6746894409937888,32
9,10,resnet32.pt,0.6327639751552795,32
12,10,resnet32.pt,0.5217391304347826,32
6,10,resnet32.pt,0.5885093167701864,32
15,10,resnet32.pt,0.6032608695652174,32
21,2,resnet32.pt,0.6273291925465838,64
24,2,resnet32.pt,0.6063664596273292,64
3,2,resnet32.pt,0.6420807453416149,64
30,2,resnet32.pt,0.6265527950310559,64
27,2,resnet32.pt,0.6273291925465838,64
18,2,resnet32.pt,0.6141304347826086,64
9,2,resnet32.pt,0.6203416149068323,64
12,2,resnet32.pt,0.6273291925465838,64
6,2,resnet32.pt,0.6164596273291926,64
15,2,resnet32.pt,0.6319875776397516,64
21,3,resnet32.pt,0.6218944099378882,64
3,3,resnet32.pt,0.6203416149068323,64
24,3,resnet32.pt,0.6024844720496895,64
27,3,resnet32.pt,0.6187888198757764,64
30,3,resnet32.pt,0.6180124223602484,64
9,3,resnet32.pt,0.6242236024844721,64
15,3,resnet32.pt,0.6381987577639752,64
6,3,resnet32.pt,0.6172360248447205,64
18,3,resnet32.pt,0.6366459627329193,64
12,3,resnet32.pt,0.6218944099378882,64
3,4,resnet32.pt,0.6218944099378882,64
24,4,resnet32.pt,0.6180124223602484,64
9,4,resnet32.pt,0.6242236024844721,64
15,4,resnet32.pt,0.6413043478260869,64
18,4,resnet32.pt,0.6273291925465838,64
27,4,resnet32.pt,0.6079192546583851,64
30,4,resnet32.pt,0.6218944099378882,64
6,4,resnet32.pt,0.6257763975155279,64
21,4,resnet32.pt,0.6288819875776398,64
12,4,resnet32.pt,0.609472049689441,64
24,5,resnet32.pt,0.6343167701863354,64
15,5,resnet32.pt,0.6467391304347826,64
18,5,resnet32.pt,0.6218944099378882,64
3,5,resnet32.pt,0.6040372670807453,64
9,5,resnet32.pt,0.6296583850931677,64
21,5,resnet32.pt,0.6413043478260869,64
30,5,resnet32.pt,0.6288819875776398,64
27,5,resnet32.pt,0.6242236024844721,64
6,5,resnet32.pt,0.6203416149068323,64
12,5,resnet32.pt,0.6374223602484472,64
18,6,resnet32.pt,0.6164596273291926,64
9,6,resnet32.pt,0.6125776397515528,64
24,6,resnet32.pt,0.5993788819875776,64
21,6,resnet32.pt,0.6218944099378882,64
3,6,resnet32.pt,0.6545031055900621,64
6,6,resnet32.pt,0.609472049689441,64
30,6,resnet32.pt,0.6141304347826086,64
15,6,resnet32.pt,0.6288819875776398,64
27,6,resnet32.pt,0.6055900621118012,64
12,6,resnet32.pt,0.592391304347826,64
9,7,resnet32.pt,0.656832298136646,64
18,7,resnet32.pt,0.6358695652173914,64
21,7,resnet32.pt,0.6467391304347826,64
15,7,resnet32.pt,0.6358695652173914,64
24,7,resnet32.pt,0.65527950310559,64
3,7,resnet32.pt,0.6118012422360248,64
6,7,resnet32.pt,0.6055900621118012,64
27,7,resnet32.pt,0.6164596273291926,64
30,7,resnet32.pt,0.6296583850931677,64
12,7,resnet32.pt,0.6467391304347826,64
15,8,resnet32.pt,0.6304347826086957,64
21,8,resnet32.pt,0.6133540372670807,64
18,8,resnet32.pt,0.6273291925465838,64
9,8,resnet32.pt,0.6545031055900621,64
3,8,resnet32.pt,0.6265527950310559,64
24,8,resnet32.pt,0.6296583850931677,64
6,8,resnet32.pt,0.6149068322981367,64
27,8,resnet32.pt,0.6428571428571429,64
12,8,resnet32.pt,0.6071428571428571,64
30,8,resnet32.pt,0.6296583850931677,64
21,9,resnet32.pt,0.593944099378882,64
3,9,resnet32.pt,0.5597826086956522,64
15,9,resnet32.pt,0.6125776397515528,64
24,9,resnet32.pt,0.6242236024844721,64
18,9,resnet32.pt,0.6195652173913043,64
9,9,resnet32.pt,0.6335403726708074,64
12,9,resnet32.pt,0.6110248447204969,64
27,9,resnet32.pt,0.6281055900621118,64
6,9,resnet32.pt,0.6498447204968945,64
30,9,resnet32.pt,0.6451863354037267,64
3,10,resnet32.pt,0.6040372670807453,64
24,10,resnet32.pt,0.6226708074534162,64
21,10,resnet32.pt,0.6358695652173914,64
9,10,resnet32.pt,0.6265527950310559,64
15,10,resnet32.pt,0.5861801242236024,64
18,10,resnet32.pt,0.6226708074534162,64
27,10,resnet32.pt,0.6281055900621118,64
30,10,resnet32.pt,0.6521739130434783,64
6,10,resnet32.pt,0.6389751552795031,64
12,10,resnet32.pt,0.610248447204969,64
15,2,resnet32.pt,0.6180124223602484,128
27,2,resnet32.pt,0.6288819875776398,128
24,2,resnet32.pt,0.6180124223602484,128
3,2,resnet32.pt,0.6304347826086957,128
21,2,resnet32.pt,0.6156832298136646,128
9,2,resnet32.pt,0.6180124223602484,128
30,2,resnet32.pt,0.6226708074534162,128
18,2,resnet32.pt,0.6180124223602484,128
6,2,resnet32.pt,0.6319875776397516,128
12,2,resnet32.pt,0.6273291925465838,128
3,3,resnet32.pt,0.6257763975155279,128
27,3,resnet32.pt,0.6327639751552795,128
18,3,resnet32.pt,0.6242236024844721,128
6,3,resnet32.pt,0.6273291925465838,128
30,3,resnet32.pt,0.6343167701863354,128
24,3,resnet32.pt,0.6265527950310559,128
15,3,resnet32.pt,0.6141304347826086,128
9,3,resnet32.pt,0.6110248447204969,128
12,3,resnet32.pt,0.610248447204969,128
21,3,resnet32.pt,0.6218944099378882,128
30,4,resnet32.pt,0.6281055900621118,128
3,4,resnet32.pt,0.6343167701863354,128
15,4,resnet32.pt,0.6358695652173914,128
24,4,resnet32.pt,0.6133540372670807,128
27,4,resnet32.pt,0.6312111801242236,128
6,4,resnet32.pt,0.6327639751552795,128
9,4,resnet32.pt,0.6389751552795031,128
12,4,resnet32.pt,0.6242236024844721,128
18,4,resnet32.pt,0.6374223602484472,128
21,4,resnet32.pt,0.6149068322981367,128
6,5,resnet32.pt,0.6389751552795031,128
27,5,resnet32.pt,0.6234472049689441,128
15,5,resnet32.pt,0.6211180124223602,128
9,5,resnet32.pt,0.6358695652173914,128
3,5,resnet32.pt,0.639751552795031,128
30,5,resnet32.pt,0.6218944099378882,128
24,5,resnet32.pt,0.6498447204968945,128
12,5,resnet32.pt,0.6513975155279503,128
18,5,resnet32.pt,0.6366459627329193,128
21,5,resnet32.pt,0.6498447204968945,128
6,6,resnet32.pt,0.6506211180124224,128
24,6,resnet32.pt,0.6226708074534162,128
27,6,resnet32.pt,0.6312111801242236,128
30,6,resnet32.pt,0.6366459627329193,128
3,6,resnet32.pt,0.6389751552795031,128
15,6,resnet32.pt,0.6350931677018633,128
9,6,resnet32.pt,0.6343167701863354,128
21,6,resnet32.pt,0.6389751552795031,128
12,6,resnet32.pt,0.6055900621118012,128
18,6,resnet32.pt,0.639751552795031,128
24,7,resnet32.pt,0.6638198757763976,128
27,7,resnet32.pt,0.6420807453416149,128
6,7,resnet32.pt,0.6374223602484472,128
30,7,resnet32.pt,0.6428571428571429,128
9,7,resnet32.pt,0.6335403726708074,128
3,7,resnet32.pt,0.6451863354037267,128
21,7,resnet32.pt,0.6211180124223602,128
15,7,resnet32.pt,0.6420807453416149,128
12,7,resnet32.pt,0.6040372670807453,128
18,7,resnet32.pt,0.6366459627329193,128
30,8,resnet32.pt,0.6304347826086957,128
27,8,resnet32.pt,0.6692546583850931,128
9,8,resnet32.pt,0.6063664596273292,128
24,8,resnet32.pt,0.5993788819875776,128
3,8,resnet32.pt,0.6413043478260869,128
21,8,resnet32.pt,0.6281055900621118,128
15,8,resnet32.pt,0.6226708074534162,128
6,8,resnet32.pt,0.6420807453416149,128
12,8,resnet32.pt,0.6366459627329193,128
18,8,resnet32.pt,0.6529503105590062,128
27,9,resnet32.pt,0.6343167701863354,128
21,9,resnet32.pt,0.6459627329192547,128
24,9,resnet32.pt,0.6288819875776398,128
30,9,resnet32.pt,0.6319875776397516,128
9,9,resnet32.pt,0.640527950310559,128
15,9,resnet32.pt,0.6692546583850931,128
3,9,resnet32.pt,0.6218944099378882,128
18,9,resnet32.pt,0.6381987577639752,128
6,9,resnet32.pt,0.6009316770186336,128
12,9,resnet32.pt,0.6242236024844721,128
27,10,resnet32.pt,0.6203416149068323,128
15,10,resnet32.pt,0.6343167701863354,128
24,10,resnet32.pt,0.6591614906832298,128
30,10,resnet32.pt,0.6141304347826086,128
21,10,resnet32.pt,0.6498447204968945,128
3,10,resnet32.pt,0.6257763975155279,128
9,10,resnet32.pt,0.6428571428571429,128
18,10,resnet32.pt,0.6381987577639752,128
6,10,resnet32.pt,0.6475155279503105,128
12,10,resnet32.pt,0.6521739130434783,128
24,2,resnet32.pt,0.6234472049689441,256
9,2,resnet32.pt,0.6265527950310559,256
15,2,resnet32.pt,0.6374223602484472,256
30,2,resnet32.pt,0.6203416149068323,256
27,2,resnet32.pt,0.6242236024844721,256
21,2,resnet32.pt,0.6288819875776398,256
27,3,resnet32.pt,0.6296583850931677,256
15,3,resnet32.pt,0.6288819875776398,256
9,3,resnet32.pt,0.6312111801242236,256
30,3,resnet32.pt,0.6288819875776398,256
24,3,resnet32.pt,0.6436335403726708,256
21,3,resnet32.pt,0.625,256
27,4,resnet32.pt,0.6350931677018633,256
