model_name,iteration,accuracy
ensemble_model_1,83,0.2670807453416149
ensemble_model_1,88,0.2670807453416149
ensemble_model_1,87,0.2670807453416149
ensemble_model_2,95,0.17624223602484473
ensemble_model_2,100,0.17624223602484473
ensemble_model_2,93,0.17624223602484473
ensemble_model_2,94,0.17624223602484473
ensemble_model_2,97,0.17624223602484473
ensemble_model_2,81,0.17624223602484473
ensemble_model_2,91,0.17624223602484473
ensemble_model_2,86,0.17624223602484473
ensemble_model_2,84,0.17624223602484473
ensemble_model_2,92,0.17624223602484473
ensemble_model_2,99,0.17624223602484473
ensemble_model_2,90,0.17624223602484473
ensemble_model_2,82,0.17624223602484473
ensemble_model_2,96,0.17624223602484473
ensemble_model_2,87,0.17624223602484473
ensemble_model_2,98,0.17624223602484473
ensemble_model_2,89,0.17624223602484473
ensemble_model_2,85,0.17624223602484473
ensemble_model_2,83,0.17624223602484473
ensemble_model_2,88,0.17624223602484473
ensemble_model_3,95,0.12111801242236025
ensemble_model_3,100,0.12111801242236025
ensemble_model_3,93,0.12111801242236025
ensemble_model_3,94,0.12111801242236025
ensemble_model_3,97,0.12111801242236025
ensemble_model_3,91,0.12111801242236025
ensemble_model_3,81,0.12111801242236025
ensemble_model_3,84,0.12111801242236025
ensemble_model_3,86,0.12111801242236025
ensemble_model_3,99,0.12111801242236025
ensemble_model_3,96,0.12111801242236025
ensemble_model_3,92,0.12111801242236025
ensemble_model_3,90,0.12111801242236025
ensemble_model_3,82,0.12111801242236025
ensemble_model_3,89,0.12111801242236025
ensemble_model_3,87,0.12111801242236025
ensemble_model_3,98,0.12111801242236025
ensemble_model_3,85,0.12111801242236025
ensemble_model_3,83,0.12111801242236025
ensemble_model_3,88,0.12111801242236025
ensemble_model_4,95,0.687888198757764
ensemble_model_4,100,0.687888198757764
ensemble_model_4,91,0.687888198757764
ensemble_model_4,97,0.687888198757764
ensemble_model_4,94,0.687888198757764
ensemble_model_4,93,0.687888198757764
ensemble_model_4,86,0.687888198757764
ensemble_model_4,84,0.687888198757764
ensemble_model_4,92,0.687888198757764
ensemble_model_4,81,0.687888198757764
ensemble_model_4,96,0.687888198757764
ensemble_model_4,90,0.687888198757764
ensemble_model_4,99,0.687888198757764
ensemble_model_4,82,0.687888198757764
ensemble_model_4,87,0.687888198757764
ensemble_model_4,89,0.687888198757764
ensemble_model_4,98,0.687888198757764
ensemble_model_4,85,0.687888198757764
ensemble_model_4,83,0.687888198757764
ensemble_model_4,88,0.687888198757764
ensemble_model_5,95,0.4107142857142857
ensemble_model_5,91,0.4107142857142857
ensemble_model_5,100,0.4107142857142857
ensemble_model_5,97,0.4107142857142857
ensemble_model_5,94,0.4107142857142857
ensemble_model_5,84,0.4107142857142857
ensemble_model_5,93,0.4107142857142857
ensemble_model_5,86,0.4107142857142857
ensemble_model_5,96,0.4107142857142857
ensemble_model_5,81,0.4107142857142857
ensemble_model_5,92,0.4107142857142857
ensemble_model_5,99,0.4107142857142857
ensemble_model_5,90,0.4107142857142857
ensemble_model_5,82,0.4107142857142857
ensemble_model_5,87,0.4107142857142857
ensemble_model_5,89,0.4107142857142857
ensemble_model_5,98,0.4107142857142857
ensemble_model_5,85,0.4107142857142857
ensemble_model_5,83,0.4107142857142857
ensemble_model_5,88,0.4107142857142857
ensemble_model_6,95,0.12888198757763975
ensemble_model_6,91,0.12888198757763975
ensemble_model_6,100,0.12888198757763975
ensemble_model_6,97,0.12888198757763975
ensemble_model_6,94,0.12888198757763975
ensemble_model_6,84,0.12888198757763975
ensemble_model_6,93,0.12888198757763975
ensemble_model_6,96,0.12888198757763975
ensemble_model_6,81,0.12888198757763975
ensemble_model_6,86,0.12888198757763975
ensemble_model_6,92,0.12888198757763975
ensemble_model_6,99,0.12888198757763975
ensemble_model_6,90,0.12888198757763975
ensemble_model_6,82,0.12888198757763975
ensemble_model_6,87,0.12888198757763975
ensemble_model_6,89,0.12888198757763975
ensemble_model_6,85,0.12888198757763975
ensemble_model_6,98,0.12888198757763975
ensemble_model_6,83,0.12888198757763975
ensemble_model_6,88,0.12888198757763975
ensemble_model_7,95,0.08540372670807453
ensemble_model_7,91,0.08540372670807453
ensemble_model_7,100,0.08540372670807453
ensemble_model_7,94,0.08540372670807453
ensemble_model_7,97,0.08540372670807453
ensemble_model_7,93,0.08540372670807453
ensemble_model_7,84,0.08540372670807453
ensemble_model_7,81,0.08540372670807453
ensemble_model_7,86,0.08540372670807453
ensemble_model_7,99,0.08540372670807453
ensemble_model_7,96,0.08540372670807453
ensemble_model_7,92,0.08540372670807453
ensemble_model_7,90,0.08540372670807453
ensemble_model_7,89,0.08540372670807453
ensemble_model_7,82,0.08540372670807453
ensemble_model_7,87,0.08540372670807453
ensemble_model_7,85,0.08540372670807453
ensemble_model_7,98,0.08540372670807453
ensemble_model_7,83,0.08540372670807453
ensemble_model_7,88,0.08540372670807453
ensemble_model_8,95,0.4720496894409938
